,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
375333,$1-2 million,DDS & PARTNERSHIP INC.,1401 E Calgary Ave STE 220,BISMARCK,ND,58503.0,722511.0,4/4/2020
375334,$1-2 million,DENNY'S ELECTRIC,1661 I-94 Business Loop E,DICKINSON,ND,58601.0,238210.0,4/7/2020
375335,$1-2 million,DIRT DYNAMICS LLC,4206 3RD AVE N,FARGO,ND,58102.0,238910.0,4/7/2020
375336,$1-2 million,DNB ENERGY SERVICES INC,1431 125TH AVE NW,WATFORD CITY,ND,58854.0,484110.0,4/3/2020
375337,$1-2 million,"DURATECH INDUSTRIES INTERNATIONAL, INC.",3780 HWY 281 SE,JAMESTOWN,ND,58401.0,333318.0,4/4/2020
375338,$1-2 million,"DYNAMIC COMMUNITIES , LLC",4170 41st Ave SW Suite 201 0.0,FARGO,ND,58104.0,541611.0,4/8/2020
375339,$1-2 million,DYNAMIC WELL SERVICES INC,4957 148TH AVE,WILLISTON,ND,58801.0,213112.0,4/3/2020
375340,$1-2 million,"EIDE FORD MERCURY LINCOLN, INC.",800 E. BISMARCK EXPY,BISMARCK,ND,58504.0,441110.0,4/7/2020
375341,$1-2 million,ENABLE INC,1836 RAVEN DR,BISMARCK,ND,58501.0,624120.0,4/13/2020
375342,$1-2 million,ENCLAVE CONSTRUCTION LLC,1 2nd Street,FARGO,ND,58102.0,236220.0,4/4/2020
375343,$1-2 million,"ENDURAPLAS., LLC",113 1ST ST,NECHE,ND,58265.0,326121.0,4/14/2020
375344,$1-2 million,ENGINEERS-ARCHITECTS PC,3100 DEMERS AVE,GRAND FORKS,ND,58201.0,541310.0,4/14/2020
375345,$1-2 million,ENVISION,105 4th AVE SW,RUGBY,ND,58368.0,115310.0,4/10/2020
375346,$1-2 million,"EVOLUTION COMPLETIONS, INC.",409  8TH AVE E,WILLISTON,ND,58801.0,213112.0,4/6/2020
375347,$1-2 million,"FABRICATORS UNLIMITED, INC.",828 NP Avenue,FARGO,ND,58102.0,337110.0,4/6/2020
375348,$1-2 million,"FARDEN CONSTRUCTION, INC.",9035 COUNTY ROAD 17B,MAXBASS,ND,58760.0,237310.0,4/3/2020
375349,$1-2 million,FARGO GLASS & PAINT COMPANY,1801 7TH AVE N,FARGO,ND,58102.0,238150.0,4/4/2020
375350,$1-2 million,FARGO NURSING & REHAB CENTER LLC,1315 UNIVERSITY DR S,FARGO,ND,58103.0,623110.0,4/8/2020
375351,$1-2 million,FARMERS UNION OIL COMPANY OF KENMARE,PO BOX 0726,KENMARE,ND,58746.0,423820.0,4/13/2020
375352,$1-2 million,FARMERS UNION OIL COMPANY OF MINOT,205 46th Ave NE,MINOT,ND,58703.0,447110.0,4/3/2020
375353,$1-2 million,"FARMERS UNION OIL COMPANY OF STANLEY, INC.",214 12TH AVE SE,STANLEY,ND,58784.0,424720.0,4/14/2020
375354,$1-2 million,"FEI, INC.",913 14TH ST SW,VALLEY CITY,ND,58072.0,423840.0,4/29/2020
375355,$1-2 million,FESSENDEN COOPERATIVE ASSOCIATION,900 South Railway Street,FESSENDEN,ND,58438.0,424510.0,4/13/2020
375356,$1-2 million,"FLINT COMMUNICATIONS, INC.",101 10TH ST STE 300,FARGO,ND,58102.0,541810.0,4/11/2020
375357,$1-2 million,FLO-BACK EQUIPMENT INC.,4000 N BROADWAY,MINOT,ND,58703.0,532412.0,4/14/2020
375358,$1-2 million,"FRASER, LTD.",SOUTH UNIVERSITY DRIVE,FARGO,ND,58103.0,623210.0,4/4/2020
375359,$1-2 million,FRONTIER PRECISION INC,2020 Frontier Dr,BISMARCK,ND,58504.0,423490.0,4/3/2020
375360,$1-2 million,"GATEWAY BUILDING SYSTEMS, INC.",2138 MAIN AVE W,WEST FARGO,ND,58078.0,236220.0,4/7/2020
375361,$1-2 million,"GO WIRELINE, LLC",320 8th Ave E,WILLISTON,ND,58801.0,213112.0,4/7/2020
375362,$1-2 million,"GPK PRODUCTS, INC.",1601 43rd ST N,FARGO,ND,58102.0,326122.0,4/28/2020
375363,$1-2 million,GRAND TREASURE CASINO,4418 147 Ave NW,TRENTON,ND,58853.0,713210.0,4/27/2020
375364,$1-2 million,GREAT PLAINS TRANSPORT,200 1ST AVE,MAPLETON,ND,58059.0,484220.0,4/7/2020
375365,$1-2 million,"GROTBERG ELECTRIC, INC.",1109 MAIN ST,VALLEY CITY,ND,58072.0,238210.0,4/15/2020
375366,$1-2 million,"H. A. THOMPSON & SONS, INC.",911 S 9th St,BISMARCK,ND,58504.0,238220.0,4/4/2020
375367,$1-2 million,HAMS WELL SERVICE INC,10253 Hwy 83 S,WESTHOPE,ND,58793.0,213112.0,4/4/2020
375368,$1-2 million,"HANKINSON RENEWABLE ENERGY, LLC",9230 County Road 1,HANKINSON,ND,58041.0,325193.0,4/4/2020
375369,$1-2 million,HAZEN MEMORIAL HOSPITAL ASSOCIATION,510 8TH AVE NE,HAZEN,ND,58545.0,622110.0,4/7/2020
375370,$1-2 million,"HEALTHY FOOD INGREDIENTS, LLC",4666 Amber Valley Pkwy. S,FARGO,ND,58104.0,424990.0,4/9/2020
375371,$1-2 million,HEBRON COMPANIES INC,3280 VETERANS BLVD STE 320,FARGO,ND,58104.0,327331.0,4/3/2020
375372,$1-2 million,HOFMANN TRUCKING LLC,8060 36th St SE,JAMESTOWN,ND,58401.0,484121.0,4/4/2020
375373,$1-2 million,"HOME OF ECONOMY, INC.",1508 N Washington St,GRAND FORKS,ND,58203.0,444130.0,4/15/2020
375374,$1-2 million,HORIZON RESOURCES,317 2nd STREET W,WILLISTON,ND,58801.0,926140.0,4/3/2020
375375,$1-2 million,"IDEAL AEROSMITH, INC.",3001 S WASHINGTON ST,GRAND FORKS,ND,58201.0,334519.0,4/4/2020
375376,$1-2 million,"INDIGO SIGNWORKS, INC.",1622 MAIN AVE,FARGO,ND,58103.0,339950.0,4/6/2020
375377,$1-2 million,INTERSTATE ENGINEERING INC,1903 12th Ave SW,JAMESTOWN,ND,58401.0,541330.0,4/10/2020
375378,$1-2 million,ION FIELD SERVICES LLC,64 40th Ave SW,DICKINSON,ND,58601.0,238210.0,4/3/2020
375379,$1-2 million,"JAMES OILWELL SERVICE, INC.",905 HIGHWAY 10 E,BELFIELD,ND,58622.0,213112.0,4/4/2020
375380,$1-2 million,JDP ELECTRIC INC,803 28TH ST,FARGO,ND,58103.0,238210.0,4/4/2020
375381,$1-2 million,"JIM RYAN CHEVROLET, INC.",1800 S Broadway,MINOT,ND,58701.0,441110.0,4/4/2020
375382,$1-2 million,"KEY CONTRACTING, INC.",245 7TH AVE NE,WEST FARGO,ND,58078.0,238110.0,4/4/2020
375383,$1-2 million,"LAMOURE EQUIPMENT, INC.",200 6TH ST P.O. Box 8,LAMOURE,ND,58458.0,423820.0,4/4/2020
375384,$1-2 million,LANEY'S INC.,55  27TH ST,FARGO,ND,58103.0,238220.0,4/5/2020
375385,$1-2 million,LEEVERS FOODS INC,501 4th St NE,DEVILS LAKE,ND,58301.0,445110.0,4/3/2020
375386,$1-2 million,LFP CONSULTING LLC,505 E Main Ave Ste 100,BISMARCK,ND,58501.0,523920.0,4/8/2020
375387,$1-2 million,LIGHT OF CHRIST CATHOLIC SCHOOLS OF EXCELLENCE,1025 N 2nd Street,BISMARCK,ND,58501.0,611110.0,4/6/2020
375388,$1-2 million,LUNSETH PLUMBING AND HEATING COMPANY,1710 North Washington Street,GRAND FORKS,ND,58203.0,238220.0,4/10/2020
375389,$1-2 million,LUTHER MEMORIAL HOME,750 Main Street East,MAYVILLE,ND,58257.0,623110.0,4/8/2020
375390,$1-2 million,LUTHERAN SUNSET HOME CORPORATION,333 Eastern Ave,GRAFTON,ND,58237.0,623110.0,4/15/2020
375391,$1-2 million,MAIN ELECTRIC CONSTRUCTION INC.,2626 Valley St,MINOT,ND,58701.0,238210.0,4/5/2020
375392,$1-2 million,MANN ENTERPRISES,109 N 4th St Suite 200,BISMARCK,ND,58501.0,213112.0,4/4/2020
375393,$1-2 million,"MASTER CONSTRUCTION CO., INC.",1572 - 45th Street N,FARGO,ND,58102.0,236220.0,4/4/2020
375394,$1-2 million,MAXX NORTH AMERICA SERVICES USA LTD.,14092 49 ST NW,WILLISTON,ND,58801.0,237120.0,4/10/2020
375395,$1-2 million,"MAYO CONSTRUCTION COMPANY, INC.",13960 Highway 5 West,CAVALIER,ND,58220.0,237310.0,4/15/2020
375396,$1-2 million,"MCCORMICK, INC",4000 12TH AVE,FARGO,ND,58102.0,237310.0,4/30/2020
375397,$1-2 million,"MEDSCAN LABORATORY, INC.",1502 13TH AVE W,WILLISTON,ND,58801.0,621511.0,5/3/2020
375398,$1-2 million,MICHIGAN IMPLEMENT INC,506 Hwy #2 West,DEVILS LAKE,ND,58301.0,423820.0,4/5/2020
