,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
134858,$2-5 million,HILLEL: THE FOUNDATION FOR JEWISH CAMPUS LIFE,800  8TH ST NW,WASHINGTON,DC,20001.0,813211.0,4/14/2020
134859,$2-5 million,HOLLINGSWORTH LLP,1350 I Street Northwest,WASHINGTON,DC,20005.0,541110.0,4/15/2020
134860,$2-5 million,HOME BUILDERS INSTITUTE,1201 15TH ST NW 6th floor,WASHINGTON,DC,20005.0,611513.0,4/15/2020
134861,$2-5 million,HORNING MANAGEMENT COMPANY LLC,3333 14TH ST NW STE 300,WASHINGTON,DC,20010.0,531110.0,4/10/2020
134862,$2-5 million,HUDSON HALL LLC,717 D St NW 6th Floor,WASHINGTON,DC,20004.0,722511.0,4/10/2020
134863,$2-5 million,IDEAL NURSING SERVICES INC.,820 Upshur Street NW,WASHINGTON,DC,20011.0,621610.0,4/30/2020
134864,$2-5 million,"IMA PIZZA, LLC","500 PENN STREET NE, #106",WASHINGTON,DC,20002.0,722513.0,4/10/2020
134865,$2-5 million,INTERNAT'L CENTER FOR LANGUAGE,1133  15TH ST NW STE 600,WASHINGTON,DC,20005.0,611630.0,4/27/2020
134866,$2-5 million,JACO HOLDING COMPANY,601 13th Street NW,WASHINGTON,DC,20005.0,531390.0,4/5/2020
134867,$2-5 million,JOHN I HAAS INC,5185 MACARTHUR BLVD STE 300,WASHINGTON,DC,20016.0,115114.0,4/15/2020
134868,$2-5 million,"JOSEPH J MAGNOLIA, INC.",600 Gallatin Street,WASHINGTON,DC,20017.0,238220.0,4/15/2020
134869,$2-5 million,"JRC INTEGRATED SYSTEMS, INC",1201 M ST SE SUITE G40,WASHINGTON,DC,20003.0,541511.0,4/10/2020
134870,$2-5 million,KBC NURSING AGENCY HM HEALTH INC,"7506 GEORGIA AVENUE, NW",WASHINGTON,DC,20012.0,621610.0,5/16/2020
134871,$2-5 million,KELLER AND HECKMAN LLP,1001 G Street NW Suite 500W,WASHINGTON,DC,20001.0,541110.0,4/27/2020
134872,$2-5 million,"KIND, INC.",1201 L STREET NW,WASHINGTON,DC,20005.0,813219.0,4/28/2020
134873,$2-5 million,L'ENFANT DC HOTEL LLC,480 L'ENFANT PLAZA SW,WASHINGTON,DC,20024.0,531120.0,5/3/2020
134874,$2-5 million,LANGECO LLC,"1309 F Street, NW Suite 400",WASHINGTON,DC,20004.0,561330.0,4/11/2020
134875,$2-5 million,LEVEL GREEN LANDSCAPE LLC,139 12th St SE,WASHINGTON,DC,20003.0,561730.0,4/27/2020
134876,$2-5 million,"LEXOLUTION, LLC",1101 VERMONT AVE NW STE 1001,WASHINGTON,DC,20005.0,561499.0,4/27/2020
134877,$2-5 million,"M&R STRATEGIC SERVICES, INC.",2120 L ST,WASHINGTON,DC,20037.0,541820.0,4/27/2020
134878,$2-5 million,MAGNOLIA PLUMBING INC.,"600 GALLATIN ST., N.E.",WASHINGTON,DC,20017.0,238220.0,4/9/2020
134879,$2-5 million,"MARK G. ANDERSON CONSULTANTS, INC.",730 11th Street NW 4th Floor,WASHINGTON,DC,20001.0,541690.0,4/9/2020
134880,$2-5 million,METRO HOMES INC,6001 SLIGO MILL RD NE,WASHINGTON,DC,20011.0,623210.0,5/3/2020
134881,$2-5 million,"MIDATLANTIC REALTY PARTNERS, LLC",3050 K ST NW STE 125,WASHINGTON,DC,20007.0,531390.0,4/5/2020
134882,$2-5 million,"MIDTOWN PERSONNEL, INC.",1130 Connecticut Avenue Northwest,WASHINGTON,DC,20036.0,561320.0,4/13/2020
134883,$2-5 million,MILLER & CHEVALIER CHARTERED,900 16th St. NW,WASHINGTON,DC,20006.0,541110.0,4/6/2020
134884,$2-5 million,NATIONAL ASSOCIATION OF CHILDRENS HOSPITALS INC,600 13TH ST NW,WASHINGTON,DC,20005.0,813910.0,4/11/2020
134885,$2-5 million,NATIONAL COUNCIL FOR BEHAVIORAL HEALTH,1400 K St NW Ste 400,WASHINGTON,DC,20005.0,541720.0,4/30/2020
134886,$2-5 million,NATIONAL TRUST FOR HISTORIC PRESERVATION IN THE UNITED STATES,2600 Virginia Ave NW Ste 1100,WASHINGTON,DC,20037.0,712120.0,5/3/2020
134887,$2-5 million,NAVA PBC,1 THOMAS CIR NW FL 9,WASHINGTON,DC,20005.0,541990.0,4/10/2020
134888,$2-5 million,NEW AMERICA FOUNDATION,"740 15th Street, NW Suite 900",WASHINGTON,DC,20005.0,541720.0,4/11/2020
134889,$2-5 million,OBLATES SERVICE CORP,391 MICHIGAN AVE NE,WASHINGTON,DC,20017.0,813110.0,4/15/2020
134890,$2-5 million,OCEANA INC,1025 Connecticut Ave NW Ste 200,WASHINGTON,DC,20036.0,813410.0,5/3/2020
134891,$2-5 million,"OPTICAL SOCIETY OF AMERICA INCORPORATED, THE",2010 Massachusetts Ave NW,WASHINGTON,DC,20036.0,813920.0,5/3/2020
134892,$2-5 million,OPTIMITY ADVISORS LLC,1600 K ST NW Suite 200,WASHINGTON,DC,20006.0,541618.0,4/15/2020
134893,$2-5 million,"OPTORO, INC.","1001 G Street, NW Suite 1200",WASHINGTON,DC,20001.0,454110.0,4/27/2020
134894,$2-5 million,"OTJ ARCHITECTS, INC.",555 11TH ST NW # 200,WASHINGTON,DC,20004.0,541310.0,4/6/2020
134895,$2-5 million,PALISADES HEALTHCARE PARTNERS INC,1822 Jefferson Place Northwest,WASHINGTON,DC,20036.0,621610.0,4/28/2020
134896,$2-5 million,PAUL PUBLIC CHARTER SCHOOL INC,5800 8TH STREET NW,WASHINGTON,DC,20011.0,611110.0,4/27/2020
134897,$2-5 million,POPULATION SERVICES INTERNATIONAL,1120 19th NW,WASHINGTON,DC,20036.0,813212.0,4/29/2020
134898,$2-5 million,PREMIUM SELECT HOME CARE INC,5513 ILLINOIS AVE NW,WASHINGTON,DC,20011.0,621610.0,5/3/2020
134899,$2-5 million,PRESIDENT AND DIRECTORS OF GONZAGA COLLEGE,"19 I ST, N.W.",WASHINGTON,DC,20001.0,611110.0,4/6/2020
134900,$2-5 million,PRO AIR INC,1319 F ST NW,WASHINGTON,DC,20004.0,238220.0,4/13/2020
134901,$2-5 million,"QUINN EVANS ARCHITECTS, INC.",2121 Ward Place NW 4th Floor,WASHINGTON,DC,20037.0,541310.0,4/15/2020
134902,$2-5 million,"RCM OF WASHINGTON, INC.",64 New York Avenue Northeast,WASHINGTON,DC,20024.0,623220.0,4/15/2020
134903,$2-5 million,RESULTS FOR DEVELOPMENT INSTITUTE INC.,1111 19th St NW Ste 700,WASHINGTON,DC,20036.0,541720.0,5/3/2020
134904,$2-5 million,RISE COMPANIES CORP,11 DUPONT CIR NW 9th FLOOR,WASHINGTON,DC,20036.0,531390.0,4/16/2020
134905,$2-5 million,"RWD CONSULTING, LLC","1775 T ST, NW",WASHINGTON,DC,20009.0,541199.0,4/6/2020
134906,$2-5 million,"SAINT COLETTA OF GREATER WASHINGTON, INC.",1901 INDEPENDENCE AVE SE,WASHINGTON,DC,20003.0,611110.0,4/12/2020
134907,$2-5 million,SHALOM BARANES ASSOCIATES PC,1010 Wisconsin Ave NW Ste 900,WASHINGTON,DC,20007.0,541310.0,5/3/2020
134908,$2-5 million,SOCIETY FOR NEUROSCIENCE,"1121 14th St, NW, STE 1010",WASHINGTON,DC,20005.0,813920.0,4/28/2020
134909,$2-5 million,SOME INC,71 O ST NW,WASHINGTON,DC,20001.0,624210.0,4/14/2020
134910,$2-5 million,SPECIAL OLYMPICS INC,1133 19th St Northwest,WASHINGTON,DC,20036.0,624120.0,5/3/2020
134911,$2-5 million,SPECTRUM SCIENCE COMMUNICATIONS LLC,2001 PENNSYLVANIA AVE NW Suite 200,WASHINGTON,DC,20006.0,541820.0,4/15/2020
134912,$2-5 million,ST. JOHN'S COLLEGE HIGH SCHOOL,2607 MILITARY RD,WASHINGTON,DC,20015.0,611110.0,4/14/2020
134913,$2-5 million,"STODDARD BAPTIST GLOBAL CARE, INC",2601 18th Street Northeast,WASHINGTON,DC,20018.0,623220.0,5/14/2020
134914,$2-5 million,STUDIOS ARCHITECTURE,1625 M ST NW,WASHINGTON,DC,20036.0,541310.0,4/13/2020
134915,$2-5 million,"SUGHRUE MION, PLLC",2000 Pennsylvania Ave NW 0.0,WASHINGTON,DC,20006.0,541110.0,4/11/2020
134916,$2-5 million,T &AMP; N RELIABLE NURSING CARE LLC,3500 18TH ST NE,WASHINGTON,DC,20018.0,621399.0,5/3/2020
134917,$2-5 million,"TCG, INC.",7348 Georgia Avenue Northwest,WASHINGTON,DC,20012.0,541512.0,4/10/2020
134918,$2-5 million,"TED'S BULLETIN HOLDINGS, LLC",6856 Eastern Ave NW Suite 225,WASHINGTON,DC,20012.0,722511.0,4/7/2020
134919,$2-5 million,"TELESOLV CONSULTING, INC",1325 18TH STREET NW SUITE 204,WASHINGTON,DC,20036.0,541611.0,4/27/2020
134920,$2-5 million,THE AMERICAN FARMLAND TRUST,1150 CONNECTICUT AVE NW 600,WASHINGTON,DC,20036.0,813910.0,4/10/2020
134921,$2-5 million,THE ARMY DISTAFF FOUNDATIO INC,6200 Oregon Avenue NW,WASHINGTON,DC,20015.0,623311.0,4/9/2020
134922,$2-5 million,"THE AVASCENT GROUP, LTD","1615 L Street, NW Suite 1200",WASHINGTON,DC,20036.0,541611.0,4/7/2020
134923,$2-5 million,THE CHRONICLE OF HIGHER EDUCATION,1255 23RD ST NW STE 700,WASHINGTON,DC,20037.0,511110.0,4/9/2020
134924,$2-5 million,THE LAB SCHOOL OF WASHINGTON,"4759 Reservoir Road, NW",WASHINGTON,DC,20007.0,611110.0,4/8/2020
134925,$2-5 million,"THE PRIME RIB, INC.",2020 K ST NW,WASHINGTON,DC,20006.0,722511.0,4/14/2020
134926,$2-5 million,"THE UPSIDE TRAVEL COMPANY, LLC","1 THOMAS CIRCLE, NW 8TH FLOOR",WASHINGTON,DC,20005.0,561510.0,4/29/2020
134927,$2-5 million,THE WASHINGTON CENTER FOR INTERNSHIPS AND ACADEMIC SEMINARS,1333 16TH STREET NW,WASHINGTON,DC,20036.0,611430.0,4/4/2020
134928,$2-5 million,"THEIA GROUP, INCORPORATED",1455 Pennsylvania Ave Suite 800,WASHIGNTON,DC,20004.0,517410.0,4/9/2020
134929,$2-5 million,TRADE CENTER MANAGEMENT ASSOCIATES LLC,1300 PENNSYLVANIA AVE,WASHINGTON,DC,20004.0,531120.0,4/8/2020
134930,$2-5 million,"TRANSITIONS HEALTHCARE CAPITOL CITY, LLC","2425 25TH ST, SE",WASHINGTON,DC,20020.0,623110.0,4/15/2020
134931,$2-5 million,TRINITY COLLEGE,125 MICHIGAN AVE NE,WASHINGTON,DC,20017.0,611310.0,4/10/2020
134932,$2-5 million,TRUTH INITIATIVE FOUNDATION,900 G STREET NW Fourth Floor,WASHINGTON,DC,20001.0,813211.0,4/11/2020
134933,$2-5 million,ULI-THE URBAN LAND INSTITUTE,2001 L St NW Ste 200,WASHINGTON,DC,20036.0,541720.0,5/3/2020
134934,$2-5 million,UNIDOSUS,1126 16th St N.W.,WASHINGTON,DC,20036.0,813410.0,4/15/2020
134935,$2-5 million,UNIQUE REHABILITATION AND HEALTH CENTER LLC,901 1st Street NW,WASHINGTON,DC,20001.0,551114.0,4/29/2020
134936,$2-5 million,URBAN ADVENTURES COMPANIES INC,1612 U ST NW STE 101,WASHINGTON,DC,20009.0,713940.0,4/15/2020
134937,$2-5 million,US GREEN BUILDING COUNCIL INC,2101 L St NW Ste 500,WASHINGTON,DC,20037.0,813910.0,4/28/2020
134938,$2-5 million,VAN NESS FELDMAN LLP,1050 T JEFFERSN ST NW STE 700,WASHINGTON,DC,20007.0,541110.0,4/9/2020
134939,$2-5 million,VIRTRU CORPORATION,1130 Connecticut Ave NW Suite 210,WASHINGTON,DC,20036.0,519190.0,4/15/2020
134940,$2-5 million,"W-W MADISON OPCO VIII, L.L.C.",1177 15TH ST NW,WASHINGTON,DC,20005.0,531120.0,5/14/2020
134941,$2-5 million,"W. L. GARY COMPANY, INCORPORATED",225 Vine Street Northwest,WASHINGTON,DC,20012.0,238220.0,4/15/2020
134942,$2-5 million,"WASHINGTON DRAMA SOCIETY, INC.","1101 Sixth St., SW 0.0",WASHINGTON,DC,20024.0,711110.0,4/10/2020
134943,$2-5 million,WASHINGTON HUMANE SOCIETY,71 OGLETHORPE ST,WASHINGTON,DC,20011.0,813312.0,4/9/2020
134944,$2-5 million,"WHITMAN-WALKER CLINIC, INC.",1377 R STREET NW,WASHINGTON,DC,20009.0,621111.0,4/27/2020
134945,$2-5 million,WILKINSON BARKER KNAUER LLP,1800 M Street NW Suite 800N,WASHINGTON,DC,20036.0,541110.0,4/27/2020
134946,$2-5 million,"WILLARD ASSOCIATES, LP",1455 PENNSYLVANIA AVE NW,WASHINGTON,DC,20004.0,721110.0,4/27/2020
134947,$2-5 million,ZUCKERMAN SPEADER LLP,1800 M STREET NW,WASHINGTON,DC,20036.0,541110.0,4/28/2020
134948,$1-2 million,900 F STREET OWNER LLC,900 F Street NW,WASHINGTON,DC,20004.0,813990.0,4/15/2020
134949,$1-2 million,ABRAHAM &AMP; LAURA LISNER HOME FOR AGED WOMEN,5425 Western Ave NW,WASHINGTON,DC,20015.0,623312.0,5/3/2020
134950,$1-2 million,"ACADEMIC TRAVEL ABROAD, INC.",1155 Connecticut Ave NW,WASHINGTON,DC,20036.0,561520.0,4/7/2020
134951,$1-2 million,ACHIEVEMENT PREPARATORY ACADEMY,908 WAHLER PL SE,WASHINGTON,DC,20032.0,611110.0,6/9/2020
134952,$1-2 million,ADAS ISRAEL HEBREW CONFREFATION,2850 Quebec Street NW,WASHINGTON,DC,20008.0,813110.0,4/9/2020
134953,$1-2 million,"AKIRA TECHNOLOGIES, INC.",1747 Pennsylvania Avenue Northwest,WASHINGTON,DC,20006.0,453998.0,4/14/2020
134954,$1-2 million,ALLIANCE HOME HEALTH CARE & EQUIPMENT SERVICES INC.,7826 Eastern Avenue NW Suite 400,WASHINGTON,DC,20012.0,623990.0,4/29/2020
134955,$1-2 million,AMERICA-MIDEAST EDUCATIONAL AND TRAINING SERVICES,2025 M Street Northwest,WASHINGTON,DC,20036.0,453998.0,4/14/2020
134956,$1-2 million,AMERICAN ASSOCIATION FOR CLINICAL CHEMISTRY,"900 Seventh NW, Ste 400",WASHINGTON,DC,20001.0,813920.0,4/11/2020
134957,$1-2 million,AMERICAN ASSOCIATION OF COLLEGES OF NURSING,655 K St NW Ste 750,WASHINGTON,DC,20001.0,813920.0,5/3/2020
134958,$1-2 million,AMERICAN DENTAL EDUCATION ASSOCIATION,"655 K St NW, STE 800",WASHINGTON,DC,20001.0,813920.0,4/15/2020
134959,$1-2 million,AMERICAN HUMANE ASSOCIATION,1400 16th Street NW suite 360,WASHINGTON,DC,20036.0,813910.0,4/10/2020
134960,$1-2 million,AMERICAN IMMIGRATION COUNCIL INC,1331 G ST NW,WASHINGTON,DC,20005.0,541110.0,4/15/2020
134961,$1-2 million,AMERICAN PUBLIC HEALTH ASSOCIATION INC,800 I ST NW,WASHINGTON,DC,20001.0,813910.0,5/2/2020
134962,$1-2 million,AMERICAN PUBLIC TRANSPORTATION ASSOC,1300 I STREET NW 1200 EAST,WASHINGTON DC,DC,20005.0,813910.0,5/3/2020
134963,$1-2 million,AMERICAN RIVERS INC,1101 14th St NW Ste 1400,WASHINGTON,DC,20005.0,541720.0,5/3/2020
134964,$1-2 million,AMERICAN SOCIETY FOR ENGINEERING EDUCATION,1818 N ST NW Suite 600,WASHINGTON,DC,20036.0,541330.0,4/10/2020
134965,$1-2 million,AMERICANS FOR THE ARTS,"1000 Vermont Avenue, NW",WASHINGTON,DC,20005.0,813410.0,4/14/2020
134966,$1-2 million,APPLETREE EARLY LEARNING PUBLIC CHARTER SCHOOL,1801 East Mississippi Avenue 3rd Floor,WASHINGTON,DC,20020.0,,4/15/2020
134967,$1-2 million,"APPLETREE INSTITUTE FOR EDUCATION INNOVATION, INC.",1801 MISSISSIPPI AVE SE 3RD FLOOR,WASHINGTON,DC,20020.0,813319.0,4/30/2020
134968,$1-2 million,"ARCADIA POWER, INC.","555 11th Street NW, Floor 4,",WASHINGTON,DC,20004.0,541511.0,4/13/2020
134969,$1-2 million,ASHCNC ENTERPRISES LLC,3301 NEW MEXICO AVE,WASHINGTON,DC,20016.0,621610.0,4/27/2020
134970,$1-2 million,"ASSOCIATION MANAGEMENT STRATEGIES, INC","1800 M Street, NW",WASHINGTON,DC,20036.0,541611.0,4/10/2020
134971,$1-2 million,ASSOCIATION OF AMERICAN COLLEGES AND UNIVERSITIES,1818 R STREET NW,WASHINGTON,DC,20009.0,611699.0,5/3/2020
134972,$1-2 million,ASSOCIATION OF GOVERNING BOARDS OF UNIVERSITIES AND COLLEGES,1133 20TH ST NW STE 300,WASHINGTON,DC,20036.0,813920.0,4/12/2020
134973,$1-2 million,ASSOCIATION OF PUBLIC LAND GRANT UNIVERSITIES,"1307 NEW YORK AVE, NW Suite 400",WASHINGTON,DC,20005.0,813920.0,4/10/2020
134974,$1-2 million,B'NAI B'RITH YOUTH ORGANIZATION INC,800 8th St NW,WASHINGTON,DC,20001.0,813410.0,5/3/2020
134975,$1-2 million,BAO SYSTEMS LLC,2900 K St NW Ste 507,WASHINGTON DC,DC,20007.0,518210.0,4/27/2020
134976,$1-2 million,"BAYFIRST SOLUTIONS, LLC",1025 VERMONT AVE Suite 500,WASHINGTON,DC,20005.0,541519.0,4/10/2020
134977,$1-2 million,"BERNSTEIN MANAGEMENT ASSOCIATES, INC","3299 K STREET NW, SUITE 601",WASHINGTON,DC,20007.0,721110.0,4/15/2020
134978,$1-2 million,BIPARTISAN POLICY CENTER,1225 I STREET NW SUITE 1000,WASHINGTON,DC,20005.0,813410.0,5/3/2020
134979,$1-2 million,"BLAKE REAL ESTATE, INC.","1150 Connecticut Avenue, NW Suite 900",WASHINGTON,DC,20036.0,531190.0,4/3/2020
134980,$1-2 million,"BLUEPRINT CONSULTING SERVICES, LLC",1444 I Street NW Floor 6,WASHINGTON,DC,20005.0,541511.0,4/15/2020
134981,$1-2 million,BOYS & GIRLS CLUBS OF GREATER WASHINGTON,4103 Benning Road,WASHINGTON,DC,20019.0,813410.0,4/10/2020
134982,$1-2 million,BREAD FOR THE CITY INC.,1525 7TH ST NW,WASHINGTON,DC,20001.0,813219.0,4/8/2020
