,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
406876,$2-5 million,"CAR CRAFTERS, INC.",600 MONTANO RD,ALBUQUERQUE,NM,87107.0,811121.0,4/6/2020
406877,$2-5 million,"CATTLE BARON RESTAURANTS, INC.",901 S MAIN ST STE A,ROSWELL,NM,88203.0,722511.0,4/14/2020
406878,$2-5 million,"CHALMERS FORD, INC.",3777 THE AMERICAN RD,ALBUQUERQUE,NM,87114.0,441110.0,4/16/2020
406879,$2-5 million,CIBOLA GENERAL HOSPITAL CORPORATION,1016 E ROOSEVELT AVE,GRANTS,NM,87020.0,622110.0,5/3/2020
406880,$2-5 million,CNJ OILFIELD SERVICES LLC,1440 HINES RD,FARMINGTON,NM,87401.0,238990.0,4/3/2020
406881,$2-5 million,COMPA INDUSTRIES INC,1314 MADEIRA DR SE STE A,ALBUQUERQUE,NM,87108.0,561320.0,5/3/2020
406882,$2-5 million,CONSTRUCTORS INC.,3003 BOYD DR,CARLSBAD,NM,88220.0,237310.0,4/8/2020
406883,$2-5 million,COOPERATIVE EDUCATIONAL SERVICES,4216 BALLOON PARK RD,ALBUQUERQUE,NM,87109.0,541720.0,4/28/2020
406884,$2-5 million,"COTTONWOOD GAMING ENTERPRISES, LLC",7 TESUQUE RD,SANTA FE,NM,87506.0,713210.0,4/29/2020
406885,$2-5 million,"D&D PIPELINE CONSTRUCTION, INC.",1320 W. BROADWAY PL,HOBBS,NM,88240.0,238910.0,4/13/2020
406886,$2-5 million,"DEKKER/PERICH/SABATINI, LTD.",7601 Jefferson St. NE #100,ALBUQUERQUE,NM,87109.0,541310.0,4/13/2020
406887,$2-5 million,DELTA GROUP ELECTRONICS INC.,4521 OSUNA RD,ALBUQUERQUE,NM,87109.0,334418.0,4/8/2020
406888,$2-5 million,DION'S PIZZA,8525 JEFFERSON ST,ALBUQUERQUE,NM,87113.0,722513.0,4/7/2020
406889,$2-5 million,EL CENTRO FAMILY HEALTH,538 North PASEO DE ONATE,ESPANOLA,NM,87532.0,621498.0,4/5/2020
406890,$2-5 million,EL ENCANTO INC,2001 4TH ST SW,ALBUQUERQUE,NM,87102.0,311412.0,4/27/2020
406891,$2-5 million,"EXPERT ANALYSIS, LLC",2850 Pecos Hwy,CARLSBAD,NM,88220.0,213112.0,4/6/2020
406892,$2-5 million,FERGUSON CONSTRUCTION COMPANY,2200 S. COMMERCIAL ST,LOVINGTON,NM,88260.0,213112.0,4/3/2020
406893,$2-5 million,FIORE INDUSTRIES INC,8601 WASHINGTON St NE,ALBUQUERQUE,NM,87113.0,541330.0,4/29/2020
406894,$2-5 million,FIRST CHOICE COMMUNITY HEALTHCARE INC,2001 N Centro Familiar Blvd SW,ALBUQUERQUE,NM,87105.0,621111.0,4/13/2020
406895,$2-5 million,FIRST NATIONS COMMUNITY HEALTHSOURCE,5608 ZUNI RD SE,ALBUQUERQUE,NM,87108.0,624190.0,4/27/2020
406896,$2-5 million,"FRANKLIN'S EARTHMOVING, INC.",700 Industrial Ave NE,ALBUQUERQUE,NM,87107.0,238910.0,4/10/2020
406897,$2-5 million,GAMA CONSTRUCTION LLC,910 W PIERCE ST,CARLSBAD,NM,88220.0,213112.0,4/15/2020
406898,$2-5 million,"GARZA ENTERPRISES, INC.",5575 Kim Road NE,RIO RANCHO,NM,87144.0,722513.0,4/28/2020
406899,$2-5 million,"GCI, INC.",720 S. TEXACO RD,HOBBS,NM,88240.0,213112.0,4/6/2020
406900,$2-5 million,"GEMINI ROSEMONT PROPERTY MANAGEMENT, LLC",300 GARFIELD ST STE 200,SANTA FE,NM,87501.0,531210.0,4/14/2020
406901,$2-5 million,GOODWILL INDUSTRIES OF NEW MEXICO,5000 San Mateo Blvd NE,ALBUQUERQUE,NM,87109.0,453310.0,4/6/2020
406902,$2-5 million,"HALO SERVICES, INC.",70 ROAD 4980,BLOOMFIELD,NM,87413.0,213111.0,4/3/2020
406903,$2-5 million,HAVERLAND CARTER LIFESTYLE GROUP,10701 MONTGOMERY BLVD NE,ALBUQUERQUE,NM,87111.0,623312.0,5/1/2020
406904,$2-5 million,"HB CONSTRUCTION, INC.",3010 Monte Vista Blvd,ALBUQUERQUE,NM,87106.0,236220.0,4/6/2020
406905,$2-5 million,"HERITAGE HOTELS AND RESORTS, INC.","201 Third St. NW, Suite 1150",ALBUQUERQUE,NM,87102.0,721110.0,4/10/2020
406906,$2-5 million,HME SPECIALISTS LLC,3901 MASTHEAD ST NE,ALBUQUERQUE,NM,87109.0,532283.0,4/10/2020
406907,$2-5 million,HOME ON THE RANGE INC,925 S CAMINO DEL PUEBLO,BERNALILLO,NM,87004.0,722511.0,4/13/2020
406908,$2-5 million,HURRICANE AIR & SWABBING LLC,5949 Highway 64,FARMINGTON,NM,87401.0,213112.0,4/27/2020
406909,$2-5 million,"INGRAM PROFESSIONAL SERVICES, INC.",1612 W. Sanger,HOBBS,NM,88240.0,238210.0,4/6/2020
406910,$2-5 million,JAMES HAMILTON CONSTRUCTION CO.,17 S. Ridge Rd.,SILVER CITY,NM,88061.0,237310.0,4/10/2020
406911,$2-5 million,LA MONTANITA FOOD COOPERATIVE,901 MENAUL BLVD,ALBUQUERQUE,NM,87107.0,445110.0,4/6/2020
406912,$2-5 million,"LECTROSONICS, INC.",581 LASER RD NE,RIO RANCHO,NM,87144.0,334310.0,4/15/2020
406913,$2-5 million,"LEGACY SAFETY AND CONSULTING, LLC",3229 N. Industrial Dr.,HOBBS,NM,88240.0,213112.0,4/10/2020
406914,$2-5 million,LUBRICAR INC.,CALLE CUERVO,ALBUQUERQUE,NM,87114.0,811191.0,4/10/2020
406915,$2-5 million,"M & R TRUCKING, INC",281 Road 350,AZTEC,NM,87410.0,213112.0,4/3/2020
406916,$2-5 million,MACK ENERY CORPORATION,PO BOX 960,ARTESIA,NM,88211.0,213112.0,4/6/2020
406917,$2-5 million,"MBF INSPECTION SERVICES, INC.",805 N Richardson,ROSWELL,NM,88201.0,541350.0,4/29/2020
406918,$2-5 million,"MELLOY BROTHERS, INC",LOMAS BLVD,ALBUQUERQUE,NM,87110.0,441110.0,4/27/2020
406919,$2-5 million,"MILFORD PIPE AND SUPPLY, INC.",1224 BROADWAY PL,HOBBS,NM,88240.0,313310.0,4/9/2020
406920,$2-5 million,"MILLER ENGINEERS, INC.","5454 Venice Ave NE, Suite D",ALBUQUERQUE,NM,87113.0,541330.0,4/10/2020
406921,$2-5 million,MINERS COLFAX MEDICAL CENTER,203 HOSPITAL DR,RATON,NM,87740.0,622110.0,4/28/2020
406922,$2-5 million,"MODRALL, SPERLING, ROHEL, HARRIS & SISK, P.A.",500 4TH ST NW Suite 1000,ALBUQUERQUE,NM,87102.0,541110.0,4/7/2020
406923,$2-5 million,"MONARCH PROPERTIES, INC.","1720 LOUISIANA BLVD NE STE 402, CANYON VILLAGE",ALBUQUERQUE,NM,87110.0,531311.0,4/28/2020
406924,$2-5 million,"MOUNTAIN STATES CONSTRUCTORS, INC.",3601 PAN AMERICAN FWY #111,ALBUQUERQUE,NM,87107.0,237310.0,4/10/2020
406925,$2-5 million,MY WAY HOLDINGS LLC,1200 FUTURITY DR,SUNLAND PARK,NM,88063.0,713210.0,4/28/2020
406926,$2-5 million,MZA ASSOCIATES CORPORATION,"4900  Lang Avv. NE, Suite 100",ALBUQUERQUE,NM,87109.0,541712.0,4/14/2020
406927,$2-5 million,NATIVE ENERGY SOLUCTIONS LLC,4801 LANG AVE,ALBUQUERQUE,NM,87109.0,213112.0,4/7/2020
406928,$2-5 million,NAVAJO ENGINEERING AND CONSTRUCTION AUTHORITY,#1 Uranium Blvd,SHIPROCK,NM,87420.0,921150.0,4/14/2020
406929,$2-5 million,NAVAJO NATION GAMING ENTERPRISE,249 E NM 118,CHURCH ROCK,NM,87311.0,721120.0,4/28/2020
406930,$2-5 million,NAVAJO NATION GAMING ENTERPRISE,2710 US Highway 64,SHIPROCK,NM,87420.0,721120.0,5/1/2020
406931,$2-5 million,NAVAJO TECHNICAL UNIVERSITY,Lower Point Road State Road 371,CROWNPOINT,NM,87313.0,921150.0,6/11/2020
406932,$2-5 million,"NEW MEXICO ONCOLOGY HEMATOLOGY CONSULTANTS, LTD",4901 LANG AVE NE,ALBUQUERQUE,NM,87109.0,621111.0,4/13/2020
406933,$2-5 million,"NEW MEXICO ORTHOPAEDIC ASSOCIATES, P.C.",2100 LOUISIANA BLVD NE STE 410,ALBUQUERQUE,NM,87110.0,621111.0,4/7/2020
406934,$2-5 million,NMR PIPELINE LLC,300 S MAIN PO BOX 669,EUNICE,NM,88231.0,213112.0,4/14/2020
406935,$2-5 million,OJO CALIENTE HOLDINGS INC,50 LOS BANOS DR,OJO CALIENTE,NM,87549.0,,5/3/2020
406936,$2-5 million,QUALITY TRANSPORT INC,7 Crawford Ln,JAL,NM,88252.0,213112.0,4/30/2020
406937,$2-5 million,REDW LLC,7425 Jefferson St NE,ALBUQUERQUE,NM,87109.0,541211.0,4/9/2020
406938,$2-5 million,"RICHARDSON INVESTMENTS, INC.",8601 Lomas Blvd NE,ALBUQUERQUE,NM,87112.0,441110.0,4/8/2020
406939,$2-5 million,RILEY INDUSTRIAL SERVICES INC,2615 San Juan Blvd,FARMINGTON,NM,87401.0,238990.0,4/3/2020
406940,$2-5 million,"RIVEN ROCK STAFFING, LLC",6106 Jefferson St NE #B,ALBUQUERQUE,NM,87109.0,561311.0,4/27/2020
406941,$2-5 million,"RODEY, DICKASON, SLOAN, AKIN & ROBB, P.A.",P.O. Box 1888,ALBUQUERQUE,NM,87103.0,541110.0,4/14/2020
406942,$2-5 million,SANDIA RESORT ADMINISTRATION,30 Rainbow Road NE,ALBUQUERQUE,NM,87113.0,561110.0,4/6/2020
406943,$2-5 million,SIERRA VISTA HOSPITAL 69,800 E 9th Ave,TRUTH OR CONSEQUENCES,NM,87901.0,622110.0,4/29/2020
406944,$2-5 million,SOUTHWEST CARE CENTER,649 Harkle Rd,SANTE FE,NM,87505.0,621111.0,4/28/2020
406945,$2-5 million,SPERIDIAN TECHNOLOGIES LLC,2400 Louisiana Blvd NE Bldg 3,ALBUQUERQUE,NM,87110.0,541511.0,4/10/2020
406946,$2-5 million,ST. JOHN'S COLLEGE,1160 Camino Cruz Blanca,SANTA FE,NM,87505.0,611310.0,4/6/2020
406947,$2-5 million,"TAOS HEALTH SYSTEMS, INC.",1397 Weimer Road,TAOS,NM,87571.0,622110.0,4/6/2020
406948,$2-5 million,"TAOS SKI VALLEY, INC",116 Sutton Place,TAOS SKI VALLEY,NM,87525.0,611620.0,4/6/2020
406949,$2-5 million,TECHSOURCE INC,1475 CENTRAL AVE STE 250,LOS ALAMOS,NM,87544.0,541330.0,4/8/2020
406950,$2-5 million,THE JAYNES COMPANIES,2906 BROADWAY BLVD NE,ALBUQUERQUE,NM,87107.0,236220.0,4/7/2020
406951,$2-5 million,THE SANTA FE OPERA,301 OPERA DR,SANTA FE,NM,87506.0,711130.0,4/13/2020
406952,$2-5 million,TMC DESIGN CORPORATION,4325 Del Rey Blvd,LAS CRUCES,NM,88012.0,339999.0,4/6/2020
406953,$2-5 million,"TRC CONSTRUCTION, INC",789 NM 516,FLORA VISTA,NM,87415.0,237990.0,4/3/2020
406954,$2-5 million,TRESCO INC,1800 Copper Loop,LAS CRUCES,NM,88001.0,624120.0,4/9/2020
406955,$2-5 million,"WATSON CONSTRUCTION CO, INC",401 W STANOLIND RD,HOBBS,NM,88240.0,238910.0,4/14/2020
406956,$2-5 million,"WILBANKS TRUCKING SERVICES, LLC",11246 Lovington Highway,ARTESIA,NM,88210.0,213112.0,4/6/2020
406957,$2-5 million,"X-RAY ASSOCIATES OF NM, PC",8020 CONSTITUTION PL NE STE 202,ALBUQUERQUE,NM,87110.0,621111.0,4/7/2020
406958,$2-5 million,"YOUTH DEVELOPMENT, INC.","6301 Central Ave., NW",ALBUQUERQUE,NM,87105.0,624110.0,5/1/2020
406959,$1-2 million,10 TANKER AIR CARRIER LLC,2503-A CLARK CARR LOOP SE,ALBUQUERQUE,NM,87106.0,115310.0,4/5/2020
406960,$1-2 million,"A PLUS WELL SERVICE, INC.",3107 Bloomfield Hwy,FARMINGTON,NM,87401.0,213112.0,4/4/2020
406961,$1-2 million,ABARIM HOME HEALTH CARE INC.,11000 Candelaria Rd NE,ALBUQUERQUE,NM,87112.0,621610.0,4/10/2020
406962,$1-2 million,"ADVANTAGE HOME CARE, INC.",8725 Alameda Park Dr NE,ALBUQUERQUE,NM,87113.0,621610.0,4/5/2020
406963,$1-2 million,AEROPARTS MANUFACTURING & REPAIR INC,431 Rio Rancho Blvd NE,RIO RANCHO,NM,87124.0,488490.0,4/15/2020
406964,$1-2 million,AFC ACQUISITION CORP.,3535 MENAUL BLVD NE,ALBUQUERQUE,NM,87107.0,442110.0,4/14/2020
406965,$1-2 million,"AFFORDABLE SOLAR INSTALLATION, INC.",4840 PAN AMERICAN EAST FWY,ALBUQUERQUE,NM,87109.0,221114.0,4/6/2020
406966,$1-2 million,AFTER HOURS PEDIATRICS P.C.,5904 Holly Avenue NE,ALBUQUERQUE,NM,87113.0,621111.0,4/10/2020
406967,$1-2 million,ALBUQUERQUE ASPHALT INC,PO Box 66450,ALBUQUERQUE,NM,87193.0,324121.0,4/15/2020
406968,$1-2 million,"ALBUQUERQUE DEALERSHIP ACQUISITION, LTD, A LIMITED PARTNERSHIP",8920 Pan American Way FWY NE,ALBUQUERQUE,NM,87113.0,441110.0,4/7/2020
406969,$1-2 million,ALBUQUERQUE MAIL SERVICE INC.,101 ROSEMONT AVE NE,ALBUQUERQUE,NM,87102.0,484121.0,5/3/2020
406970,$1-2 million,"ALBUQUERQUE MOTOR CO, INC.",9621 COORS BLVD NW,ALBUQUERQUE,NM,87114.0,441110.0,4/10/2020
406971,$1-2 million,ALBUQUERQUE PUBLISHING COMPANY,7777 JEFFERSON ST NE,ALBUQUERQUE,NM,87109.0,511110.0,4/28/2020
406972,$1-2 million,ALL FAITHS,1709 Moon St NE,ALBUQUERQUE,NM,87112.0,624110.0,4/6/2020
406973,$1-2 million,"ALL-AMERICAN RUIDOSO DOWNS, LLC",PO Box 449,RUIDOSO DOWNS,NM,88346.0,711212.0,4/4/2020
406974,$1-2 million,"ALLEN THEATRES, INC",208 W MAIN ST STE B,FARMINGTON,NM,87401.0,512131.0,4/14/2020
406975,$1-2 million,ALTA MIRA SPECIALIZED FAMILY SERVICES INC,1605 CARLISLE BLVD NE,ALBUQUERQUE,NM,87110.0,624410.0,4/13/2020
406976,$1-2 million,ALVIN CORPORATION LLC,4300 Ridgecrest Dr SE STE L,RIO RANCHO,NM,87124.0,541613.0,6/29/2020
406977,$1-2 million,AMFABSTEEL INCORPORATED,100 CALLE INDUSTRIAL,BERNALILLO,NM,87004.0,332312.0,4/15/2020
406978,$1-2 million,AMIGO AUTOMOTIVE INC.,1900 S Second St,GALLUP,NM,87301.0,441110.0,4/8/2020
406979,$1-2 million,"ANGEL FIRE RESORT OPERATIONS, L.L.C.",10 PO BOX 10 Miller Lane,ANGEL FIRE,NM,87710.0,721110.0,4/14/2020
406980,$1-2 million,"APIC SOLUTIONS, INC.",5550 Midway Park Pl NE,ALBUQUERQUE,NM,87109.0,238210.0,4/11/2020
406981,$1-2 million,APRENDAMOS INTERVENTION TEAM PA,301 Perkins Dr Ste B,LAS CRUCES,NM,88005.0,624110.0,4/9/2020
406982,$1-2 million,ARMAND HAMMER UNITED WORLD COLLEGE OF THE AMERICAN WEST,State Road 65,MONTEZUMA,NM,87731.0,611310.0,4/6/2020
406983,$1-2 million,B HOLDINGS MANAGEMENT LLC,530-B Hakle Rd,SANTA FE,NM,87505.0,722310.0,5/13/2020
406984,$1-2 million,"BANTA OILFIELD SERVICE, INC.",2807 W Marland,HOBBS,NM,88240.0,213112.0,4/7/2020
406985,$1-2 million,BASIN COORDINATED HEALTHCARE INC,200 N ORCHARD AVE,FARMINGTON,NM,87401.0,621999.0,4/8/2020
406986,$1-2 million,BEEHIVE HOMES STAFFING SERVICES COMPANY,4811 HARDWARE DR NE Suite D1,ALBUQUERQUE,NM,87109.0,531210.0,4/7/2020
406987,$1-2 million,"BIXBY ELECTRIC, INC.",521 WHEELER SE,ALBUQUERQUE,NM,87102.0,238210.0,4/14/2020
406988,$1-2 million,BOB TURNERS FORD COUNTRY INC,1001 Montano Rd NE,ALBUQUERQUE,NM,87107.0,441110.0,4/15/2020
406989,$1-2 million,BODE AVIATION INC.,PO Box 19006,ALBUQUERQUE,NM,87119.0,481211.0,4/14/2020
406990,$1-2 million,BOHANNAN HUSTON INC.,7500 JEFFERSON ST NE,ALBUQUERQUE,NM,87109.0,541330.0,4/13/2020
406991,$1-2 million,BORMAN MOTOR COMPNAY LLC,470 W.BOUTZ RD,LAS CRUCES,NM,88005.0,441110.0,4/6/2020
406992,$1-2 million,BOSQUE BREWING CO. LLC,7701 Innovation Way NE,RIO RANCHO,NM,87144.0,312120.0,4/5/2020
406993,$1-2 million,BOSQUE SCHOOL,4000 Bosque School Rd NW,ALBUQUERQUE,NM,87120.0,611110.0,4/7/2020
406994,$1-2 million,"BOWLIN TRAVEL CENTERS, INC.",150 LOUISIANA BLVD NE,ALBUQUERQUE,NM,87108.0,447110.0,4/6/2020
406995,$1-2 million,BULLFROG LOGISTICS LLC,7306 Kevil Road,CARLSBAD,NM,88220.0,213112.0,4/10/2020
406996,$1-2 million,"BURGOS GROUP, LLC","5200 OAKLAND AVE NE, Suite B",ALBUQUERQUE,NM,87113.0,541990.0,4/9/2020
406997,$1-2 million,"BUTT, THORNTON & BAEHR, P.C.",4101 INDIAN SCHOOL RD,ALBUQUERQUE,NM,87110.0,541110.0,4/13/2020
406998,$1-2 million,BXVM MANAGEMENT GROUP LLC,2105 Vista Oeste St NW Suite E,ALBUQUERQUE,NM,87120.0,541613.0,6/29/2020
406999,$1-2 million,"CALVARY ALBUQUERQUE, INC.",4001 OSUNA RD NE,ALBUQUERQUE,NM,87109.0,813110.0,4/14/2020
407000,$1-2 million,"CAMBRO CONSTRUCTION, INC.",7424 2ND ST NW,ALBUQUERQUE,NM,87107.0,236220.0,4/10/2020
407001,$1-2 million,CAPITOL FORD LINCOLN LLC,4490 CERRILLOS RD,SANTA FE,NM,87507.0,441110.0,4/15/2020
407002,$1-2 million,CLOVER LEAF ENVIRONMENTAL SOLU,5600 WYOMING BLVD NE SUITE 270,ALBUQUERQUE,NM,87109.0,541620.0,4/11/2020
407003,$1-2 million,CN WIRE CORPORATION,11 RUNWAY DR,SANTA TERESA,NM,88008.0,335929.0,4/8/2020
407004,$1-2 million,CONTINENTAL DIVIDE ELECTRIC COOP INC,200 HIGH ST,GRANTS,NM,87020.0,221122.0,4/28/2020
407005,$1-2 million,"CORNERSTONE CONTRACTORS, LLC",2509 Lucero Rd SW,ALBUQUERQUE,NM,87105.0,238110.0,4/12/2020
407006,$1-2 million,"CSI AVIATION, INC.",3700 RIO GRANDE NW STE 1,ALBUQUERQUE,NM,87107.0,481211.0,4/10/2020
407007,$1-2 million,CUSTOM GRADING INC,P.O. Box 94088,ALBUQUERQUE,NM,87199.0,238190.0,4/14/2020
407008,$1-2 million,"D&A MATTRESS, INC.",4378 Alexander Blvd NE,ALBUQUERQUE,NM,87107.0,442110.0,4/28/2020
407009,$1-2 million,"DEANS , INC",409 COMMERCE RD,ARTESIA,NM,88210.0,213112.0,4/6/2020
407010,$1-2 million,"DEFINED FITNESS, INC.","5850 Eubank Blvd., NE, Suite B20",ALBUQUERQUE,NM,87111.0,611620.0,4/29/2020
407011,$1-2 million,"DESERT FOX, LLC",1499 PO BOX,PERALTA,NM,87042.0,238990.0,4/28/2020
407012,$1-2 million,"DOWNS AT ALBUQUERQUE, INC.","145 Lousiana Blvd, NE",ALBUQUERQUE,NM,87108.0,713990.0,4/28/2020
407013,$1-2 million,DR. MARK A. WOOLF,1405 South Valley Drive Suite 300,LAS CRUCES,NM,88005.0,621210.0,4/6/2020
407014,$1-2 million,"DUKE CITY URGENT CARE, LLC",11601 Montgomery Blvd NE,ALBUQUERQUE,NM,87111.0,621111.0,4/7/2020
407015,$1-2 million,DUKE OILFIELD SERVICES LLC,2703 MISHAE RD,LOVINGTON,NM,88260.0,213112.0,4/14/2020
407016,$1-2 million,"ENTERPRISE ELECTRICAL SERVICES, INC",9708 Bell Se,ALBUQUERQUE,NM,87123.0,238210.0,4/14/2020
407017,$1-2 million,ESA CONSTRUCTION INC,3435 GIRARD BLVD NE,ALBUQUERQUE,NM,87107.0,236115.0,4/8/2020
407018,$1-2 million,ESPANOLA MERCANTILE COMPANY,1302 N RIVERSIDE DR,ESPANOLA,NM,87532.0,212321.0,4/13/2020
407019,$1-2 million,"FARMINGTON HEATING & METAL CO., INC.",703 West Broadway,FARMINGTON,NM,87401.0,238220.0,4/3/2020
407020,$1-2 million,"FARMINGTON MOTORS, INC",3200 MAIN ST,FARMINGTON,NM,87402.0,441110.0,4/3/2020
407021,$1-2 million,FLYING STAR CAFE INC,2701 BROADWAY BLVD NE,ALBUQUERQUE,NM,87107.0,722511.0,5/3/2020
407022,$1-2 million,"FORREST TIRE COMPANY, INC.",408 S HALAGUENO,CARLSBAD,NM,88220.0,441320.0,4/9/2020
407023,$1-2 million,"FRANCO'S TRUCKING, LLC",1012 HASTON RD,CARLSBAD,NM,88220.0,484220.0,4/13/2020
407024,$1-2 million,"FRESQUEZ CONCESSIONS, INC.",8218 Louisiana Boulevard NE,ALBUQUERQUE,NM,87113.0,722511.0,4/13/2020
407025,$1-2 million,GALLES CHEVROLET COMPANY,2801 UNIVERSITY BLVD,ALBUQUERQUE,NM,87107.0,441110.0,4/5/2020
407026,$1-2 million,GAMA TRANSPORT LLC,910 W PIERCE ST #35,CARLSBAD,NM,88220.0,484121.0,4/15/2020
407027,$1-2 million,GARCIA ENTERPRISES INC,1736 Central Ave SW Bldg A,ALBUQUERQUE,NM,87104.0,722511.0,4/10/2020
407028,$1-2 million,"GOODLIFE SENIOR LIVING MANAGEMENT COMPANY, LLC",229 RIO STREET,RUIDOSO,NM,88355.0,623312.0,4/10/2020
407029,$1-2 million,"GUIDANCE CENTER OF LEA COUNTY, INC.",920 W BROADWAY ST,HOBBS,NM,88240.0,624110.0,4/13/2020
407030,$1-2 million,"HAARMEYER ELECTRIC, INC.",310 E AVENUE D,LOVINGTON,NM,88260.0,238210.0,4/15/2020
407031,$1-2 million,HAVENS TRANSPORT LLC,1280 Bisti Hwy,FARMINGTON,NM,87401.0,484121.0,4/15/2020
407032,$1-2 million,HIDALGO MEDICAL SERVICES,530 DeMoss Street,LORDSBURG,NM,88045.0,621111.0,4/3/2020
407033,$1-2 million,HINKLE SHANNOR LLP,400 PENNSYLVANIA AVE SUITE 640,ROSWELL,NM,88201.0,922130.0,4/7/2020
407034,$1-2 million,"HOMEWISE, INC.",1301 SILER RD BLDG B,SANTA FE,NM,87507.0,522292.0,4/7/2020
407035,$1-2 million,HOPEWORKS,1120 2ND ST NW,ALBUQUERQUE,NM,87102.0,624190.0,5/3/2020
407036,$1-2 million,HOSANNA,2421 AZTEC RD NE,ALBUQUERQUE,NM,87107.0,813110.0,5/3/2020
407037,$1-2 million,INDEPENDENT LIVING RESOURCE CENTER,1720 LOUISIANA BLVD NE,ALBUQUERQUE,NM,87110.0,624120.0,5/3/2020
407038,$1-2 million,"INDIAN PUEBLO MARKETING, INC.",2401 12TH ST NW,ALBUQUERQUE,NM,87104.0,541618.0,4/15/2020
407039,$1-2 million,INSIGHT LIGHTING INC,4341 FULCRUM WAY NE,RIO RANCHO,NM,87144.0,444190.0,4/13/2020
