,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
352796,$5-10 million,THE RETZER GROUP INC,1215 S MAIN ST,GREENVILLE,MS,38701.0,722513.0,4/7/2020
352797,$5-10 million,"WISE STAFFING SERVICES, INC.",432 MAGAZINE ST,TUPELO,MS,38804.0,561311.0,4/15/2020
352798,$2-5 million,4-COUNTY ELECTRIC POWER ASSOCIATION,5265 S. Frontage Road,COLUMBUS,MS,39701.0,221122.0,4/27/2020
352799,$2-5 million,"ACI BUILDING SYSTEMS, LLC","10125 HIGHWAY 6 WEST,",BATESVILLE,MS,38606.0,332311.0,4/15/2020
352800,$2-5 million,"AFFORDABLE FURNITURE MFG. CO., INC.",6496 REDLAND SAREPTA RD,HOULKA,MS,38850.0,337121.0,4/9/2020
352801,$2-5 million,"AMERICA'S CATCH, INC",46623 CR 523,ITTA BENA,MS,38941.0,424460.0,4/9/2020
352802,$2-5 million,AMERICAN FURNITURE MANUFACTURING INC,604 Pontotoc County Industrial Pkwy,ECRU,MS,38841.0,337121.0,4/14/2020
352803,$2-5 million,"BEHOLD WASHINGTON, LLC",338 STAFFORD BLVD,PONTOTOC,MS,38863.0,337121.0,4/6/2020
352804,$2-5 million,"BIENVILLE ORTHOPAEDIC SPECIALISTS, L.L.C.",6300 EAST LAKE BLVD,OCEAN SPRINGS,MS,39564.0,621111.0,4/12/2020
352805,$2-5 million,"BIG M TRANSPORTATION, INC.",6341 B Hwy 15,BLUE MOUNTAIN,MS,38610.0,484121.0,4/3/2020
352806,$2-5 million,BRANDI'S HOPE COMMUNITY SERVICE LLC,615 4TH T SW,MAGEE,MS,39111.0,624120.0,4/4/2020
352807,$2-5 million,BROWN GROUP HOLDINGS INC,501 Highland Colony Pkwy,RIDGELAND,MS,39157.0,424490.0,4/4/2020
352808,$2-5 million,CARCO REAL ESTATE SERVICES LLC,296 Beauvoir  Rd  Ste 100,BILOXI,MS,39531.0,531210.0,6/30/2020
352809,$2-5 million,CARDIOLOGY ASSOCIATES OF NORTH MISSISSIPPI,499 GLOSTER CREEK VLG STE A2,TUPELO,MS,38801.0,621999.0,4/8/2020
352810,$2-5 million,"CENTRAL MISSISSIPPI CIVIC IMPROVEMENT ASSOCIATION, INC.",3502 W NORTHSIDE DR,JACKSON,MS,39213.0,813410.0,4/10/2020
352811,$2-5 million,CENTURY2 LLC,1215 S MAIN ST,GREENVILLE,MS,38701.0,531210.0,4/15/2020
352812,$2-5 million,CHARLES N. WHITE CONSTRUCTION COMPANY,613 Crescent Circle Suite # 101,RIDGELAND,MS,39157.0,236220.0,4/6/2020
352813,$2-5 million,CHOCTAW REGIONAL MEDICAL CENTER,8613 MS HWY 12,ACKERMAN,MS,39735.0,622110.0,5/4/2020
352814,$2-5 million,COAST ELECTRIC POWER ASSOCIATION,18020 HIGHWAY 603,KILN,MS,39556.0,221111.0,4/8/2020
352815,$2-5 million,COASTAL FAMILY HEALTH CENTER,1046 DIVISION ST,BILOXI,MS,39530.0,923120.0,4/30/2020
352816,$2-5 million,"CONSOLIDATED CATFISH PRODUCERS, LLC",299 SOUTH ST,ISOLA,MS,38754.0,311710.0,4/6/2020
352817,$2-5 million,"CORINTH COCA-COLA BOTTLING WORKS, INC.",601 WASHINGTON ST,CORINTH,MS,38834.0,424490.0,4/14/2020
352818,$2-5 million,CORINTHIAN INC,41 Henson Road,CORINTH,MS,38834.0,337121.0,4/7/2020
352819,$2-5 million,COVINGTON COUNTY HOSPITAL,701 S HOLLY AVE,COLLINS,MS,39428.0,622110.0,4/7/2020
352820,$2-5 million,D G FOODS LLC,1095 Industrial Drive,HAZLEHURST,MS,39083.0,311615.0,4/7/2020
352821,$2-5 million,DELTA HEALTH ALLIANCE,435 STONEVILLE ROAD,STONEVILLE,MS,38776.0,813219.0,4/5/2020
352822,$2-5 million,"DELTA INDUSTRIES, INC.",100 W. WOODROW WILSON AVE,JACKSON,MS,39213.0,327320.0,4/11/2020
352823,$2-5 million,EAST MISSISSIPPI ELECTRIC POWER ASSOCIATION,2211 A ST,MERIDIAN,MS,39301.0,237130.0,5/15/2020
352824,$2-5 million,"EASTERN FISHING AND RENTAL TOOL CO., INC.",MOOSE DR,LAUREL,MS,39440.0,213112.0,4/4/2020
352825,$2-5 million,"EMI STAFFING, INC.",142 South MAIN ST,GRENADA,MS,38901.0,541990.0,4/13/2020
352826,$2-5 million,"EMPIE TRUCK SALES, LLC",373 HIGHWAY 49 S,RICHLAND,MS,39218.0,441228.0,4/9/2020
352827,$2-5 million,EXPRESS GRAIN TERMINALS LLC,808 12th Street,GREENWOOD,MS,38930.0,424510.0,4/5/2020
352828,$2-5 million,"FAMILY HEALTH CARE CLINIC, INC.",4635 HIGHWAY 80,PEARL,MS,39208.0,621498.0,4/30/2020
352829,$2-5 million,"FIRST HERITAGE CREDIT, LLC",605 CRESCENT BLVD,RIDGELAND,MS,39157.0,522291.0,4/14/2020
352830,$2-5 million,FLOORE INDUSTRIAL CONTRACTORS INC.,4401 WILSON SPRINGS RD,MOSS POINT,MS,39562.0,236220.0,4/6/2020
352831,$2-5 million,FORMAN WATKINS & KRUTZ LLP,210 CAPITOL ST SUITE 2200,JACKSON,MS,39201.0,541110.0,4/11/2020
352832,$2-5 million,FRANKLIN COUNTY MEMORIAL HOSPITAL,40 UNION CHURCH RD,MEADVILLE,MS,39653.0,622110.0,4/27/2020
352833,$2-5 million,GEORGE COUNTY HOSPITAL,859 Winter St,LUCEDALE,MS,39452.0,622110.0,4/11/2020
352834,$2-5 million,GLENN MACHINE WORKS INC,734 HWY 45 S,COLUMBUS,MS,39701.0,332710.0,4/9/2020
352835,$2-5 million,GTR HOLDINGS LLC,1008 3rd Ave South,COLUMBUS,MS,39701.0,561612.0,4/16/2020
352836,$2-5 million,"GULF RELAY HOLDINGS, LLC",1021 CLINTON INDUSTRIAL PARK RD,CLINTON,MS,39056.0,484230.0,4/10/2020
352837,$2-5 million,"HEARTLAND CATFISH COMPANY, INC.","55001 Highway 82 West,",ITTA BENA,MS,38941.0,112511.0,4/16/2020
352838,$2-5 million,HERITAGE PROPERTIES INC,116 ONE MADISON PLZ,MADISON,MS,39110.0,531110.0,4/4/2020
352839,$2-5 million,HERRIN GEAR CHEVROLET CO INC,1685 HIGH ST,JACKSON,MS,39202.0,441110.0,4/8/2020
352840,$2-5 million,HOMESTRETCH INC,146 FURNITURE DR,NETTLETON,MS,38858.0,337121.0,4/10/2020
352841,$2-5 million,HOTEL & RESTAURANT SUPPLY,5020 ARUNDEL RD,MERIDIAN,MS,39307.0,423990.0,4/3/2020
352842,$2-5 million,INDEPENDENT HEALTHCARE MANAGEMENT,330 North Broad Street,FOREST,MS,39074.0,622110.0,4/4/2020
352843,$2-5 million,INTEGRATED MANAGEMENT SERVICES,126 E. Amite Street,JACKSON,MS,39201.0,541330.0,4/7/2020
352844,$2-5 million,"JACKSON HEART CLINIC, PA",970 LAKELAND DR Ste 61,JACKSON,MS,39216.0,621111.0,4/10/2020
352845,$2-5 million,JANTRAN INC,PO BOX 397,ROSEDALE,MS,38769.0,488330.0,4/28/2020
352846,$2-5 million,"JJB PIZZA, LLC",540 KEYWAY DR STE A,FLOWOOD,MS,39232.0,722511.0,4/11/2020
352847,$2-5 million,"LABOR SOURCE, L.L.C.",432 MAGAZINE ST,TUPELO,MS,38804.0,561311.0,4/15/2020
352848,$2-5 million,"LIVE MOBILE, LLC",187 Highway 6 W,TUPELO,MS,38801.0,517911.0,4/13/2020
352849,$2-5 million,LYLE MACHINERY CO.,650 HIGHWAY 49,RICHLAND,MS,39218.0,444190.0,4/7/2020
352850,$2-5 million,"MAJESTIC MISSISSIPPI, LLC",711 LUCKY LANE,ROBINSONVILLE,MS,38664.0,721120.0,4/27/2020
352851,$2-5 million,"MALONEY MANAGEMENT, LLC",705 Robert E Lee Dr,TUPELO,MS,38801.0,236220.0,4/28/2020
352852,$2-5 million,"MASTER-BILT PRODUCTS, LLC",908 STATE HIGHWAY 15,NEW ALBANY,MS,38652.0,333415.0,4/27/2020
352853,$2-5 million,MCCLAIN SDI. LLC,345 FANNIN LANDING CIR,BRANDON,MS,39047.0,551114.0,4/7/2020
352854,$2-5 million,"MCGOWAN WORKING PARTNERS, INC",1837 CRANE RIDGE DR,JACKSON,MS,39216.0,213111.0,4/10/2020
352855,$2-5 million,"MDR CONSTRUCTION, INC.",621 E BAYLIS CHAPEL RD,COLUMBIA,MS,39429.0,237130.0,4/6/2020
352856,$2-5 million,MILLSAPS COLLEGE,1701 N STATE ST,JACKSON,MS,39210.0,611310.0,4/10/2020
352857,$2-5 million,"MISKELLY FURNITURE WAREHOUSE, INC",101 AIRPORT RD,PEARL,MS,39208.0,561110.0,4/5/2020
352858,$2-5 million,MISSISSIPPI AG COMPANY,441 HALEY BARBOUR PKWY,YAZOO CITY,MS,39194.0,423820.0,4/9/2020
352859,$2-5 million,"MISSISSIPPI POLYMERS, INC",2733 S HARPER ROAD,CORINTH,MS,38834.0,325211.0,4/27/2020
352860,$2-5 million,MISSISSIPPI TANK AND MANUFACTURING COMPANY,3000 WEST 7TH ST,HATTIESBURG,MS,39401.0,332313.0,4/8/2020
352861,$2-5 million,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVE,PHILADELPHIA,MS,39350.0,622110.0,4/28/2020
352862,$2-5 million,NEWCO DINING LLC,2680 CRANE RIDGE DR,JACKSON,MS,39216.0,722511.0,4/10/2020
352863,$2-5 million,NORTH SUNFLOWER MEDICAL CENTER,840 N OAK AVE,RULEVILLE,MS,38771.0,622110.0,6/1/2020
352864,$2-5 million,NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,78 HOSPITAL RD,MACON,MS,39341.0,622110.0,4/27/2020
352865,$2-5 million,"OFFICE MANAGEMENT SYSTEMS, INC.",327 YORKVILLE RD EAST,COLUMBUS,MS,39702.0,541512.0,4/14/2020
352866,$2-5 million,"OLD RIVER COMPANIES, INC",139 OLD HIGHWAY 49,RICHLAND,MS,39218.0,532120.0,4/7/2020
352867,$2-5 million,PEARL RIVER VALLEY ELECTRIC POWER ASSOCIATION,1422 HWY 13 NORTH,COLUMBIA,MS,39429.0,221122.0,4/3/2020
352868,$2-5 million,"PEARL RIVER VALLEY OPPORTUNITY, INC.",756 HWY 98 BYPASS,COLUMBIA,MS,39429.0,624190.0,4/14/2020
352869,$2-5 million,"PREWETT ENTERPRISES, INC.",6230 STATELINE RD,WALLS,MS,38680.0,237990.0,4/27/2020
352870,$2-5 million,"PROGRESSIVE MEDICAL MANAGEMENT OF BATESVILLE, LLC",303 Medical Center Drive,BATESVILLE,MS,38606.0,622110.0,4/6/2020
352871,$2-5 million,REGION VII MENTAL HEALTH INTELLECTUAL DISABILITIES COMMISSION,222 MARY HOLMES DR,WEST POINT,MS,39773.0,621420.0,4/15/2020
352872,$2-5 million,"RETZER RESOURCES, INC.",1215 MAIN ST,GREENVILLE,MS,38701.0,722513.0,4/9/2020
352873,$2-5 million,"RIVER ROAD RESTAURANTS, LLC",296 Highland Blvd - PO BOX 18939,NATCHEZ,MS,39122.0,722511.0,4/9/2020
352874,$2-5 million,"ROBERTS COMPANY, INC.",1612 ADELINE ST,HATTIESBURG,MS,39401.0,445110.0,4/27/2020
352875,$2-5 million,ROYAL TRUCKING COMPANY,1312 INDUSTRIAL ACCESS RD,WEST POINT,MS,39773.0,484121.0,4/7/2020
352876,$2-5 million,"RPM PIZZA MIDWEST, LLC",15384 5th Street,GULFPORT,MS,39503.0,722513.0,4/9/2020
352877,$2-5 million,S&A HOLDING COMPANY INC,711 AVIGNON DR,RIDGELAND,MS,39157.0,551112.0,4/7/2020
352878,$2-5 million,"SAYLE OIL MANAGEMENT COMPANY, LLC","327 Main Street,",CHARLESTON,MS,38921.0,447110.0,4/14/2020
352879,$2-5 million,SCOTT PETROLEUM CORPORATION,"102 Main Street,",ITTA BENA,MS,38941.0,447110.0,4/15/2020
352880,$2-5 million,SECOND INTERMED CORPORATION,308 CORPORATE DR,RIDGELAND,MS,39157.0,621111.0,4/28/2020
352881,$2-5 million,SECORP INDUSTRIES PARTNERSHIP,779 AVERY BLVD N.,RIDGELAND,MS,39157.0,541618.0,4/30/2020
352882,$2-5 million,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,INDIANOLA,MS,38751.0,622110.0,4/28/2020
352883,$2-5 million,SOUTHERN BEVERAGE CO INC,"1939 DAVIS JOHNSON DRIVE,",RICHLAND,MS,39218.0,424810.0,4/15/2020
352884,$2-5 million,"SOUTHERN DEVELOPMENT RESOURCES, LLC",3688 VETERANS MEMORIAL DR,HATTIESBURG,MS,39401.0,621111.0,4/12/2020
352885,$2-5 million,SOUTHERN HEALTHCARE AGENCY INC.,301 NEW POINTE,RIDGELAND,MS,39157.0,561320.0,4/27/2020
352886,$2-5 million,SOUTHERN HENS INC,329 MOSELLE SEMINARY RD,MOSELLE,MS,39459.0,311615.0,4/13/2020
352887,$2-5 million,SOUTHERN PINE ELECTRIC COOPERATIVE,13491 Hwy 28 West,TAYLORSVILLE,MS,39168.0,221118.0,4/4/2020
352888,$2-5 million,"SOUTHERN RIVER RESTAURANTS, LLC",296 Highland Boulevard,NATCHEZ,MS,39122.0,722511.0,4/9/2020
352889,$2-5 million,SOUTHERN STATES UTILITY TRAILER SALES INC.,550 HIGHWAY 49 South,RICHLAND,MS,39218.0,811310.0,4/7/2020
352890,$2-5 million,ST. ANDREW'S EPISCOPAL DAY SCHOOL,370 OLD AGENCY RD,RIDGELAND,MS,39157.0,611110.0,4/11/2020
352891,$2-5 million,"ST. CATHERINE'S VILLAGE, INC.",200 Dominican Dr,MADISON,MS,39110.0,623312.0,4/27/2020
352892,$2-5 million,"ST. DOMINIC MEDICAL ASSOCIATES, LLC",969 Lakeland Drive,JACKSON,MS,39216.0,621111.0,4/27/2020
352893,$2-5 million,"STRIBLING EQUIPMENT, LLC",415 HIGHWAY 49 S,RICHLAND,MS,39218.0,441228.0,4/9/2020
352894,$2-5 million,"STRUCTURAL STEEL SERVICES, INC",6215 SAINT LOUIS ST,MERIDIAN,MS,39307.0,332312.0,4/15/2020
352895,$2-5 million,SWEETWATER FRANCHISE GROUP LLC,211 Ball Avenue,TYLERTOWN,MS,39667.0,722513.0,4/6/2020
352896,$2-5 million,TALLAHATCHIE GENERAL HOSPITAL,201 South Market Street,CHARLESTON,MS,38921.0,622110.0,4/28/2020
352897,$2-5 million,TELEPHONE ELECTRONICS CORPORATION,236 East Capitol Street,JACKSON,MS,39201.0,517311.0,4/29/2020
352898,$2-5 million,"TEMPSTAFF, INC.",962 NORTH ST,JACKSON,MS,39202.0,561320.0,4/13/2020
352899,$2-5 million,TOUGALOO COLLEGE,500 W County Line Rd,TOUGALOO,MS,39174.0,611310.0,4/28/2020
352900,$2-5 million,TRIPLE V INC.,820 HIGHWAY 35,FOREST,MS,39074.0,445110.0,4/13/2020
352901,$2-5 million,"UNITED STATES MARINE, INC.",10011 LARRAINE ROAD,GULFPORT,MS,39503.0,336612.0,4/14/2020
352902,$2-5 million,"UNIVERSITY MANAGEMENT, INC",P O Box 1368,COLUMBUS,MS,39703.0,722511.0,4/8/2020
352903,$2-5 million,"UPCHURCH SERVICES, LLC",1792 DANCY BLVD,HORN LAKE,MS,38637.0,238220.0,4/27/2020
352904,$2-5 million,UPCURCH PLUMBING INC,2606 BALDWIN RD,GREENWOOD,MS,38930.0,238220.0,4/15/2020
352905,$2-5 million,VACUUM TRUCK RENTALS LLC,408 HIGHWAY 49,RICHLAND,MS,39218.0,532490.0,4/6/2020
352906,$2-5 million,VAN ZYVERDEN INC.,8079 VAN ZYVERDEN RD,MERIDIAN,MS,39305.0,424910.0,4/9/2020
352907,$2-5 million,VERITAS HEALTHCARE GROUP LLC,6858 SWINNEA RD,SOUTHAVEN,MS,38671.0,623312.0,4/14/2020
352908,$2-5 million,W E BLAIN & SONS INC,98 PEARCE RD,MOUNT OLIVE,MS,39119.0,237310.0,4/7/2020
352909,$2-5 million,WADE INCORPORATED,1505 HIGHWAY 82,GREENWOOD,MS,38930.0,423820.0,4/9/2020
352910,$2-5 million,"WARREN PAVING, INC.",562 ELKS LAKE RD,HATTIESBURG,MS,39401.0,237310.0,4/9/2020
352911,$2-5 million,WATKINS & EAGER PLLC,400 EAST CAPITOL ST,JACKSON,MS,39201.0,541110.0,4/7/2020
352912,$2-5 million,WAYNE GENERAL HOSPITAL,950 MATTHEW DR,WAYNESBORO,MS,39367.0,622110.0,4/27/2020
352913,$2-5 million,WEST QUALITY FOOD SERVICE INC,220 N 16TH AVE,LAUREL,MS,39440.0,551112.0,4/10/2020
352914,$2-5 million,WINSTON COUNTY MEDICAL FOUNDATION,17550 E MAIN ST,LOUISVILLE,MS,39339.0,622110.0,4/9/2020
352915,$2-5 million,"WISE MEDICAL STAFFING, INC.",432 MAGAZINE ST,TUPELO,MS,38804.0,561320.0,4/15/2020
352916,$2-5 million,YALOBUSHA GENERAL HOSPITAL AND NURSING HOME,630 South Main St.,WATER VALLEY,MS,38965.0,622110.0,4/27/2020
352917,$1-2 million,A&B ELECTRIC CO. INC.,1020 D Street,MERIDIAN,MS,39301.0,238210.0,4/5/2020
352918,$1-2 million,"AARON E. HENRY COMMUNITY HEALTH SERVICES CENTER, INC.","510 Highway 322,",CLARKSDALE,MS,38614.0,621999.0,4/13/2020
352919,$1-2 million,"ADVANCE ELECTRIC CO, INC",10500 Highway 178,OLIVE BRANCH,MS,38654.0,238210.0,4/4/2020
352920,$1-2 million,"AIR MASTERS MECHANICAL, INC.",1633 HIGHWAY 90,GAUTIER,MS,39553.0,238220.0,4/12/2020
352921,$1-2 million,"AJFC COMMUNITY ACTION AGENCY, INC.",1038 UNION ST,NATCHEZ,MS,39120.0,925120.0,6/30/2020
352922,$1-2 million,"ALABAMA SOUND INVESTMENTS, INC",425 CHRISTINE DR,RIDGELAND,MS,39157.0,722513.0,4/5/2020
352923,$1-2 million,"ALLEN AUTOMOTIVE, INC.",11397 Helen Richards Road,GULFPORT,MS,39503.0,441110.0,4/10/2020
352924,$1-2 million,"ALLIANCE HEALTHCARE SYSTEM, INC.",1430 HIGHWAY 4,HOLLY SPRINGS,MS,38635.0,622110.0,4/14/2020
352925,$1-2 million,"AMERICAN FAMILY ASSOCIATION, INC.",107 Parkgate Drive,TUPELO,MS,38803.0,813110.0,4/8/2020
352926,$1-2 million,"AMERICAN PROTECTION SERVICES, INC.",1020  22ND AVE SUITE D,MERIDIAN,MS,39301.0,561612.0,4/29/2020
352927,$1-2 million,ANEL CORPORATION,160 COMMERCE DR,BAY SPRINGS,MS,39422.0,336211.0,4/14/2020
352928,$1-2 million,ASAP EMS CORPORATION,2015 SUSIE B RUFFIN AVE,LAUREL,MS,39440.0,621910.0,4/16/2020
352929,$1-2 million,"ASPEN LAKE ONLINE, LLC",1008A 3rd Ave S,COLUMBUS,MS,39701.0,339999.0,4/28/2020
352930,$1-2 million,ASPEN RIVER CANDLE COMPANY,127 5TH ST N,COLUMBUS,MS,39701.0,339999.0,4/16/2020
352931,$1-2 million,AT HOME CARE INC,306 CHURCH ST,PORT GIBSON,MS,39150.0,624120.0,4/27/2020
352932,$1-2 million,"ATTALA STEEL INDUSTRIES, LLC",2200 Attala Rd 2202,KOSCIUSKO,MS,39090.0,331110.0,4/10/2020
352933,$1-2 million,AW MANUFACTORING INC,111 SOUTH STREET,SHANNON,MS,38868.0,337121.0,4/13/2020
352934,$1-2 million,"AWH-BP JACKSON HOTEL, LLC",1001 E COUNTY LINE RD,JACKSON,MS,39211.0,721110.0,4/7/2020
352935,$1-2 million,B & B CONCRETE INC,130 N INDUSTRIAL RD,TUPELO,MS,38801.0,339999.0,4/8/2020
352936,$1-2 million,"B & G EQUIPMENT, INC",10430 ROAD 383,PHILADELPHIA,MS,39350.0,532412.0,4/6/2020
352937,$1-2 million,BABER'S INC,3436 MAIN ST,MOSS POINT,MS,39563.0,532310.0,4/13/2020
352938,$1-2 million,BARNES CROSSING AUTO LLC,3983 N GLOSTER STREET,TUPELO,MS,38804.0,441110.0,4/7/2020
352939,$1-2 million,"BARNETT'S BODY SHOP, INC.",1001 LAKE PORT CIR,FLOWOOD,MS,39232.0,811121.0,4/10/2020
352940,$1-2 million,"BAUHAUS FURNITURE GROUP, LLC","1 Bauhaus Dr,",SALTILLO,MS,38866.0,337121.0,4/13/2020
352941,$1-2 million,BIG DADDY FOODS INC.,820 Hwy. 35 N,FOREST,MS,39074.0,445110.0,4/13/2020
352942,$1-2 million,BIG LEVEL TRUCKING INC,1727 DUMMY LINE RD,WIGGINS,MS,39577.0,484121.0,4/13/2020
352943,$1-2 million,"BILOXI LODGING, LLC",660 BAY COVE DR,BILOXI,MS,39532.0,721110.0,4/9/2020
352944,$1-2 million,"BIRDSONG CONSTRUCTION COMPANY, INC.",1010 INDUSTRIAL PARK DR,CLINTON,MS,39056.0,237990.0,4/9/2020
352945,$1-2 million,"BKS, INC",7048 U S HIGHWAY 49,HATTIESBURG,MS,39402.0,447110.0,4/4/2020
352946,$1-2 million,BLACKLIDGE EMULSIONS INC,12251 BERNARD PKWY,GULFPORT,MS,39503.0,324121.0,4/27/2020
352947,$1-2 million,BLUE MOUNTAIN COLLEGE,201 West Main Street,BLUE MOUNTAIN,MS,38610.0,611310.0,4/3/2020
352948,$1-2 million,BONDS & ASSOCIATES,PO BOX S,FLORA,MS,39071.0,236220.0,4/9/2020
352949,$1-2 million,BOOTS SMITH COMPLETION SERVICES LLC,301 CENTRAL AVE,LAUREL,MS,39440.0,213112.0,4/8/2020
352950,$1-2 million,BR CATTLE CO LLC,84 CATTLE DRIVE,COLLINS,MS,39428.0,112111.0,4/6/2020
352951,$1-2 million,BROUSSARD PLUMBING INC.,"14405 cullen st,",BILOXI,MS,39532.0,238990.0,4/13/2020
352952,$1-2 million,"BRUNINI, GRANTHAM, GROWER & HEWES, PLLC","190 East Capitol Street, Suite 100",JACKSON,MS,39201.0,541110.0,4/14/2020
352953,$1-2 million,"C.A. JONES, INC.",2957 Market Street,PASCAGOULA,MS,39567.0,332710.0,4/30/2020
352954,$1-2 million,"CAPITAL CITY BEVERAGES, INC.",920 W County Line Rd,JACKSON,MS,39213.0,424820.0,4/6/2020
352955,$1-2 million,CAPITOL BODY SHOP INC. MANAGEMENT CO,4230 LAKELAND DR,FLOWOOD,MS,39232.0,541611.0,4/11/2020
352956,$1-2 million,"CAPPAERT MANUFACTURED HOUSING, INC.",6200 HIGHWAY 61,VICKSBURG,MS,39180.0,321991.0,4/4/2020
352957,$1-2 million,"CARES CENTER, INC.",1465 LAKELAND DR,JACKSON,MS,39216.0,623990.0,4/14/2020
352958,$1-2 million,"CASINO VICKSBURG, LLC",3990 Washington Street,VICKSBURG,MS,39180.0,721120.0,4/28/2020
352959,$1-2 million,"CBW FAST FOODS, INC",29 BLOOMSBURY CT,HATTIESBURG,MS,39402.0,722511.0,4/11/2020
352960,$1-2 million,CENTRAL SERVICE ASSOCIATION,93 SOUTH COLEY,TUPELO,MS,38801.0,541512.0,4/10/2020
352961,$1-2 million,"CHANCELLOR, INC.",1228 W 5TH ST,LAUREL,MS,39440.0,444190.0,4/9/2020
352962,$1-2 million,"CHARTRE SERVICES, LLC",2330 UNIVERSITY AVE,OXFORD,MS,38655.0,999990.0,4/4/2020
352963,$1-2 million,"CIRCLE S, INC.",187 RODEO RD,NEWHEBRON,MS,39140.0,711320.0,4/9/2020
352964,$1-2 million,CLAIBORNE COUNTY MEDICAL CENTER,123 MCCOMB AVE,PORT GIBSON,MS,39150.0,622110.0,4/27/2020
352965,$1-2 million,CLAIBORNE SENIOR LIVING LLC,11 PARKWAY BLVD,HATTIESBURG,MS,39401.0,623312.0,4/7/2020
352966,$1-2 million,CLARKCO OILFIELD SERVICES INC,3313 COUNTY ROAD 230,HEIDELBERG,MS,39439.0,333132.0,4/8/2020
352967,$1-2 million,"CLEARSPAN COMPONENTS, INC.",6110 OLD HIGHWAY 80,MERIDIAN,MS,39307.0,332312.0,4/6/2020
352968,$1-2 million,"CLINE TOURS, INC.",277 Commerce Park Drive,RIDGELAND,MS,39157.0,485510.0,4/27/2020
352969,$1-2 million,"COASTAL INDUSTRIAL CONTRACTORS, INC",17527 HIGHWAY 67,BILOXI,MS,39532.0,238990.0,4/6/2020
352970,$1-2 million,COLUMBUS ORTHOPAEDIC CLINIC P.A.,670 LEIGH DRIVE,COLUMBUS,MS,39705.0,621111.0,4/8/2020
352971,$1-2 million,COMMUNITY CONSTRUCTION INC,1045 PANTHER RIDGE PKWY,HAZLEHURST,MS,39083.0,237120.0,4/11/2020
352972,$1-2 million,"CONTRACT FABRICATORS, INC.",105 Rolfing Road,HOLLY SPRINGS,MS,38635.0,332312.0,4/4/2020
352973,$1-2 million,"COOPERS RESTAURANTS, INC.",1000 HIGHLAND COLONY PKWY,RIDGELAND,MS,39157.0,722511.0,4/9/2020
352974,$1-2 million,"COPELAND, COOK, TAYLOR & BUSH, PA",1076 HIGHLAND COLONY PKWY,RIDGELAND,MS,39157.0,541110.0,4/8/2020
352975,$1-2 million,COPIAH COUNTY MEDICAL CENTER,27190 HIGHWAY 28,HAZLEHURST,MS,39083.0,622110.0,4/15/2020
352976,$1-2 million,CORR FLIGHT S INC.,300 South LAMAR CT,OXFORD,MS,38655.0,488190.0,4/7/2020
352977,$1-2 million,COURTESY MOTORS INC.,6393 Hwy 98 W,HATTIESBURG,MS,39402.0,441110.0,4/7/2020
352978,$1-2 million,"COWBOY MALONEY APPLIANCE, AUDIO, VIDEO CENTERS, INC",1313 HARDING ST,JACKSON,MS,39202.0,443142.0,4/13/2020
