,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
627639,"$350,000-1 million","DIOCESE OF ST. THOMAS OF THE VIRGIN ISLANDS, INC.","29A-30A Prindsesse Gade, Charlotte Amalie",ST THOMAS,VI,802.0,813110.0,4/30/2020
627640,"$350,000-1 million",DUDLEY NEWMAN FEUERZEIG LLP,1000 Frederiksberg Gade ST,ST THOMAS,VI,802.0,541110.0,4/14/2020
627641,"$350,000-1 million",EMERALD BEACH CORP,8070 LINDBERGH BAY,CHARLOTTE AMALIE,VI,802.0,721110.0,4/28/2020
627642,"$350,000-1 million","GEC, LLC",13F Estate Bethlehem,CHRISTIANSTED,VI,820.0,236115.0,4/16/2020
627643,"$350,000-1 million",GIFFT HILL SCHOOL,9-5 Estate Bellevue,ST JOHN,VI,830.0,611110.0,4/15/2020
627644,"$350,000-1 million",GLOBAL ENGAGEMENT SUPPORT SERVICES LLC,#18 Estate Pearl,CHRISTIANSTED,VI,820.0,561311.0,4/14/2020
627645,"$350,000-1 million",GOLD COAST YACHTS INC,9010 Plot 1 Estate Salt River,CHRISTIANSTED,VI,820.0,336612.0,4/13/2020
627646,"$350,000-1 million",GOOD HOPE COUNTRY DAY SCHOOL INC,R R 1BOX 6199,KINGSHILL,VI,850.0,624410.0,4/14/2020
627647,"$350,000-1 million","GREAT WEST INDIES TEA CO., LTD",6096 CASTLE COAKLEY,CHRISTIANSTED,VI,820.0,722511.0,4/13/2020
627648,"$350,000-1 million",HARBORSIDE CORPORATION,7150 Bolongo Bay,CHARLOTTE AMALIE,VI,802.0,721110.0,4/28/2020
627649,"$350,000-1 million",ISLAND SERVICES GROUP LLC,"9109 Castle Coakley, Suite 6 P.O. Box 666",CHRISTIANSTED,VI,820.0,238210.0,6/9/2020
627650,"$350,000-1 million","KAZI FOODS OF VIRGIN ISLANDS, INC",330 Strand St.,FREDERIKSTED,VI,840.0,722513.0,4/8/2020
627651,"$350,000-1 million","LEE J. ROHN & ASSOCIATES, LLC",1108 KING STREET,CHRISTIANSTED,VI,820.0,511110.0,4/27/2020
627652,"$350,000-1 million",LINDSY WAGNER LLC,5030 ANCHOR WAY SUITE #7,CHRISTIANSTED,VI,820.0,624190.0,4/15/2020
627653,"$350,000-1 million","LUTHERAN SOCIAL SERVICES OF THE VI, INC.",516 B HOSPITAL ST,FREDERIKSTED,VI,840.0,624190.0,4/14/2020
627654,"$350,000-1 million",MARCO ST CROIX  INC,222 y 223 Estate La Reine,CHRISTIANSTED,VI,820.0,484110.0,4/27/2020
627655,"$350,000-1 million",MONRAJ VI INC,9001 Havensight Mall Bldg 1,CHARLOTTE AMALIE,VI,802.0,452111.0,5/3/2020
627656,"$350,000-1 million","MSI BUILDING SUPPLIES, INC.",Crown Bay 3814,ST THOMAS,VI,802.0,444110.0,4/11/2020
627657,"$350,000-1 million","ON THE LEVEL, INC.",2F Estate La Reine,KINGSHILL,VI,850.0,236220.0,4/27/2020
627658,"$350,000-1 million",OPHTALMOLOGY CONSUKTANTS PLLC,306,CHRITIANSTED,VI,820.0,621320.0,4/27/2020
627659,"$350,000-1 million",PETRO INDUSTRIAL SOLUTIONS LLC,P O BOX 26303,CHRISTIANSTED,VI,824.0,213112.0,4/15/2020
627660,"$350,000-1 million","PLESSEN HEALTHCARE, LLC",3004 Orange Grove Suite 2,CHRISTIANSTED,VI,820.0,621399.0,4/14/2020
627661,"$350,000-1 million",SCHOOL BUSING INC,2 2 BOVONI BAY,CHARLOTTE AMALIE,VI,802.0,485410.0,5/12/2020
627662,"$350,000-1 million",ST THOMAS RADIOLOGY ASSOCIATES  LLC,50 Sugar Estate Suite 101,CHARLOTTE AMALIE,VI,802.0,621111.0,5/3/2020
627663,"$350,000-1 million",ST. THOMAS EAST END MEDICAL CENTER CORPORATION,PO BOX 503177,ST THOMAS,VI,805.0,621498.0,5/7/2020
627664,"$350,000-1 million","STARFISH MARKET, INC.","5000 - 4A Estate Enighed Route 107, Cruz Bay",ST JOHN,VI,830.0,445110.0,4/15/2020
627665,"$350,000-1 million","STRATEGY GROUP VI, LLC",9160 Estate Thomas Suite 165,ST THOMAS,VI,802.0,999990.0,4/28/2020
627666,"$350,000-1 million",THE WEST INDIAN COMPANY LIMITED,West Indian Company Dock,ST. THOMAS,VI,801.0,483211.0,4/28/2020
627667,"$350,000-1 million",UNITED CORPORATION,4200 United Shopping Plaza,CHRISTIANSTED,VI,820.0,445110.0,4/27/2020
627668,"$350,000-1 million",VIGL OPERATIONS LLC,1044 Queen Cross St,CHRISTIANSTED,VI,820.0,721120.0,4/9/2020
627669,"$350,000-1 million",VIRGIN ISLANDS MONTESSORI SCHOOL,6936 Vessup lane,ST. THOMAS,VI,802.0,611110.0,4/15/2020
627670,"$350,000-1 million",VIRGIN ISLANDS ORTHOPAEDICS AND SPORTS MEDICINE,9149 ESTATE THOMAS #104,ST THOMAS,VI,802.0,621111.0,4/28/2020
627671,"$350,000-1 million",VIRGIN ISLANDS PAVING INC,13 GA ESTATE BETHLEHEM,KINGSHILL,VI,851.0,324121.0,5/8/2020
627672,"$150,000-350,000","A-9 TRUCKING ENTERPRISE, INC.","Bovoni Landfill 1-15 Estate Bovoni, USVI and Anguila Landfill",ST. CROIX,VI,803.0,423930.0,4/29/2020
627673,"$150,000-350,000",ABC SALES & SERVICES INC,8213 - 110 Subbase,ST. THOMAS,VI,803.0,424690.0,4/28/2020
627674,"$150,000-350,000","ABK, INC.",Petrus Plaza 380,ST THOMAS,VI,802.0,722511.0,4/13/2020
627675,"$150,000-350,000","ACAJOUS III, LLC",18-A-1 ESTATE,ST THOMAS,VI,802.0,722511.0,4/28/2020
627676,"$150,000-350,000",ACUTE ALTERNATIVE MEDICAL GROUP LLC,400 Ruby Plaza Ste 3,CHRISTIANSTED,VI,820.0,621999.0,5/3/2020
627677,"$150,000-350,000","ADT SECURITY SYSTEMS VIRGIN ISLANDS, INC.",47C-1 Kronprindsens Gade,ST THOMAS,VI,802.0,561621.0,4/15/2020
627678,"$150,000-350,000",AHR MANAGEMENT COMPANY LLC,37 Main Street,ST THOMAS,VI,802.0,561110.0,4/14/2020
627679,"$150,000-350,000","ALL IN INVESTMENTS, LLC",4136 La Grande Princesse,CHRISTIANSTED,VI,820.0,721110.0,4/29/2020
627680,"$150,000-350,000","ALL IN THE FAMILY, LLC",#33 ESTATE ELIZABETH,SAINT THOMAS,VI,802.0,722410.0,4/27/2020
627681,"$150,000-350,000",ALL SAINTS CATHEDRAL SCHOOL,PO Box 308,ST. THOMAS,VI,804.0,611110.0,4/29/2020
627682,"$150,000-350,000",ANTILLES GAS CORPORATION,8219 Subbase,ST THOMAS,VI,802.0,424720.0,4/27/2020
627683,"$150,000-350,000",BALLERINA INC.,5180 Dronningens Gade Suite 3,ST THOMAS,VI,802.0,424490.0,4/14/2020
627684,"$150,000-350,000",BATES TRUCKING AND TRASH REMOVAL INC,61A CASTLE COAKLEY,CHRISTIANSTED,VI,820.0,562111.0,4/28/2020
627685,"$150,000-350,000",BLUE BAY CONSTRUCTION INC.,5000 Estate Enighed # 97,ST JOHN,VI,830.0,236115.0,4/29/2020
627686,"$150,000-350,000",BOOLCHAND'S LTD,9002 HAVENSIGHT SHOPP CTR,ST THOMAS,VI,802.0,448310.0,4/10/2020
627687,"$150,000-350,000",BRODHURST PRINTERY INC.,3202 ESTATE RICHMOND,CHRISTIANSTED,VI,820.0,511110.0,5/3/2020
627688,"$150,000-350,000",CARIBBEAN ASSOCIATES INC,Lindberg  Bay 70 C,CHARLOTTE AMALIE,VI,802.0,,5/3/2020
627689,"$150,000-350,000",CARIBBEAN FOODSERVICE INC.,7350 ESTATE BOVONI STE 114,ST THOMAS,VI,802.0,424490.0,4/28/2020
627690,"$150,000-350,000",CARIBBEAN LEASING AND ECO TRANSPORTATION LLC,3017 ESTATE CONTANT,ST THOMAS,VI,802.0,532111.0,4/11/2020
627691,"$150,000-350,000","CARIBBEAN SOLAR COMPANY, LLC",5000 Estate Enighed PMB 143,ST JOHN,VI,830.0,238210.0,4/14/2020
627692,"$150,000-350,000",CENTERLINE CAR RENTALS LLC,"Henry E Rohlsen Airport, RR1 BOX 9936",KINGSHILL,VI,850.0,532111.0,4/15/2020
627693,"$150,000-350,000",CHARMS INTERNATIONAL INC,5178 Dronningens Gade Suite 2,ST THOMAS,VI,802.0,424490.0,4/15/2020
627694,"$150,000-350,000",CHITOLIE TRUCKING SERVICE,41 Mars Hill,FREDERIKSTED,VI,840.0,562119.0,5/4/2020
627695,"$150,000-350,000","CLINICAL LABORATORY, INC.",sunny isles shopping center,CHRISTIANSTED,VI,823.0,447190.0,4/28/2020
627696,"$150,000-350,000","COMMUNITY MEDICAL LABORATORY, INC.",9149 Estate Thomas,ST THOMAS,VI,802.0,621511.0,4/29/2020
627697,"$150,000-350,000",CONTINUUM CARE INC,4031 La Grande Princesse Suite 36,CHRISTIANSTED,VI,820.0,621610.0,5/1/2020
627698,"$150,000-350,000","CRG HOLDINGS, LLC",1044 Queen Cross St,CHRISTIANSTED,VI,820.0,721110.0,4/10/2020
627699,"$150,000-350,000","DASWANI VI, INC.",5178 Dronningens Gade Suite 4,ST THOMAS,VI,802.0,448310.0,4/15/2020
627700,"$150,000-350,000",DENTAL 360 PC,4001 Raphune Hill STE 17,ST THOMAS,VI,802.0,621210.0,4/7/2020
627701,"$150,000-350,000","DUANNE W. JONES DDS, INC",9151 Estate Thomas Ste. 204,CHARLOTTE AMALIA,VI,802.0,621210.0,4/29/2020
627702,"$150,000-350,000",DYNAMIC INNOVATIVE CORPORATION,9P Estate Cottage,CHRISTIANSTED,VI,820.0,484110.0,6/22/2020
627703,"$150,000-350,000",EVOLE USVI LLC,413 Hospital Street,FREDERIKSTED,VI,840.0,721110.0,4/28/2020
627704,"$150,000-350,000","FIRST RESORT PAINTING, INC.",4ABC-1,HULL BAY,VI,802.0,238320.0,5/22/2020
627705,"$150,000-350,000",FOUR GROUPER LLC,18-11A Estate Enighed,ST. JOHN,VI,830.0,722513.0,5/1/2020
627706,"$150,000-350,000","FREE WILL BAPTIST CHURCH, INC.",1 F SION HILL,CHRISTIANSTED,VI,820.0,611110.0,4/30/2020
627707,"$150,000-350,000",GALLOW  POINT MANAGEMENT COMPANY,3AAA GALLOWS,ST JHON,VI,830.0,332321.0,4/27/2020
627708,"$150,000-350,000",GALLOWS BAY HARDWARE INC,5020 ANCHOR WAY,CHRISTIANSTED,VI,820.0,444130.0,4/14/2020
627709,"$150,000-350,000",GRADE ALL HEAVY EQUIPMENT INC,8168 CROWN BAY MARINA STE 310,CHARLOTTE AMALIE,VI,802.0,532412.0,4/30/2020
627710,"$150,000-350,000",H & M HOLDINGS LLC,6501 Red Hook Plz # 201,ST THOMAS,VI,802.0,722511.0,4/29/2020
627711,"$150,000-350,000",H & W CONSTRUCTION CORPORATION,9200 Estate Thomas 5-2,ST THOMAS,VI,802.0,236220.0,4/29/2020
627712,"$150,000-350,000","HEALTHQUEST, LLC",5134 Sundial Park,CHRISTIANSTED,VI,820.0,621999.0,5/3/2020
627713,"$150,000-350,000","HUGHES ELECTRIC, INC.",9200 Estate Thomas Vitraco Park 5-2,ST. THOMAS,VI,802.0,238210.0,4/29/2020
627714,"$150,000-350,000","IMPEX TRADING INTERNATIONAL, INC.",3806 CROWN BAY,ST THOMAS,VI,802.0,444130.0,4/10/2020
627715,"$150,000-350,000",INTERNATIONAL RENTAL & LEASING CORP.,3017 Estate Thomas,ST THOMAS,VI,802.0,532111.0,4/13/2020
627716,"$150,000-350,000",ISLAND ROADS CORPORATION,BOVONI 1-A-1 STE201,ST THOMAS,VI,802.0,339999.0,6/8/2020
627717,"$150,000-350,000","ISLAND WIRING, LLC","6100 RED HOOK QTRS, #2, STE. C3-1",ST. THOMAS,VI,802.0,811213.0,6/25/2020
627718,"$150,000-350,000",JACKSON CLEANING SERVICE LLC,4605 TUTU PARK MALL,ST THOMAS,VI,802.0,561720.0,5/2/2020
627719,"$150,000-350,000",JOHN K DEMA PC,1236 STRAND ST STE 103,CHRISTIANSTED,VI,820.0,541110.0,4/13/2020
627720,"$150,000-350,000",JSG CONSULTANTS,4608 Tutu Park Mall Suite 203,ST THOMAS,VI,802.0,561730.0,4/29/2020
627721,"$150,000-350,000","JUST COMPLETE SECURITY SERVICES, LLC",9312  Estate Thomas,CHARLOTTE AMALIE,VI,802.0,561612.0,4/28/2020
627722,"$150,000-350,000","JZE HOSPITALITY, LLC",2H-24 NAZARETH,ST THOMAS,VI,802.0,722511.0,4/27/2020
627723,"$150,000-350,000",KAY'S FINE JEWELRY OF ST. THOMAS,5195 Dronningens Gade Ste 2,ST THOMAS,VI,802.0,448310.0,4/30/2020
627724,"$150,000-350,000",KAZI MANAGEMENT ST. CROIX LLC,330 Strand St.,FREDERIKSTED,VI,840.0,541618.0,4/8/2020
627725,"$150,000-350,000",KELLERHALS FERGUSON KROBLIN PLLC,9053 Estate Thomas Suite 101,ST. THOMAS,VI,802.0,541110.0,4/15/2020
627726,"$150,000-350,000",LA CUISINE INC.,#8 HONDURAS,ST. THOMAS,VI,803.0,722511.0,4/15/2020
627727,"$150,000-350,000",LEGAL SERVICES OF THE VIRGIN ISLANDS INC,3017 ORANGE GROVE,CHRISTIANSTED,VI,820.0,541110.0,5/6/2020
627728,"$150,000-350,000",LIEMANDT ENTERPRISES INC.,5404 Store Tvaer Gade,ST TOMAS,VI,802.0,722511.0,4/27/2020
627729,"$150,000-350,000",LRI MANAGEMENT INC,6000 ESTATE CHARLOTTE AMALIA,CHARLOTTE AMALIE,VI,802.0,531210.0,6/19/2020
627730,"$150,000-350,000",MAGENS BAY CONCESSION INC,Magens Bay Beach,CHARLOTTE AMALIE,VI,802.0,722515.0,5/3/2020
627731,"$150,000-350,000",MAHOGANY RUN CONDOMINIUM ASSOC.,310 M Golf Village,CHARLOTTE AMALIE,VI,802.0,813990.0,5/3/2020
627732,"$150,000-350,000",MANGROVE VENTURES INC,6526 ESTATE NADIR 2,CHARLOTTE AMALIE,VI,802.0,561520.0,5/5/2020
627733,"$150,000-350,000","MARJORIE RAWLS ROBERTS, PC",5093 Dronningens Gade Suite 1,CHARLOTTE AMALIE,VI,802.0,541110.0,5/3/2020
627734,"$150,000-350,000",MCCHAIN HAMM & ECKARD LLP,5030 ANCHOR WAY SUITE 13,CHRISTIANSTED,VI,820.0,541110.0,4/14/2020
627735,"$150,000-350,000",METRO MOTORS S C INC,3038 Estate Golden Rock,CHRISTIANSTED,VI,820.0,441110.0,4/27/2020
627736,"$150,000-350,000","METRO MOTORS V.I., INC",405 Anna's Retreat,ST THOMAS,VI,802.0,441110.0,4/29/2020
627737,"$150,000-350,000","MORGAN'S MANGO OF ST. JOHN, INC","18 ESTATE ENIGHED, CRUZ BAY",ST. JOHN,VI,830.0,722513.0,4/27/2020
627738,"$150,000-350,000",MOUNTAIN TOP BY EXIST,7840 MOUNTAIN TOP,ST THOMAS,VI,802.0,712190.0,4/28/2020
627739,"$150,000-350,000",MOUNTAINEER ENTERPRISES LLC,4100 SION FARM SHOPP CTR SUITE 16,CHRISTIANSTED,VI,820.0,443142.0,4/5/2020
627740,"$150,000-350,000","MY BROTHER'S WORKSHOP, INC.",PO BOX 503205,ST THOMAS,VI,805.0,624310.0,4/30/2020
627741,"$150,000-350,000","NATIVE SON, INC",1828 Kongens Gade,ST THOMAS,VI,802.0,483212.0,4/29/2020
627742,"$150,000-350,000",NORTH CARIBBEAN CONFERENCE OF SEVENTHDAY ADVENTIST,32 Castle Coakley,CHRISTIANSTED,VI,820.0,813110.0,6/1/2020
627743,"$150,000-350,000","NUTS, BOLTS, AND MORE, INC.",6088 Castle Coakley Suite D,CHRISTIANSTED,VI,820.0,441310.0,4/27/2020
627744,"$150,000-350,000","ONEALES TRUCKING AND TRAILER TRANSPORT, INC",PO Box 7550,CHRISTIANSTED,VI,823.0,484121.0,4/29/2020
627745,"$150,000-350,000",PALMINTERI PETS,6513 Susannaberg,ST JOHN,VI,830.0,541940.0,5/1/2020
627746,"$150,000-350,000",PEDIATRIC CARE CENTER LLC,4504 Estate Diamond Suite 3,CHRISTIANSTED,VI,820.0,621112.0,4/27/2020
627747,"$150,000-350,000","PG ENTERPRISES, INC.",3802 Gasverks Gade Suite 204,ST THOMAS,VI,802.0,447190.0,4/14/2020
627748,"$150,000-350,000",POINT PLEASANT RENTAL POOL LLC,6600 Smith Bay,ST THOMAS,VI,802.0,531311.0,4/15/2020
627749,"$150,000-350,000",PROTOUCH COMMUNICATIONS LLC,4100 SION FARM SHOPP CTR SUITE 16,CHRISTIANSTED,VI,820.0,561421.0,4/5/2020
627750,"$150,000-350,000","QUALITY ELECTRIC SUPPLY, INC",6703 Estate Peter's Rest,CHRISTIANSTED,VI,820.0,453998.0,4/28/2020
627751,"$150,000-350,000",REAL IMPACT CORPORATION,YACHT HAVEN GRANDE,ST THOMAS,VI,802.0,541219.0,4/29/2020
627752,"$150,000-350,000",RED HOO FAMILY PRCTICE PC,6500 ED HOOK PLAZA STE 205,ST THOMAS,VI,802.0,621498.0,4/29/2020
627753,"$150,000-350,000",ROBERT A LYNCH TRUCKING INC,8002 LINDBERG BAY SUITE 3,CHARLOTTE AMALIE,VI,802.0,484110.0,6/9/2020
627754,"$150,000-350,000","RONCAN, INC.",127 SMITHFIELD,FREDERIKSTED,VI,840.0,721110.0,4/8/2020
627755,"$150,000-350,000","RUE DE CHEZ REUBEN, LLC",62 Honduras,ST THOMAS,VI,802.0,722511.0,5/1/2020
627756,"$150,000-350,000","SEASIDE MARKET & DELI, LLC",2001 Mt. Welcome Road,CHRISTIANSTED,VI,820.0,445110.0,4/28/2020
627757,"$150,000-350,000","SECRET HARBOUR BEACH RESORT ASSOCIATES, LLLP",6280 Estate Nazaerth,CHARLOTTE AMALIE,VI,802.0,721110.0,5/3/2020
627758,"$150,000-350,000",SELECT TEMP STAFFING,3009 Orange Grove Shopping Center Suite 12,CHRISTIANSTED,VI,820.0,561320.0,5/7/2020
627759,"$150,000-350,000",SERENITY BUILDERS INC,9B B CONTANT,ST THOMAS,VI,802.0,236220.0,4/14/2020
627760,"$150,000-350,000","SIGNATURE STT, LLC",8102 Lindberg Bay North Ramp,ST THOMAS,VI,802.0,488119.0,5/1/2020
627761,"$150,000-350,000","SILICONE DISTRIBUTORS, INC",3025 Estate Friedenstahl,CHRISTIANSTED,VI,820.0,238160.0,4/14/2020
627762,"$150,000-350,000",ST CROIX VISION CENTER INC,PO Box 26407,CHRISTIANSTED,VI,820.0,621320.0,4/15/2020
627763,"$150,000-350,000",ST THOMAS RESTAURANT GROUP LLC,8-1 ESTATE NAZARETH,ST THOMAS,VI,802.0,541611.0,4/27/2020
627764,"$150,000-350,000","ST. CROIX ANIMAL WELFARE CENTER, INC.",9250 Est Clifton Hill,KINGSHILL,VI,850.0,813312.0,4/27/2020
627765,"$150,000-350,000","ST. CROIX TRADING COMPANY, INC.",118 Estate Mt. Welcome,CHRISTIANSTED,VI,820.0,444190.0,4/15/2020
627766,"$150,000-350,000","ST. THOMAS HEALTH CARE MANAGEMENT, INC.",7500 Bolongo Bay,CHARLOTTE AMALIE,VI,802.0,623110.0,5/3/2020
627767,"$150,000-350,000",ST. THOMASST. JOHN SEVENTHDAY ADVENTIST SCHOOL,4151 Annas Retreat,CHARLOTTE AMALIE,VI,802.0,611110.0,5/5/2020
627768,"$150,000-350,000",STOP AND SHOP SUPERMARKETS LLC,5204 HANNA'S RES,FREDERIKSTED,VI,840.0,445110.0,4/27/2020
627769,"$150,000-350,000",STRONGHOUSE CONSTRUCTION LLC,5K 1 ESTATE PASTORY,ST JOHN,VI,830.0,236210.0,6/19/2020
627770,"$150,000-350,000",SUBBASE DRYDOCK INC.,8186 Subbase Suite 1,ST. THOMAS,VI,802.0,336611.0,4/15/2020
627771,"$150,000-350,000","SURTEP ENTERPRISES, INC.",3802 Gasverks Gade Suite 204,ST THOMAS,VI,802.0,447190.0,4/13/2020
627772,"$150,000-350,000",TAMARIND REEF RESORT AND MARINA INC,5000 Estate Southgate,CHRISTIANSTED,VI,820.0,721110.0,4/15/2020
627773,"$150,000-350,000",TERRITORY EAST ASSET MANAGEMENT LLC,5001 CHANDLERS WHARF STE 2,CHRISTIANSTED,VI,820.0,533110.0,5/15/2020
627774,"$150,000-350,000",THE VIKING CORPORATION,"9153 Estate Thomas St. Thomas, VI",ST THOMAS,VI,802.0,488510.0,4/13/2020
627775,"$150,000-350,000","TICKLES DOCKSIDE PUB, LLC",WEST SUITE 308 8168 CROWN BAY MARINA,CHARLOTTE AMALIE,VI,802.0,722511.0,4/28/2020
627776,"$150,000-350,000","TILMAN CONSTRUCTION, LLC",P O BOX 25331,CHRISTIANSTED,VI,824.0,236115.0,4/13/2020
627777,"$150,000-350,000",TJ OCEAN AUTO IV LLC,10 REM. EST. CHARLOTTE AMALIE,ST THOMAS,VI,802.0,441110.0,4/28/2020
627778,"$150,000-350,000",TJ OCEAN AUTO V LLC,23 Estate Charlotte Amalie,ST THOMAS,VI,802.0,441110.0,4/29/2020
627779,"$150,000-350,000",TOM BOLT & ASSOCIATES PC,4608 TUTU PARK MALL SUITE 202,ST THOMAS,VI,802.0,541110.0,4/12/2020
627780,"$150,000-350,000","TRANSPORTATION SERVICES FOR ST. JOHN, INC",3GA-1  CRUZ BAY,ST.JOHN,VI,831.0,483114.0,4/27/2020
627781,"$150,000-350,000",TROPIC VIEW ESTATES LTD,NO 4 ESTATE PEARL,CHRISTIANSTED,VI,820.0,441310.0,4/13/2020
627782,"$150,000-350,000",TROPICO MANAGEMENT LP,1023 Market Street STE 1,CHRISTIANSTED,VI,820.0,541611.0,4/15/2020
627783,"$150,000-350,000","TURNER CONSULTING AND CONTRACTING, LLC",Charlotte Amalie PO Box 7848,ST THOMAS,VI,801.0,236220.0,4/10/2020
627784,"$150,000-350,000","TUTU PARK, LIMITED","4605 Tutu Park Mall, Suite 254 Saint Thomas VI",ST THOMAS,VI,802.0,531110.0,4/10/2020
627785,"$150,000-350,000",UNITED ELECTRONIC INDUSTRIES SERVICES LLC,8264 SUB BASE #3,ST THOMAS,VI,802.0,334515.0,4/14/2020
627786,"$150,000-350,000",US VIKING LLC,2104 HILL ST,SAINT CROIX,VI,820.0,511210.0,4/15/2020
627787,"$150,000-350,000",USVI OPPORTUNITY FUND LLC,1102 King's Wharf,CHRISTIANSTED,VI,820.0,721110.0,4/15/2020
627788,"$150,000-350,000",VIRGIN ISLANDS ASPHALT CORPORA,P.O. BOX 1549,KINGSHILL,VI,851.0,423320.0,4/14/2020
627789,"$150,000-350,000","VIRGIN ISLANDS EAR, NOSE & THROAT, P.C.",9149 Estate Thomas Suite 308,ST THOMAS,VI,802.0,621111.0,4/30/2020
627790,"$150,000-350,000",WHITECAP INVESTMENT CORP,PO Box 1597,ST JOHN,VI,831.0,444130.0,4/30/2020
627791,"$150,000-350,000",XO BISTRO LLC,6501 Red Hook Plaza #9,CHARLOTTE AMALIE,VI,802.0,722511.0,5/14/2020
627792,"$150,000-350,000",YAJAK DEVELOPMENT CORPORATION,6501 RED HOOK PLAZA SUITE 201,ST THOMAS,VI,802.0,236220.0,4/15/2020
