,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
203735,$5-10 million,"VOGEL PAINT, INC",1110 ALBANY PL SE,ORANGE CITY,IA,51041.0,325510.0,4/5/2020
203736,$5-10 million,"W. W. TRANSPORT, INC.",701 E. Mt. Pleasant St.,WEST BURLINGTON,IA,52655.0,484121.0,4/6/2020
203737,$5-10 million,WAVERLY HEALTH CENTER,312 9TH ST SW,WAVERLY,IA,50677.0,622110.0,4/14/2020
203738,$5-10 million,"WEILER, INC",815 Weiler Drive,KNOXVILLE,IA,50138.0,333120.0,4/6/2020
203739,$5-10 million,"WESTERN HOME SERVICES, INC",5307 Caraway Ln,CEDAR FALLS,IA,50613.0,623311.0,4/27/2020
203740,$5-10 million,WINEGARD COMPANY,3000 KIRKWOOD ST,BURLINGTON,IA,52601.0,334220.0,4/6/2020
203741,$5-10 million,WINNESHIEK MEDICAL CENTER,901 Montgomery Street,DECORAH,IA,52101.0,622110.0,4/7/2020
203742,$5-10 million,"WOODWARD COMMUNICATIONS, INC.",801 BLUFF ST PO BOX 688,DUBUQUE,IA,52001.0,541810.0,4/8/2020
203743,$2-5 million,"1ST INTERIORS, INC",1100 SE Westbrooke Drive,WAUKEE,IA,50302.0,238310.0,4/6/2020
203744,$2-5 million,"7G DISTRIBUTING, LLC",9925 6TH ST SW,CEDAR RAPIDS,IA,52404.0,424820.0,4/6/2020
203745,$2-5 million,"ACCESS TECHNOLOGIES, INC.",955 SE OLSON DR,WAUKEE,IA,50263.0,541513.0,4/7/2020
203746,$2-5 million,"ACCU-MOLD, LLC",1711 SE ORALABOR RD,ANKENY,IA,50021.0,326199.0,4/8/2020
203747,$2-5 million,"ADVENTURE LANDS OF AMERICA, INC",305 34TH AVE NW,ALTOONA,IA,50009.0,721110.0,4/9/2020
203748,$2-5 million,AGRI STAR MEAT & POULTRY LLC,220 West Street PO Box 920,POSTVILLE,IA,52162.0,112390.0,4/15/2020
203749,$2-5 million,AGRI-INDUSTRIAL PLASTICS CO,301 22nd Street,FAIRFIELD,IA,52556.0,326199.0,4/9/2020
203750,$2-5 million,ALANIZ LLC,1805 E Washington,MT. PLEASANT,IA,52641.0,541860.0,4/28/2020
203751,$2-5 million,"ALL-STATE INDUSTRIES, INC.",500 S 18TH ST,WEST DES MOINES,IA,50265.0,326299.0,4/10/2020
203752,$2-5 million,ARONA CORPORATION,1001 Grand Ave,WEST DES MOINES,IA,50265.0,442110.0,4/13/2020
203753,$2-5 million,"AVENTURE CAPITAL, LLC",509 DOUGLAS ST,SIOUX CITY,IA,51101.0,561311.0,4/9/2020
203754,$2-5 million,"B G BRECKE, INC",4140 F Avenue NW,CEDAR RAPIDS,IA,52405.0,238220.0,4/6/2020
203755,$2-5 million,BALANCE AUTISM,1625 ADVENTURELAND DR Suite B,ALTOONA,IA,50009.0,624120.0,4/4/2020
203756,$2-5 million,"BARTON SOLVENTS, INC",1520 NE BROADWAY,DES MOINES,IA,50313.0,424690.0,4/13/2020
203757,$2-5 million,BELMOND COMMUNITY HOSPITAL,403 1st St SE,BELMOND,IA,50421.0,622110.0,4/8/2020
203758,$2-5 million,"BIG RIVER RESOURCES WEST BURLINGTON, LLC",15210 103RD ST,WEST BURLINGTON,IA,52655.0,325110.0,4/15/2020
203759,$2-5 million,"BOB BROWN CHEVROLET, INC.",3600 111th Street,URBANDALE,IA,50322.0,441110.0,4/11/2020
203760,$2-5 million,BODENSTEINER IMPLEMENT COMPANY,24125 Highway 13 N,ELKADER,IA,52043.0,423820.0,4/13/2020
203761,$2-5 million,BOONE COUNTY HOSPITAL,1015 Union Street,BOONE,IA,50036.0,622110.0,4/10/2020
203762,$2-5 million,"BOSSARD, INC",6521 Production Dr. 0.0,CEDAR FALLS,IA,50613.0,423710.0,4/10/2020
203763,$2-5 million,"BRUENING ROCK PRODUCTS, INC.",900 MONTGOMERY ST,DECORAH,IA,52101.0,212312.0,4/6/2020
203764,$2-5 million,BSB DESIGN INC,4601 Westown Parkway #208,WEST DES MOINES,IA,50266.0,541310.0,4/10/2020
203765,$2-5 million,BURGESS HEALTH CENTER,1600 DIAMOND ST,ONAWA,IA,51040.0,621111.0,4/14/2020
203766,$2-5 million,"C.J. MOYNA & SONS, LLC",24412 Highway 13,ELKADER,IA,52043.0,423810.0,4/4/2020
203767,$2-5 million,"CARDIOVASCULAR MEDICINE, PC",1236 E Rusholme St,DAVENPORT,IA,52803.0,621111.0,4/4/2020
203768,$2-5 million,CARROLL DISTRIBUTING AND CONSTRUCTION SUPPLY ESOP,"207 W 2nd Street, Suite 3",OTTUMWA,IA,52501.0,423810.0,4/13/2020
203769,$2-5 million,CASCADE LUMBER COMPANY,1000 1st Ave E,CASCADE,IA,52033.0,423310.0,4/3/2020
203770,$2-5 million,CASS COUNTY MEMORIAL HOSPITAL,1501 E 10TH ST,ATLANTIC,IA,50022.0,622110.0,4/9/2020
203771,$2-5 million,"CCB PACKAGING, INC.",1905 N Center Point Rd,HIAWATHA,IA,52233.0,561910.0,4/3/2020
203772,$2-5 million,CEDAR FALLS LUTHERAN HOME,7511 UNIVERSITY AVENUE,CEDAR FALLS,IA,50613.0,623311.0,4/9/2020
203773,$2-5 million,"CEMEN TECH, INC.",1700 N. 14TH ST,INDIANOLA,IA,50125.0,333120.0,4/7/2020
203774,$2-5 million,CENTER FRESH EGG FARM LLP,241 St. Andrews Way,SIOUX CENTER,IA,51250.0,112310.0,4/9/2020
203775,$2-5 million,CENTRAL COLLEGE,812 University St.,PELLA,IA,50219.0,611310.0,5/7/2020
203776,$2-5 million,"CENTRUM VALLEY FARMS, LLP",100 Central Ave E. PO Box 538,CLARION,IA,50525.0,112310.0,4/11/2020
203777,$2-5 million,"CHARLES GABUS FORD, INC.",4545 MERLE HAY RD,DES MOINES,IA,50310.0,441110.0,4/6/2020
203778,$2-5 million,"CHARLES GABUS MOTORS, INC.",1650 SE 37TH ST,GRIMES,IA,50111.0,441110.0,4/6/2020
203779,$2-5 million,CHILDREN AND FAMILIES OF IOWA,1111 UNIVERSITY AVE,DES MOINES,IA,50314.0,624110.0,4/9/2020
203780,$2-5 million,"CITY OF LEMARS, IOWA",40 CENTRAL AVE,LE MARS,IA,51031.0,622110.0,4/14/2020
203781,$2-5 million,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DR,CLARINDA,IA,51632.0,622110.0,4/27/2020
203782,$2-5 million,"CLARKE UNIVERSITY OF DUBUQUE, IOWA",1550 Clarke Dr,DUBUQUE,IA,52001.0,611310.0,4/10/2020
203783,$2-5 million,"CLICKSTOP, INC.",202 BLUECREEK DR,URBANA,IA,52345.0,424990.0,4/9/2020
203784,$2-5 million,"CLINIC INVESTMENTS, INC.",309 E. CHURCH ST,MARSHALLTOWN,IA,50158.0,621111.0,4/14/2020
203785,$2-5 million,COMMUNICATIONS ENGINEERING COMPANY,405 Boyson Road,HIAWATHA,IA,52233.0,238210.0,4/4/2020
203786,$2-5 million,"COMMUNITY HEALTH CARE, INC.",500 W River Drive,DAVENPORT,IA,52801.0,621498.0,4/5/2020
203787,$2-5 million,"COMMUNITY HEALTH CENTERS OF SOUTHEASTERN IOWA, INC.",1530 Bluff Road,BURLINGTON,IA,52601.0,446199.0,4/11/2020
203788,$2-5 million,COMPREHENSIVE SYSTEMS INC,1700 Clark St.,CHARLES CITY,IA,50616.0,623210.0,4/6/2020
203789,$2-5 million,CONLON CONSTRUCTION CO.,1100 Rockdale Rd,DUBUQUE,IA,52003.0,236220.0,4/14/2020
203790,$2-5 million,CONTROL INSTALLATIONS OF IOWA,"6200 Thorton Ave, STE 190",DES MOINES,IA,50321.0,541512.0,4/10/2020
203791,$2-5 million,CORNELL COLLEGE,600 1ST ST SW,MOUNT VERNON,IA,52314.0,611310.0,4/13/2020
203792,$2-5 million,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PKWY,DENISON,IA,51442.0,622110.0,4/13/2020
203793,$2-5 million,"CROSSROADS OF WESTERN IOWA, IN",1851 MADISON AVE STE 718,COUNCIL BLUFFS,IA,51503.0,624190.0,4/9/2020
203794,$2-5 million,"D OF S FOODS, INC.",105 5th St,CORALVILLE,IA,52241.0,722513.0,4/8/2020
203795,$2-5 million,D.C. TAYLOR CO.,312 29th St NE,CEDAR RAPIDS,IA,52402.0,238160.0,4/4/2020
203796,$2-5 million,DAVIS COUNTY HOSPITAL,509 N Madison St,BLOOMFIELD,IA,52537.0,622110.0,4/27/2020
203797,$2-5 million,"DAVIS, BROWN, KOEHN, SHORS & ROBERTS, P.C.",215 10th St Suite 1300,DES MOINES,IA,50309.0,541110.0,4/7/2020
203798,$2-5 million,DEAN SNYDER CONSTRUCTION CO.,913 North 14th Street,CLEAR LAKE,IA,50428.0,236210.0,4/8/2020
203799,$2-5 million,"DEN HARTOG INDUSTRIES, INC.",4010 Hospers Dr S PO Box 425,HOSPERS,IA,51238.0,333999.0,4/10/2020
203800,$2-5 million,DES MOINES ORTHOPAEDIC SURGEONS PC,6001 Westown Parkway,WEST DES MOINES,IA,50266.0,621111.0,4/4/2020
203801,$2-5 million,DETHMERS MANUFACTURING COMPANY,4010 320th Street,BOYDEN,IA,51234.0,333999.0,4/3/2020
203802,$2-5 million,DOLL DISTRIBUTING LLC,1901 DeWolf Street,DES MOINES,IA,50316.0,424820.0,4/6/2020
203803,$2-5 million,DON HUMMER TRUCKING CORPORATIO,505 33RD AVE,CEDAR RAPIDS,IA,52404.0,488490.0,4/4/2020
203804,$2-5 million,DONATECH CORPORATION,2094 185TH ST SUITE 110,FAIRFIELD,IA,52556.0,541990.0,4/9/2020
203805,$2-5 million,DORDT UNIVERSITY,700 7th Street NE,SIOUX CENTER,IA,51250.0,611310.0,4/4/2020
203806,$2-5 million,DOWLING COLLEGE,1400 Buffalo Road,WEST DES MOINES,IA,50265.0,611110.0,4/9/2020
203807,$2-5 million,"DSI DISTRIBUTING, INC.",12010 RIDGEMONT DR,URBANDALE,IA,50323.0,423620.0,4/6/2020
203808,$2-5 million,DUBUQUE INTERNAL MEDICINE PC,1515 Delhi St Suite 100,DUBUQUE,IA,52001.0,621399.0,4/3/2020
203809,$2-5 million,DYERSVILLE READY MIX INC.,2021 325TH AVE PO BOX 246,DYERSVILLE,IA,52040.0,327320.0,4/10/2020
203810,$2-5 million,"E-GIANTS TECHNOLOGIES, LLC",4500 WESTOWN PKWY,WEST DES MOINES,IA,50266.0,541511.0,4/10/2020
203811,$2-5 million,"EAST IOWA MACHINE COMPANY, LLC",800 Drill Point Drive,FARLEY,IA,52046.0,332710.0,4/9/2020
203812,$2-5 million,ELDER CORPORATION,5088 East University Ave,DES MOINES,IA,50327.0,238910.0,4/10/2020
203813,$2-5 million,ELDON C STUTSMAN INC,121 Lassie St PO Box 250,HILLS,IA,52235.0,115116.0,4/8/2020
203814,$2-5 million,ELECTRICAL POWER PRODUCTS INC.,4240 ARMY POST RD,DES MOINES,IA,50315.0,335313.0,4/14/2020
203815,$2-5 million,ELLSWORTH MUNICIPAL HOSPITAL,920 S Oak St.,IOWA FALLS,IA,50126.0,622110.0,4/10/2020
203816,$2-5 million,"ENGINEERED SEAL PRODUCTS, INC.",5920 Dry Creek Lane NE,CEDAR RAPIDS,IA,52402.0,423830.0,4/14/2020
203817,$2-5 million,"ESTES COMPANY, LL",131 W 2ND ST SUITE 400,DAVENPORT,IA,52801.0,236220.0,4/13/2020
203818,$2-5 million,EXCELL MARKETING L.C.,5501 PARK AVENUE,URBANDALE,IA,50323.0,423920.0,4/14/2020
203819,$2-5 million,"EXCEPTIONAL PERSONS, INC.",760 Ansborough Avenue,WATERLOO,IA,50701.0,623110.0,4/7/2020
203820,$2-5 million,FAMILY HEALTH CARE OF SIOUXLAND P.L.C.,814 PIERCE ST,SIOUX CITY,IA,51101.0,621111.0,4/4/2020
203821,$2-5 million,FARMERS EDGE US INC,3350-2901 SOUTH LOOP DRIVE,AMES,IA,50010.0,115116.0,6/26/2020
203822,$2-5 million,FARMERS WIN COOPERATIVE,110 N Jefferson Ave,FREDERICKSBURG,IA,50630.0,424910.0,4/14/2020
203823,$2-5 million,"FAWN MANUFACTURING, INC",8040 UNIVERSITY AVENUE,CLIVE,IA,50325.0,333415.0,4/11/2020
203824,$2-5 million,"FEATHERLITE TRAILER MANUFACTURING, LLC",13380 HIGHWAY 63,CRESCO,IA,52136.0,336212.0,4/15/2020
203825,$2-5 million,FIRST COOPERATIVE ASSOCIATION,960 Riverview Drive,CHEROKEE,IA,51012.0,111199.0,4/3/2020
203826,$2-5 million,FIVE STAR COOPERATIVE,1949 NORTH LINN AVE,NEW HAMPTON,IA,50659.0,424910.0,4/11/2020
203827,$2-5 million,FLOYD COUNTY MEMORIAL HOSPITAL,800 11TH ST,CHARLES CITY,IA,50616.0,622110.0,4/15/2020
203828,$2-5 million,FOLIENCE INC,230 2nd St SE,CEDAR RAPIDS,IA,52401.0,551114.0,4/4/2020
203829,$2-5 million,FRANK MILLARD & CO INC.,107 Valley P.O. Box 278,BURLINGTON,IA,52601.0,238220.0,4/8/2020
203830,$2-5 million,FREUND-VECTOR CORPORATION,675 44th Street,MARION,IA,52302.0,423490.0,4/4/2020
203831,$2-5 million,"FRIENDSHIP HAVEN, INC.",420 Kenyon Road,FORT DODGE,IA,50501.0,623311.0,4/28/2020
203832,$2-5 million,GALAXY 1 MARKETING INC.,4038 UTICA RIDGE RD,BETTENDORF,IA,52722.0,541990.0,4/5/2020
203833,$2-5 million,"GARY W CLEM, INC.",99 M Avenue,NEVADA,IA,50201.0,333111.0,4/7/2020
203834,$2-5 million,"GEATER MACHINING & MANUFACTORING, CO.",901 12th St NE,INDEPENDENCE,IA,50644.0,332721.0,4/5/2020
203835,$2-5 million,GENERAL CONSTRUCTORS INC,480 42ND ST,BETTENDORF,IA,52722.0,237990.0,4/10/2020
203836,$2-5 million,"GENERAL LOGISTICS, INC.","5000 Tremont Avenue, Suite 300 B",DAVENPORT,IA,52807.0,484122.0,4/12/2020
203837,$2-5 million,GILCREST JEWETT LUMBER COMPANY,1100 SE Alice's Road  PO Box 1000,WAUKEE,IA,50263.0,423310.0,4/7/2020
203838,$2-5 million,"GL DODGE CITY, LLC",12103 Hickman Road 0.0,DES MOINES,IA,50323.0,441110.0,4/9/2020
203839,$2-5 million,"GLOBAL WIRELESS, INC","745 10TH ST, Suite B",ROCK VALLEY,IA,51247.0,517312.0,4/5/2020
203840,$2-5 million,GMT LLC,2116 EAST BREMER AVE,WAVERLY,IA,50677.0,332312.0,4/4/2020
203841,$2-5 million,GOLD-EAGLE COOPERATIVE,515 N LOCUST PO BOX 250,GOLDFIELD,IA,50542.0,493130.0,4/3/2020
203842,$2-5 million,GOOD SHEPHERD GERIATRIC CENTER INC,302 2nd street ne,MASON CITY,IA,50401.0,623311.0,4/7/2020
203843,$2-5 million,GOODWILL INDUSTRIES OF NORTHEAST IOWA,2640 FALLS AVE,WATERLOO,IA,50701.0,624310.0,4/14/2020
203844,$2-5 million,GOODWILL OF CENTRAL IOWA,5355 NW 86th St,JOHNSTON,IA,50131.0,813211.0,4/13/2020
203845,$2-5 million,GRACELAND UNIVERSITY,1 UNIVERSITY PL,LAMONI,IA,50140.0,611430.0,4/11/2020
203846,$2-5 million,GRAHAM CONSTRUCTION COMPANY,421 GRAND AVE,DES MOINES,IA,50309.0,236220.0,4/10/2020
203847,$2-5 million,GRAND FALLS CASINO RESORT LLC,1415 GRAND FALLS BLVD,LARCHWOOD,IA,51241.0,713290.0,5/5/2020
203848,$2-5 million,GRAND VIEW UNIVERSITY,1200 Grandview Ave.,DES MOINES,IA,50316.0,611310.0,5/11/2020
203849,$2-5 million,GREENE COUNTY MEDICAL CENTER,1000 Lincoln Way,JEFFERSON,IA,50129.0,622110.0,4/27/2020
203850,$2-5 million,"GROSCHOPP, INC",420  15TH ST NE,SIOUX CENTER,IA,51250.0,333318.0,4/5/2020
203851,$2-5 million,HAMILTON COUNTY PUBLIC HOSPITAL,2450 HOSPITAL DR,WEBSTER CITY,IA,50595.0,622110.0,4/28/2020
203852,$2-5 million,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423.0,622110.0,4/10/2020
203853,$2-5 million,HANDICAPPED DEVELOPMENT CENTER,3402 HICKORY GROVE RD,DAVENPORT,IA,52806.0,624120.0,4/7/2020
203854,$2-5 million,HARTIG DRUG COMPANY,703 Main St,DUBUQUE,IA,52001.0,424210.0,4/8/2020
203855,$2-5 million,HEARTLAND FINISHES INC,1305 NE 46TH AVE,DES MOINES,IA,50313.0,236220.0,4/10/2020
203856,$2-5 million,HEGG MEMORIAL HOSPITAL,1202 21st Ave,ROCK VALLEY,IA,51247.0,622110.0,4/6/2020
203857,$2-5 million,HENRY COUNTY HEALTH CENTER,407 South White,MOUNT PLEASANT,IA,52641.0,622110.0,4/28/2020
203858,$2-5 million,"HEYL TRUCK LINES, INC.",PO Box 500,AKRON,IA,51001.0,484121.0,4/28/2020
203859,$2-5 million,HIGHWAY EQUIPMENT COMPANY,1330 76TH AVE SW,CEDAR RAPIDS,IA,52404.0,333111.0,4/10/2020
203860,$2-5 million,HILLCREST FAMILY SERVICES,2005 Asbury Rd,DUBUQUE,IA,52001.0,623990.0,4/9/2020
203861,$2-5 million,HILLS & DALES CHILD DEVELOPMENT CENTER,1011 Davis St,DUBUQUE,IA,52001.0,623210.0,4/10/2020
203862,$2-5 million,"HIRSH INDUSTRIES, LLC",3636 Westown Parkway Suite 100,WEST DES MOINES,IA,50266.0,337214.0,4/6/2020
203863,$2-5 million,HOLY FAMILY CATHOLIC SCHOOLS,2005 Kane Street,DUBUQUE,IA,52001.0,611110.0,4/14/2020
203864,$2-5 million,"HOUSBY MACK, INC.",4747 NE 14TH ST,DES MOINES,IA,50313.0,441110.0,4/10/2020
203865,$2-5 million,HUBBELL REALTY COMPANY & SUBSIDIARIES,6900 Westown pkwy,WEST DES MOINES,IA,50266.0,236117.0,4/4/2020
203866,$2-5 million,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 N 15TH ST,HUMBOLDT,IA,50548.0,622110.0,4/15/2020
203867,$2-5 million,"HUPP ELECTRIC MOTORS, INC.",500 57TH ST,MARION,IA,52302.0,811310.0,4/7/2020
203868,$2-5 million,"HYDRO-KLEAN, LLC",333 NW 49th Place,DES MOINES,IA,50313.0,562112.0,4/8/2020
203869,$2-5 million,IDA COUNTY IOWA COMMUNITY HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445.0,622110.0,4/4/2020
203870,$2-5 million,"IGD INDUSTRIES HOLDING COMPANY, LLC",4150 C ST SW,CEDAR RAPIDS,IA,52404.0,811122.0,4/5/2020
203871,$2-5 million,INNOVATIVE AG SERVICES CO.,2010 MAIN ST,MONTICELLO,IA,52310.0,926140.0,4/6/2020
203872,$2-5 million,"INVOLTA, LLC",460 12TH AVE SE,CEDAR RAPIDS,IA,52401.0,541690.0,4/10/2020
203873,$2-5 million,"IOWA BANKERS INSURANCE AND SERVICES, INC.",8800 62ND AVE,JOHNSTON,IA,50131.0,524292.0,4/8/2020
203874,$2-5 million,"IOWA BEVERAGE SYSTEMS, INC.",2115 NE 58TH AVE,DES MOINES,IA,50313.0,424820.0,4/7/2020
203875,$2-5 million,IOWA DONOR NETWORK,550 N MADISON AVE,NORTH LIBERTY,IA,52317.0,624190.0,4/5/2020
203876,$2-5 million,"IOWA FLUID POWER, INC.",1610 BLAIRS FERRY RD,CEDAR RAPIDS,IA,52402.0,333995.0,4/10/2020
203877,$2-5 million,"IOWA HOME CARE, LLC",2500 University Ave,WEST DES MOINES,IA,50266.0,621610.0,4/11/2020
203878,$2-5 million,"IOWA ORTHOPAEDIC CENTER, P.C.","450 Laurel Street, Suite A",DES MOINES,IA,50314.0,621111.0,4/8/2020
203879,$2-5 million,"IOWA ROTOCAST PLASTICS, INC.",1712 Moellers Drive,DECORAH,IA,52101.0,326199.0,4/5/2020
203880,$2-5 million,IOWA SPECIALTY HOSPITAL - CLARION,1316 S MAIN ST,CLARION,IA,50525.0,622110.0,4/10/2020
203881,$2-5 million,IVY LANE CORPORATION,1001 GRAND AVE,WEST DES MOINES,IA,50265.0,811198.0,4/5/2020
203882,$2-5 million,J.W. KOEHLER ELECTRIC INC.,2716 W Central Park Ave,DAVENPORT,IA,52804.0,238210.0,4/28/2020
203883,$2-5 million,JEFFERSON COUNTY HOSPITAL,2000 South Main Street,FAIRFIELD,IA,52556.0,622110.0,4/28/2020
203884,$2-5 million,JENSEN BUILDERS LTD,1175 S. 32nd Street,FORT DODGE,IA,50501.0,236210.0,4/4/2020
203885,$2-5 million,JIM HAWK GROUP,3119 S 9TH STREET,COUNCIL BLUFFS,IA,51501.0,441228.0,4/8/2020
203886,$2-5 million,"JOSEPH L ERTL, INC.",502 5TH STREET NW,DYERSVILLE,IA,52040.0,331523.0,4/14/2020
203887,$2-5 million,K C NIELSEN LTD,2228 220th St P.O. Box 86,HUMBOLDT,IA,50548.0,423820.0,4/3/2020
203888,$2-5 million,KBC GROUP INC,3400 109th St,URBANDALE,IA,50322.0,423310.0,4/4/2020
203889,$2-5 million,KENDALL HUNT PUBLISHING,4050 Westmark,DUBUQUE,IA,52004.0,511130.0,4/11/2020
203890,$2-5 million,KEY COOPERATIVE,13585 620th Avenue,ROLAND,IA,50236.0,926140.0,4/9/2020
203891,$2-5 million,"KINZLER CONSTRUCTION SERVICES, INC.",700 SE ORALABOR RD STE 1,ANKENY,IA,50021.0,238310.0,4/7/2020
203892,$2-5 million,"KNOXVILLE COMMUNITY HOSPITAL, INC.",11002 S. Lincoln St.,KNOXVILLE,IA,50138.0,622110.0,4/6/2020
203893,$2-5 million,KOSSUTH REGIONAL HEALTH CENTER,1515 S Phillips St,ALGONA,IA,50511.0,622110.0,4/15/2020
203894,$2-5 million,KREG ENTERPRISES,201 CAMPUS DR,HUXLEY,IA,50124.0,333991.0,4/8/2020
203895,$2-5 million,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360.0,622110.0,4/7/2020
203896,$2-5 million,LECLAIRE MFG CO.,3225 Zimmerman Dr,BETTENDORF,IA,52722.0,331523.0,4/6/2020
