,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
356690,$2-5 million,"CENNOX, INC.",3010 Santa Fe Court,MISSOULA,MT,59806.0,454310.0,4/10/2020
356691,$2-5 million,"CENTRAL MONTANA MEDICAL FACILITIES, INC.",408 WENDELL AVE,LEWISTOWN,MT,59457.0,622110.0,4/4/2020
356692,$2-5 million,"CENTRAL PLUMBING & HEATING, INC",3701 River Drive North,GREAT FALLS,MT,59405.0,238220.0,4/9/2020
356693,$2-5 million,CENTURY COMPANIES INC,510 1ST AVE N,LEWISTOWN,MT,59457.0,237310.0,4/3/2020
356694,$2-5 million,"CITYSERVICEVALCON, LLC",640 West Montana St,KALISPELL,MT,59901.0,424710.0,4/7/2020
356695,$2-5 million,"COMMUNITY, COUNSELING, AND CORRECTIONAL SERVICES, INC.",471 East Mercury Street,BUTTE,MT,59701.0,561210.0,4/3/2020
356696,$2-5 million,COP CONSTRUCTION LLC,242 South 64th Street,BILLINGS,MT,59106.0,237310.0,4/8/2020
356697,$2-5 million,CROWLEY FLECK PLLP,490 N 31st St Suite 500,BILLINGS,MT,59101.0,922130.0,4/3/2020
356698,$2-5 million,"DIVERSIFIED TRANSFER & STORAGE, INC.",1640 MONAD RD,BILLINGS,MT,59101.0,484122.0,4/11/2020
356699,$2-5 million,"FIRSTMARK CONSTRUCTION, LLC",6611 Trade Center Avenue,BILLINGS,MT,59101.0,237990.0,4/10/2020
356700,$2-5 million,FORT BELKNAP PLANNING AND DEVELOPMENT CORPORATION,353 Old Hays Road,HAYS,MT,59527.0,928120.0,4/10/2020
356701,$2-5 million,FRANCES MAHON DEACONESS,621 3RD ST S,GLASGOW,MT,59230.0,622110.0,4/8/2020
356702,$2-5 million,FRONTIER CHEVROLET,3000 King Ave West,BILLINGS,MT,59102.0,441110.0,4/3/2020
356703,$2-5 million,FRONTLINE AG SOLUTIONS LLC,127 S MAIN ST,CONRAD,MT,59425.0,423820.0,4/4/2020
356704,$2-5 million,GLENDIVE MEDICAL CENTER INC,202 Prospect,GLENDIVE,MT,59330.0,622110.0,4/4/2020
356705,$2-5 million,IMMANUEL LUTHERAN COMMUNITIES,185 Crestline Avenue,KALISPELL,MT,59901.0,623990.0,4/4/2020
356706,$2-5 million,"JACKSON CONTRACTOR GROUP, INC",5800 HWY 93 S,MISSOULA,MT,59804.0,236220.0,4/8/2020
356707,$2-5 million,KAMPGROUNDS OF AMERICA INC.,550 North 31 Street,BILLINGS,MT,59101.0,721214.0,4/27/2020
356708,$2-5 million,KENYON NOBLE LUMBER COMPANY,PO Box 1109,BOZEMAN,MT,59771.0,444110.0,4/28/2020
356709,$2-5 million,"LANGLAS & ASSOCIATES, INC.",2270 GRANT RD STE C,BILLINGS,MT,59102.0,236220.0,4/11/2020
356710,$2-5 million,LIVINGSTON HEALTHCARE,320 Alpenglow Lane,LIVINGSTON,MT,59047.0,622110.0,4/9/2020
356711,$2-5 million,MARTEL CONSTRUCTION INC,1203 S CHURCH AVE,BOZEMAN,MT,59715.0,236210.0,4/7/2020
356712,$2-5 million,"MAX & ERMA'S HOLDINGS, LLC",284 FLATHEAD AVE Suite 200,WHITEFISH,MT,59937.0,722511.0,4/5/2020
356713,$2-5 million,MONTANA CHILDREN'S HOME AND HOSPITAL,2755 COLONIAL DR,HELENA,MT,59601.0,622310.0,4/3/2020
356714,$2-5 million,"NEPTUNE AVIATION SERVICES, INC.",4301 Corporate Way,MISSOULA,MT,59808.0,481219.0,4/8/2020
356715,$2-5 million,NORTH MONTANA AVE PARTNERSHIP,1414 North Montana Ave,HELENA,MT,59601.0,484110.0,4/9/2020
356716,$2-5 million,"NORTHEAST MONTANA HEALTH SERVICES, INC.",315 KNAPP ST,WOLF POINT,MT,59201.0,622110.0,4/27/2020
356717,$2-5 million,"OFTEDAL CONSTRUCTION, INC.",P O Box 400 206 Mt Hwy 59 N,MILES CITY,MT,59301.0,237310.0,4/29/2020
356718,$2-5 million,"ORTHO MONTANA, PSC",2900 12TH AVE N STE 140W,BILLINGS,MT,59101.0,621111.0,4/15/2020
356719,$2-5 million,"PARTNERS IN HOME CARE, INC.","2673 PALMER STREET, SUITE 201",MISSOULA,MT,59808.0,621610.0,4/29/2020
356720,$2-5 million,"PAWS UP RANCH, LLC",40060 PAWS UP RD,BONNER,MT,59823.0,721214.0,4/3/2020
356721,$2-5 million,PLAINS HOSPITAL CORPORATION,10 Kruger Road,PLAINS,MT,59859.0,622110.0,4/4/2020
356722,$2-5 million,RE INVESTMENT COMPANY LLC,2414 US HIGHWAY 2 E,KALISPELL,MT,59901.0,532412.0,4/7/2020
356723,$2-5 million,REC ADVANCED SILICON MATERIALS LLC,119140 RICK JONES WAY,BUTTE,MT,59750.0,331410.0,4/30/2020
356724,$2-5 million,RESSLER MOTOR COMPANY,8475 Huffine Lane,BOZEMAN,MT,59718.0,441110.0,4/7/2020
356725,$2-5 million,ROCKY MOUNTAIN COLLEGE,1511 Poly Dr,BILLINGS,MT,59102.0,611310.0,4/10/2020
356726,$2-5 million,ROCKY MOUNTAIN ELK FOUNDATION,5705 Grant Creek Rd,MISSOULA,MT,59808.0,813319.0,4/11/2020
356727,$2-5 million,"SALISH KOOTENAI COLLEGE, INC.",58138 US HIGHWAY 93,PABLO,MT,59855.0,611310.0,4/5/2020
356728,$2-5 million,"SIMKINS-HALLIN, INC.",PO Box 938,BOZEMAN,MT,59771.0,444110.0,4/28/2020
356729,$2-5 million,SIMMS FISHING PRODUCTS LLC,177 GARDEN DR,BOZEMAN,MT,59718.0,339920.0,4/8/2020
356730,$2-5 million,"ST. JOHN'S LUTHERAN HOSPITAL FOUNDATION, INC.",209 Health Park Drive,LIBBY,MT,59923.0,622110.0,4/4/2020
356731,$2-5 million,ST. JOHN'S LUTHERAN MINISTRIES,3940 Rimrock Road,BILLINGS,MT,59102.0,623312.0,4/10/2020
356732,$2-5 million,ST. LABRE INDIAN SCHOOL EDUCATIONAL ASSOCIATION,1000 Tongue River Rd,ASHLAND,MT,59003.0,611110.0,4/10/2020
356733,$2-5 million,ST. LUKE COMMUNITY HOSPITAL & NURSING HOME INC.,107 6TH AVE SW,RONAN,MT,59864.0,622110.0,4/6/2020
356734,$2-5 million,SWANK ENTERPRISES,PO Box 568,VALIER,MT,59486.0,236220.0,4/10/2020
356735,$2-5 million,TAMARACK MANAGEMENT INC,500 W Broadway,MISSOULA,MT,59802.0,531311.0,4/8/2020
356736,$2-5 million,"THE TIRE GUYS, INC.",P.O. Box 23509 1401 Industrial Avenue,BILLINGS,MT,59104.0,441320.0,4/28/2020
356737,$2-5 million,THE WAGGONERS TRUCKING,5220 Midland Road,BILLINGS,MT,59101.0,484121.0,4/4/2020
356738,$2-5 million,"THOMAS, DEAN AND HOSKINS, INC.",1800 RIVER DR North,GREAT FALLS,MT,59401.0,541330.0,4/3/2020
356739,$2-5 million,US SHALE MANAGEMENT COMPANY,2348 North Frontage Road Ste 2,BILLINGS,MT,59101.0,237120.0,4/12/2020
356740,$2-5 million,"WESTERN BUILDING CENTER, INC.",1745 3rd Ave E,KALISPELL,MT,59901.0,444110.0,4/5/2020
356741,$2-5 million,WIRELESS COMMUNICATIONS INC,2501 SAINT JOHNS AVE,BILLINGS,MT,59102.0,453998.0,4/3/2020
356742,$2-5 million,WORKING VENTURES LP,702 E IDAHO ST,KALISPELL,MT,59901.0,561320.0,4/3/2020
356743,$2-5 million,YELLOWSTONE BOYS & GIRLS RANCH,1732 S 72nd St W,BILLINGS,MT,59106.0,624110.0,4/10/2020
356744,$1-2 million,A & E ARCHITECTS PL,124 N 29TH ST,BILLINGS,MT,59101.0,541310.0,4/4/2020
356745,$1-2 million,A PLUS HEALTHCARE INC,1310 S Main Street,KALISPELL,MT,59901.0,621610.0,4/14/2020
356746,$1-2 million,"ACE ELECTRIC, INC.",808 MAIN ST,LAUREL,MT,59044.0,238210.0,4/3/2020
356747,$1-2 million,AGRI-SYSTEMS BINC,1300 MINNESOTA AVE,BILLINGS,MT,59101.0,237990.0,4/10/2020
356748,$1-2 million,AIR CONTROLS BILLINGS INC,2115   2ND AVE N,BILLINGS,MT,59101.0,238220.0,4/3/2020
356749,$1-2 million,"ALTERNATIVES, INC",2120 3rd Ave N,BILLINGS,MT,59101.0,623990.0,4/9/2020
356750,$1-2 million,ALTUM SENIOR LIVING,104 E Main Ste 404,BOZEMAN,MT,59715.0,812990.0,4/28/2020
356751,$1-2 million,ANDERSON MASONRY INC,7393 MT HIGHWAY 35,BIGFORK,MT,59911.0,236210.0,4/9/2020
356752,$1-2 million,ARCHIE COCHRANE MOTORS INC,2133 King Ave W,BILLINGS,MT,59102.0,441110.0,4/10/2020
356753,$1-2 million,AUTO AUCTION ASSOCIATES OF MONTANA INC,4432 S FRONTAGE ROAD,BILLINGS,MT,59101.0,423110.0,4/3/2020
356754,$1-2 million,AVERILL HOSPITALITY LLC,1380 Wisconsin Avenue,WHITEFISH,MT,59937.0,721110.0,4/3/2020
356755,$1-2 million,AVMAX MONTANA INC.,1930 Airport Ct.,GREAT FALLS,MT,59404.0,488190.0,4/12/2020
356756,$1-2 million,BIG HORN HOSPITAL ASSOCIATION,17 North Miles Ave,HARDIN,MT,59034.0,622110.0,4/13/2020
356757,$1-2 million,"BIG SKY RANCH PARTNERS, LLC",750 Lone Mountain Ranch Rd,BIG SKY,MT,59716.0,721214.0,4/10/2020
356758,$1-2 million,"BIGHORN VALLEY HEALTH CENTER, INC.",10 4TH STREET WEST,HARDIN,MT,59034.0,621111.0,4/7/2020
356759,$1-2 million,BILLINGS FLYING SERVICE INC,3655 AJ WAY,BILLINGS,MT,59106.0,532411.0,4/4/2020
356760,$1-2 million,BOB WARD & SONS INC,3015 Paxson St,MISSOULA,MT,59801.0,451110.0,4/6/2020
356761,$1-2 million,BOZEMAN MOTORS INC,2900 19TH AVE N,BOZEMAN,MT,59718.0,441110.0,5/3/2020
356762,$1-2 million,BRETS INC.,4800 Grant Creek RD,MISSOULA,MT,59808.0,441210.0,4/4/2020
356763,$1-2 million,BREWER DENTAL CENTER PLLC,CENTRAL AVE2900 CENTRAL AVE BLDG 1,BILLINGS,MT,59102.0,621210.0,4/10/2020
356764,$1-2 million,"BRIDGER ORTHOPEDIC AND SPORTS MEDICINE, PC",1450 ELLIS ST STE 201,BOZEMAN,MT,59715.0,621111.0,4/7/2020
356765,$1-2 million,"BUTTE-SILVER BOW PRIMARY HEALTH CARE CLINIC, INC.",445 Centennial Avenue,BUTTE,MT,59701.0,621112.0,4/3/2020
356766,$1-2 million,"CAPITAL OPPORTUNITIES, INC.",82 8TH ST,BELGRADE,MT,59714.0,621610.0,4/27/2020
356767,$1-2 million,CENTER FOR MENTAL HEALTH,915 1st Ave South,GREAT FALLS,MT,59403.0,623220.0,4/3/2020
356768,$1-2 million,CENTURY GAMING INC,1327 WEIL ST,BILLINGS,MT,59101.0,713210.0,4/27/2020
356769,$1-2 million,"CITY ROASTING CO, LLC",1131 N. 27th St,BILLINGS,MT,59101.0,311920.0,4/11/2020
356770,$1-2 million,CLC IDAHO LLC,281 E FRONT ST SUITE 300,MISSOULA,MT,59802.0,722513.0,4/4/2020
356771,$1-2 million,CLC SPOKANE LLC,218 E FRONT ST SUITE 300,MISSOULA,MT,59802.0,722513.0,4/4/2020
356772,$1-2 million,COLSTRIP ELECTRIC INC,6131 Homestead Blvd,COLSTRIP,MT,59323.0,238210.0,4/9/2020
356773,$1-2 million,"COMMUNICARE TECHNOLOGY, INC.",2880 TECHNOLOGY BLVD W STE 183,BOZEMAN,MT,59718.0,541512.0,4/7/2020
356774,$1-2 million,COMMUNITY FOOD CO-OP INC,908 W. MAIN STREET,BOZEMAN,MT,59715.0,445110.0,4/11/2020
356775,$1-2 million,COMMUNITY HEALTH CARE CENTER INC,601 1ST AVE N,GREAT FALLS,MT,59401.0,622110.0,4/4/2020
356776,$1-2 million,"COMMUNITY HEALTH PARTNERS, INC.",112 W LEWIS ST,LIVINGSTON,MT,59047.0,813219.0,4/5/2020
356777,$1-2 million,CONLIN'S FURNITURE INC,739 S 20TH ST,BILLINGS,MT,59102.0,442110.0,4/3/2020
356778,$1-2 million,CORCORAN OILFIELD SERVICES INC,221 Lomond Ln,BILLINGS,MT,59101.0,484220.0,4/3/2020
356779,$1-2 million,CORCORAN TRUCKING INC,221 Lomond Ln,BILLINGS,MT,59101.0,484110.0,4/3/2020
356780,$1-2 million,CORPORATE AIR,1001 S 24th Street West,BILLINGS,MT,59102.0,481112.0,4/14/2020
356781,$1-2 million,"CROWN ENTERPRISES, INC",145 HUTTON RANCH RD,KALISPELL,MT,59901.0,451110.0,4/3/2020
356782,$1-2 million,DIAMOND B OILFIELD TRUCKING INC,212 CACTUS ST,PLENTYWOOD,MT,59254.0,484220.0,4/3/2020
356783,$1-2 million,DON K CHEVROLET INC,6219 US Highway 93 S,WHITEFISH,MT,59937.0,441110.0,4/13/2020
356784,$1-2 million,"EMPIRE BUILDING MATERIALS, INC",608 E. Main St.,BOZEMAN,MT,59715.0,423310.0,5/1/2020
356785,$1-2 million,"ENERGY 1, LLC",2042 STADIUM DR Ste 2,BOZEMAN,MT,59715.0,238220.0,4/3/2020
356786,$1-2 million,"ENERGY LABORATORIES, INC.",1120 S 27th St,BILLINGS,MT,59101.0,541380.0,4/14/2020
356787,$1-2 million,F T REYNOLDS CO,404 N Central Ave,SIDNEY,MT,59270.0,445110.0,4/3/2020
356788,$1-2 million,"FEIST WATSON ENTERPRISES, INC.",6681 KESTREL DR,MISSOULA,MT,59808.0,424410.0,4/3/2020
356789,$1-2 million,FH STOLTZE LAND AND LUMBER COMPANY,600 HALFMOON RD,COLUMBIA FALLS,MT,59912.0,423310.0,4/10/2020
356790,$1-2 million,FORCE SOLUTIONS INC,903 CLOUGH AVE,COLUMBUS,MT,59019.0,561311.0,4/15/2020
356791,$1-2 million,"FOUNDANT TECHNOLGIES, INC",143 Willow Peak Drive,BOZEMAN,MT,59718.0,511210.0,4/9/2020
356792,$1-2 million,"FOX LUMBER SALES, INC.",25 RIVERBEND CT,HAMILTON,MT,59840.0,423310.0,4/7/2020
356793,$1-2 million,FRANZ CONSTRUCTION INC,1700 S CENTRAL AVE,SIDNEY,MT,59270.0,237990.0,4/3/2020
356794,$1-2 million,"GARNET USA, LLC",2200 Montana Hwy 287,ALDER,MT,59710.0,212399.0,4/27/2020
356795,$1-2 million,"GARY AND LEOS, INC.",730 1ST ST,HAVRE,MT,59501.0,445110.0,4/7/2020
356796,$1-2 million,GENERAL DISTRIBUTING COMPANY,430 17TH AVE NE,GREAT FALLS,MT,59404.0,423990.0,4/11/2020
356797,$1-2 million,"GEO R. PIERCE, INC",2950 KING AVE WEST,BILLINGS,MT,59102.0,441210.0,4/3/2020
356798,$1-2 million,"GFM,LLC",3998 Green Lane,BUTTE,MT,59701.0,722511.0,4/15/2020
356799,$1-2 million,"GREAT WEST ENGINEERING, INC",2501 Belt View Dr,HELENA,MT,59601.0,541330.0,4/9/2020
356800,$1-2 million,"GREENWAY ENTERPRISES, INC.",608 LINCOLN RD W,HELENA,MT,59602.0,236220.0,5/11/2020
356801,$1-2 million,GTUIT LLC,2924 Millenium Circle Ste A,BILLINGS,MT,59102.0,213111.0,4/16/2020
356802,$1-2 million,"GTUIT, LLC",2924 Millennium Circle Suite A,BILLINGS,MT,59102.0,221210.0,4/15/2020
356803,$1-2 million,HARRINGTON COMPANY,1740 Holmes Avenue,BUTTE,MT,59701.0,424490.0,4/4/2020
356804,$1-2 million,HEI INC AND SUBSIDIARY,13352 HWY 200,FAIRVIEW,MT,59221.0,531110.0,4/3/2020
356805,$1-2 million,"HISTORICAL RESEARCH ASSOCIATES, INC.",125 Bank St.,MISSOULA,MT,59802.0,541990.0,4/9/2020
356806,$1-2 million,INTEGRATED SECURITY SOLUTIONS INC,108 Cooperative Way,KALISPELL,MT,59901.0,561621.0,4/15/2020
356807,$1-2 million,INTERMOUNTAIN DEACONESS CHILDREN'S SERVICES,3240 DREDGE DRIVE,HELENA,MT,59602.0,623210.0,4/3/2020
356808,$1-2 million,INTERMOUNTAIN PLANNED PARENTHOOD,"1116 Grand Ave, Suite 201",BILLINGS,MT,59102.0,621410.0,4/11/2020
356809,$1-2 million,"J. C. BILLION, INC.",270 AUTOMOTIVE AVE,BOZEMAN,MT,59718.0,441110.0,4/4/2020
356810,$1-2 million,"JM SERVICES CRANE AND RIGGING, CO.",5610 Interstate Ave,BILLINGS,MT,59101.0,238990.0,5/7/2020
356811,$1-2 million,"JP2, LLC","1211 GRAND AVE, STE 3",BILLINGS,MT,59102.0,722513.0,4/14/2020
356812,$1-2 million,"JUNKERMIER, CLARK, CAMPANELLA, STEVENS PC",501 Park Drive South,GREAT FALLS,MT,59405.0,541211.0,4/10/2020
356813,$1-2 million,KALISPELL MOTOR COMPANY,2845 US Highway 93 S,KALISPELL,MT,59901.0,441110.0,4/12/2020
356814,$1-2 million,"KARL TYLER CHEVROLET, INC.",3663 N. Reserve St,MISSOULA,MT,59808.0,441110.0,4/3/2020
356815,$1-2 million,LEHRKIND'S INC,1715 N. Rouse,BOZEMAN,MT,59715.0,424490.0,4/3/2020
356816,$1-2 million,"LEVERICH PARTNERS, INC.",618 N WALLACE AVE,BOZEMAN,MT,59715.0,238990.0,4/5/2020
356817,$1-2 million,LISAC INC.,2109 Yale Avenue,BUTTE,MT,59701.0,441320.0,4/4/2020
356818,$1-2 million,"LUMENAD, INC. (FKA BIG SKY DIGITAL INC.)",111 NORTH HIGGINS AVE SUITE 506,MISSOULA,MT,59802.0,541870.0,4/3/2020
356819,$1-2 million,LUNDERBY TRUCKING LLC,12314 COUNTY ROAD 351,SIDNEY,MT,59270.0,484220.0,4/7/2020
356820,$1-2 million,"LYNCH FLYING SERVICE, INC.",1691 AVIATION PL,BILLINGS,MT,59105.0,488190.0,4/3/2020
356821,$1-2 million,M.K. WEEDEN CONSTRUCTION INC,Hwy 87 West,LEWISTOWN,MT,59457.0,237310.0,4/3/2020
356822,$1-2 million,"MARCOM, LLC",PO Box 772,BUTTE,MT,59701.0,541690.0,4/6/2020
356823,$1-2 million,"MEADOW LARK AGENCY, INC.",2913 MILLENNIUM CIR,BILLINGS,MT,59102.0,484121.0,4/3/2020
356824,$1-2 million,MEMORIAL HOSPITAL ASSOCIATION,2525 N Broadway,RED LODGE,MT,59068.0,622110.0,4/11/2020
356825,$1-2 million,MISSOULA ANESTHESIOLOGY PC,"2825 Stockyard Road, BuildingI-200",MISSOULA,MT,59808.0,621111.0,4/6/2020
356826,$1-2 million,MISSOULA BONE & JOINT LLC,2360 MULLAN RD STE C,MISSOULA,MT,59808.0,621111.0,4/3/2020
356827,$1-2 million,MONGOLIAN GRILL RESTAURANT OPERATING COMPANY LLC,223 E MAIN ST,MISSOULA,MT,59802.0,722511.0,4/15/2020
356828,$1-2 million,MONTANA INDEPENDENT LIVING PROJECT INC,825 GREAT NORTHERN BLVD STE 105,HELENA,MT,59601.0,624120.0,4/3/2020
356829,$1-2 million,MONTANA PETERBILT LLC,3255 FRONTAGE RD,BILLINGS,MT,59101.0,336112.0,4/3/2020
356830,$1-2 million,"MONTANA SILVERSMITHS, INC",1 STERLING LN,COLUMBUS,MT,59019.0,339910.0,4/3/2020
356831,$1-2 million,"MOONLIGHT CLUB, LLC",66 Mountain Loop Road,BIG SKY,MT,59716.0,721110.0,4/10/2020
356832,$1-2 million,MOUNTAIN PACIFIC QUALITY HEALTH FOUNDATION,3404 COONEY DRIVE,HELENA,MT,59602.0,813212.0,4/9/2020
356833,$1-2 million,MOUNTAIN VIEW CO-OP,2200 Old Havre Hwy,BLACK EAGLE,MT,59414.0,424910.0,4/9/2020
356834,$1-2 million,MOUNTAIN WEST HOLDING COMPANY,445 Sugar Avenue,BILLINGS,MT,59107.0,237310.0,4/10/2020
356835,$1-2 million,"MYSTERY RANCH, LTD","MYSTERY RANCH, LTD",BOZEMAN,MT,59715.0,314910.0,4/11/2020
356836,$1-2 million,"NOMAD GLOBAL COMMUNICATIONS SOLUTIONS, INC",5414 US Highway 2 West,COLUMBIA FALLS,MT,59912.0,334290.0,4/4/2020
356837,$1-2 million,NORTHWEST PIPE FITTINGS INC,1725 MAJESTIC LN,BILLINGS,MT,59102.0,423720.0,4/6/2020
356838,$1-2 million,"ON SITE MANAGEMENT, INC.",1283 North 14th Avenue Suite 101,BOZEMAN,MT,59715.0,236210.0,4/9/2020
356839,$1-2 million,"OPPORTUNITY RESOURCES, INC.",2821 S. Russell Street,MISSOULA,MT,59801.0,621330.0,4/9/2020
356840,$1-2 million,PALATINE ACE HDW. ET. AL.,2301 BROOKS ST,MISSOULA,MT,59801.0,444130.0,4/8/2020
356841,$1-2 million,PARTNERSHIP HEALTH CENTER INC,401 RAILROAD ST W,MISSOULA,MT,59802.0,611630.0,4/15/2020
356842,$1-2 million,PASTA MONTANA LLC,One Pasta Place,GREAT FALLS,MT,59401.0,311824.0,4/14/2020
356843,$1-2 million,"PIERCE'S FLOORING, INC",2950 KING AVE WEST,BILLINGS,MT,59102.0,442210.0,4/3/2020
356844,$1-2 million,PONDERA MEDICAL CENTER,805 SUNSET BLVD,CONRAD,MT,59425.0,622110.0,4/14/2020
356845,$1-2 million,"POWELL COUNTY MEMORIAL HOSPITAL ASSOCIATION, INC.",1100 HOLLENBACK LN,DEER LODGE,MT,59722.0,622110.0,4/4/2020
356846,$1-2 million,"PRAIRE TRAVELERS, INC",130 3rd Street South Suite 2,GLASGOW,MT,59230.0,813920.0,4/7/2020
356847,$1-2 million,"PRINCE, INC.",PO BOX 440,FORSYTH,MT,59327.0,237310.0,5/14/2020
356848,$1-2 million,PRO PIPE CORPORATION,PO Box 307,FRENCHTOWN,MT,59834.0,237120.0,4/12/2020
356849,$1-2 million,"PYRAMID MOUNTAIN LUMBER, INC.",379 Boy Scout Road,SEELEY LAKE,MT,59868.0,423310.0,4/4/2020
356850,$1-2 million,"QUALITY LIFE CONCEPTS, INC.",215 SMELTER AVE NE Suite #1,GREAT FALLS,MT,59404.0,624120.0,5/7/2020
356851,$1-2 million,QUICKSILVER LLC,1001 South Main Street,KALISPELL,MT,59901.0,541512.0,6/15/2020
356852,$1-2 million,QUICKSILVER LLC,121 Wisconsin Ave Ste 101,WHITEFISH,MT,59937.0,541690.0,4/28/2020
356853,$1-2 million,RIMROCK AUTO GROUP INC,3045 KING AVE w,BILLINGS,MT,59102.0,441110.0,4/3/2020
356854,$1-2 million,RIMROCK FOUNDATION,1231 N 29th,BILLINGS,MT,59101.0,623220.0,4/11/2020
356855,$1-2 million,"ROACH & SMITH DISTRIBUTORS,INC",3305 GREAT NORTHERN AVE,MISSOULA,MT,59808.0,424820.0,4/3/2020
356856,$1-2 million,ROCKING J RANCH LLC,79 Carriage House Lane,PHILIPSBURG,MT,59858.0,713990.0,4/7/2020
356857,$1-2 million,"ROCKY MOUNTAIN SUPPLY, INC.",210 GALLATIN FARMERS AVE,BELGRADE,MT,59714.0,424910.0,4/10/2020
356858,$1-2 million,"S & K TECHNOLOGIES, INC",63066 Old Hwy 93,SAINT IGNATIUS,MT,59865.0,551114.0,4/9/2020
356859,$1-2 million,S&K GAMING LLC,49708 US HIGHWAY 93,POLSON,MT,59860.0,721120.0,4/27/2020
356860,$1-2 million,"SAPPHIRE RESTAURANTS, INC",1627 MAIN ST Num 284,BOZEMAN,MT,59715.0,722110.0,4/4/2020
356861,$1-2 million,"SCHEDULICITY, INC.",E Main St 201,BOZEMAN,MT,59715.0,518210.0,4/7/2020
356862,$1-2 million,SHERIDAN MEMORIAL HOSPITAL ASSOCIATION,440 West Laurel Ave,PLENTYWOOD,MT,59254.0,622110.0,4/9/2020
356863,$1-2 million,"SHIPTON'S BIG R, INC.",1411 3rd Ave North,BILLINGS,MT,59101.0,452319.0,4/3/2020
356864,$1-2 million,SIME CONSTRUCTION INC,190 Ramshorn dr,BOZEMAN,MT,59718.0,237990.0,4/7/2020
356865,$1-2 million,SIYEH CORPORATION,46 Museum Loop,BROWNING,MT,59417.0,713210.0,4/29/2020
356866,$1-2 million,"SMARTLAM NA ENTERPRISES US, LLC",610 3rd St West,COLUMBIA FALLS,MT,59912.0,321999.0,4/27/2020
356867,$1-2 million,"STRATEGIC GAMING MANAGEMENT, LLC",3101 S RUSSELL ST,MISSOULA,MT,59801.0,721120.0,4/27/2020
356868,$1-2 million,"SUMMIT UTILITY SERVICES, LLC",5571 Alloy S,MISSOULA,MT,59808.0,237130.0,4/15/2020
356869,$1-2 million,"SUN MOUNTAIN LUMBER, INC",181 Greenhouse Road,DEER LODGE,MT,59722.0,113310.0,4/4/2020
356870,$1-2 million,"SUN MOUNTAIN SPORTS, INC.",301 N 1st Street West,MISSOULA,MT,59802.0,339920.0,4/9/2020
356871,$1-2 million,"SUNBURST COMMUNITY SERVICE FOUNDATION, INC.",2282 Highway 93 South,KALISPELL,MT,59901.0,623220.0,4/4/2020
356872,$1-2 million,SWEETWATER GF OPCO LLC,1500 32nd S St.,GREAT FALLS,MT,59405.0,623110.0,4/28/2020
