,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
657559,$2-5 million,"BROOKS RUN MINING COMPANY, LLC",2691 LITTLE BIRCH RD,SUTTON,WV,26601.0,423520.0,4/12/2020
657560,$2-5 million,"CABIN CREEK HEALTH SYSTEMS, INC.",104 Alex Lane,CHARLESTON,WV,25304.0,621111.0,4/30/2020
657561,$2-5 million,"CENERGY, LLC",1763 US ROUTE 60 West,MILTON,WV,25541.0,541611.0,4/6/2020
657562,$2-5 million,CHAMPION INDUSTRIES,2968 PO Box,HUNTINGTON,WV,25728.0,323111.0,4/7/2020
657563,$2-5 million,CHANGE INCORPORATED,3158 West Street,WEIRTON,WV,26062.0,624190.0,4/4/2020
657564,$2-5 million,CJ HUGHES CONSTRUCTION COMPANY,75 W 3rd Ave,HUNTINGTON,WV,25701.0,237120.0,4/7/2020
657565,$2-5 million,CLEARON CORP.,"95 MacCorkle Ave, SW",SOUTH CHARLESTON,WV,25303.0,325181.0,4/27/2020
657566,$2-5 million,COMMUNITY CARE OF WV INC,37 W MAIN ST,BUCKHANNON,WV,26201.0,621111.0,4/8/2020
657567,$2-5 million,"COMMUNITY HEALTH SYSTEMS, INC.",252 Rural Acres Drive,BECKLEY,WV,25801.0,621498.0,4/7/2020
657568,$2-5 million,CONTRACTORS RENTAL CORPORATION,75 W 3rd Ave,HUNTINGTON,WV,25701.0,237120.0,4/7/2020
657569,$2-5 million,"CRAMER SECURITY & INVESTIGATIONS, INC",190 TEMPLEVIEW DR,BECKLEY,WV,25801.0,561612.0,4/9/2020
657570,$2-5 million,DIAMOND ELECTRIC MFG. CORPORATION,"0 State Route 62, Elanor Industrial Park",ELEANOR,WV,25070.0,423610.0,4/27/2020
657571,$2-5 million,DIOCESE OF WHEELING-CHARLESTON,1311 BYRON ST,WHEELING,WV,26003.0,813110.0,4/10/2020
657572,$2-5 million,DIXON ELECTRICAL SYSTEMS & CONTRACTING INC.,3352 NORWOOD RD,HUNTINGTON,WV,25705.0,238210.0,4/9/2020
657573,$2-5 million,DOSS ENTERPRISES LC,7522 US HIGHWAY 19 N,JANE LEW,WV,26378.0,238990.0,4/11/2020
657574,$2-5 million,E. L. ROBINSON ENGINEERING CO.,5088 WASHINGTON ST,CHARLESTON,WV,25313.0,541330.0,4/6/2020
657575,$2-5 million,"EAST COAST METAL SYSTEMS, INC.",53 14TH ST,WHEELING,WV,26003.0,332999.0,4/7/2020
657576,$2-5 million,ENERGY TRANSPORTATION LLC,1000 JERRY DOVE DR Suite 200,BRIDGEPORT,WV,26330.0,486910.0,4/5/2020
657577,$2-5 million,"ET360, LLC",63 Pallet St,BRIDGEPORT,WV,26330.0,213112.0,4/5/2020
657578,$2-5 million,FLAHERTY SENSABAUGH & BONASSO PLLC,200 Capitol Street,CHARLESTON,WV,25301.0,541110.0,4/13/2020
657579,$2-5 million,FRUTH INC,4016 Ohio River Road,POINT PLEASANT,WV,25550.0,446110.0,4/27/2020
657580,$2-5 million,FUSION TECHNOLOGY LLC,108 CAMBRIDGE PL,BRIDGEPORT,WV,26330.0,541519.0,4/7/2020
657581,$2-5 million,"GOOD SHEPHERD NURSING HOME,LC",159 EDGINGTON LN,WHEELING,WV,26003.0,623110.0,4/27/2020
657582,$2-5 million,"GRANT MEDICAL CENTER, INC.",308 MAIN ST East,MILTON,WV,25541.0,621111.0,4/27/2020
657583,$2-5 million,GRANT MEMORIAL HOSPITAL,117 HOSPITAL DR,PETERSBURG,WV,26847.0,622110.0,4/4/2020
657584,$2-5 million,"GUYAN INTERNATIONAL, INC.",5 Nichols Drive,BARBOURSVILLE,WV,25504.0,333996.0,4/5/2020
657585,$2-5 million,H. E. NEUMANN COMPANY,100 Middle Creek Road,TRIADELPHIA,WV,26059.0,238220.0,4/7/2020
657586,$2-5 million,"HD MEDIA, LLC",11185 Fairfax Blvd.,HUNTINGTON,WV,25701.0,511110.0,4/5/2020
657587,$2-5 million,"HEALTHCARE MANAGEMENT SOLUTIONS, LLC","1000 Technology Dr, Suite 1310",FAIRMONT,WV,26554.0,541611.0,4/7/2020
657588,$2-5 million,"HIGHLAND-CLARKSBURG HOSPITAL, INC.",3 Hospital Plaza,CLARKSBURG,WV,26301.0,621420.0,4/14/2020
657589,$2-5 million,"HLC HOLDINGS, INC.",672 Fiesta Drive,NEWELL,WV,26050.0,327110.0,4/9/2020
657590,$2-5 million,HOSPITAL DEVELOPMENT CO.,200 HOSPITAL DR,SPENCER,WV,25276.0,622110.0,4/16/2020
657591,$2-5 million,INFINITY ELECTRIC AND SERVICE COMPANY LL,3600 MORGANTOWN INDUSTRIAL PARK,MORGANTOWN,WV,26501.0,238990.0,4/14/2020
657592,$2-5 million,"IVS HYDRO, INC.",500 VIRGINIA ST,CHARLESTON,WV,25301.0,238910.0,4/6/2020
657593,$2-5 million,J.F. ALLEN COMPANY,417 Applegate Ln,BUCKHANNON,WV,26201.0,237310.0,4/4/2020
657594,$2-5 million,J.H. FLETCHER & COMPANY,402 HIGH ST,HUNTINGTON,WV,25705.0,333131.0,4/27/2020
657595,$2-5 million,J.JONES EVENING  WEAR,243 three springs drive,WEIRTON,WV,26062.0,448190.0,4/9/2020
657596,$2-5 million,JACKSON KELLY PLLC,500 LEE ST Suite 1600,CHARLESTON,WV,25301.0,541110.0,4/8/2020
657597,$2-5 million,JAN CARE AMBULANCE INC,117 S Fayette St,BECKLEY,WV,25801.0,621910.0,4/27/2020
657598,$2-5 million,JEFFERDS CORPORATION,2070 WINFIELD RD,SAINT ALBANS,WV,25177.0,423830.0,4/14/2020
657599,$2-5 million,"KALEY GROUP, INC.",1144 MARKET ST,WHEELING,WV,26003.0,561110.0,4/8/2020
657600,$2-5 million,"KALKREUTH ROOFING & SHEET METAL, INC.",53 14TH ST,WHEELING,WV,26003.0,236210.0,4/7/2020
657601,$2-5 million,"KANAWHA HOSPICE CARE, INC.",1606 KANAWHA BLVD W,CHARLESTON,WV,25387.0,623110.0,4/4/2020
657602,$2-5 million,"KANAWHA SCALES & SYSTEMS, INC.",111 JACOBSON DR,POCA,WV,25159.0,811219.0,4/13/2020
657603,$2-5 million,"KANAWHA STONE COMPANY, INC.",500 VIRGINIA ST EAST,CHARLESTON,WV,25301.0,238910.0,4/10/2020
657604,$2-5 million,KINGS TIRE SERVICE INC,6320 AIRPORT RD,BLUEFIELD,WV,24701.0,441320.0,4/9/2020
657605,$2-5 million,"LANE PIPELINE CONSTRUCTION, LLC",140 Sherwood Forest Road,WEST UNION,WV,26456.0,237120.0,4/10/2020
657606,$2-5 million,LESLIE EQUIPMENT CO,6248 WEBSTER RD,COWEN,WV,26206.0,423810.0,4/13/2020
657607,$2-5 million,LINCOLN COUNTY PRIMARY CARE CENTER INC.,7400 Lynn Avenue,HAMLIN,WV,25523.0,621999.0,4/14/2020
657608,$2-5 million,"MANPOWER OF WV, INC.",528 5th ave,HUNTINGTON,WV,25701.0,561311.0,4/14/2020
657609,$2-5 million,MARSHALL UNIVERSITY RESEARCH CORPORATION,One John Marshall Drive 0.0,HUNTINGTON,WV,25755.0,541715.0,4/10/2020
657610,$2-5 million,MATHENY MOTOR TRUCK COMPANY,315 Ann St,PARKERSBURG,WV,26101.0,441110.0,4/4/2020
657611,$2-5 million,"MINNIE HAMILTON HEALTH CARE CENTER, INC.",186 HOSPITAL DR,GRANTSVILLE,WV,26147.0,622110.0,4/13/2020
657612,$2-5 million,MOHEGAN ENERGY TRUSTEES LLC,150 Courthouse Road Suite 302,PRINCETON,WV,24740.0,212111.0,4/4/2020
657613,$2-5 million,"MONTGOMERY GENERAL HOSPITAL, INC",401 6TH AVE,MONTGOMERY,WV,25136.0,622110.0,4/15/2020
657614,$2-5 million,NEXTGEN FEDERAL SYSTEMS LLC,1399 Stewartstown Rd Suite 350,MORGANTOWN,WV,26505.0,541512.0,4/7/2020
657615,$2-5 million,"OHIO VALLEY PHYSICIANS, INC.",300B 8th Street 201,HUNTINGTON,WV,25701.0,621111.0,4/11/2020
657616,$2-5 million,ORDERS CONSTRUCTION COMPANY INC,501  6TH AVE,SAINT ALBANS,WV,25177.0,237310.0,4/10/2020
657617,$2-5 million,"PRESTON CONTRACTORS, INC.",PO Box 606,KINGWOOD,WV,26537.0,238910.0,4/6/2020
657618,$2-5 million,PRESTON MEMORIAL HOSPITAL CORPORATION,150 MEMORIAL DR,KINGWOOD,WV,26537.0,622110.0,4/8/2020
657619,$2-5 million,PRITCHARD ELECTRIC COMPANY,2425 8th Ave,HUNTINGTON,WV,25703.0,238210.0,4/7/2020
657620,$2-5 million,"RDR ENERGY RESOURCES, LLC",1272 E. Pike St.,CLARKSBURG,WV,26301.0,332999.0,4/5/2020
657621,$2-5 million,"RICHWOOD INDUSTRIES, INC.",707 West 7th Street,HUNTINGTON,WV,25704.0,333922.0,4/5/2020
657622,$2-5 million,"RUBBERLITE, INC.",2501 Guyan Avenue 0.0,HUNTINGTON,WV,25703.0,326199.0,4/9/2020
657623,$2-5 million,RYAN ENVIRONMENTAL LLC,5793 W Veterans Memorial Highway St 101,BRIDGEPORT,WV,26330.0,236210.0,4/5/2020
657624,$2-5 million,SENECA HEALTH SERVICES INC,1305 WEBSTER RD,SUMMERSVILLE,WV,26651.0,623220.0,4/14/2020
657625,$2-5 million,SERVICE WIRE COMPANY,310 DAVIS RD,CULLODEN,WV,25510.0,331420.0,4/14/2020
657626,$2-5 million,SHENANDOAH VALLEY MEDICAL SYSTEM INCORPORATED,99 TAVERN RD,MARTINSBURG,WV,25401.0,621111.0,4/8/2020
657627,$2-5 million,SOUTHERN HIGHLANDS COMMUNITY MENTAL HEALTH CENTER INC.,200 12TH STREET EXT,PRINCETON,WV,24740.0,623312.0,4/10/2020
657628,$2-5 million,"SPILMAN, THOMAS,","300 Kanawha Blvd, East",CHARLESTON,WV,25301.0,541110.0,4/10/2020
657629,$2-5 million,STANDARD LABORATORIES INC,147 11TH AVE STE 100,SOUTH CHARLESTON,WV,25303.0,541380.0,4/9/2020
657630,$2-5 million,STONEWALL JACKSON MEMORIAL HOSPITAL COMPANY,230 Hospital Plaza,WESTON,WV,26452.0,622110.0,4/13/2020
657631,$2-5 million,"SUPERIOR FIBERS, LLC.","PO BOX 478, 456 South Robert Stone Way",REEDSVILLE,WV,26547.0,333415.0,4/7/2020
657632,$2-5 million,TEAM SLEDD LLC,100 East Cove Extension,WHEELING,WV,26003.0,424940.0,4/8/2020
657633,$2-5 million,"THE UNIVERSITY OF CHARLESTON, INC",500 VIRGINIA ST,CHARLESTON,WV,25301.0,611310.0,4/27/2020
657634,$2-5 million,"THE ZIEGENFELDER COMPANY, INC.",87th 18TH ST,WHEELING,WV,26003.0,311520.0,4/12/2020
657635,$2-5 million,TMC TECHNOLOGIES OF WEST VIRGINIA CORP,2050 WINNERS DR,FAIRMONT,WV,26554.0,541511.0,4/10/2020
657636,$2-5 million,"ULTIMATE HEALTH SERVICES, INC.",5170 US St Route 60 East,HUNTINGTON,WV,25705.0,621111.0,4/27/2020
657637,$2-5 million,"UNITED CONSTRUCTION COMPANY, INC.",3120 NORTHWESTERN PIKE,PARKERSBURG,WV,26104.0,332322.0,4/7/2020
657638,$2-5 million,VALLEY COMPREHENSIVE COMMUNITY MENTAL HEALTH CENTER,301 Scott Avenue,MORGANTOWN,WV,26508.0,623220.0,6/27/2020
657639,$2-5 million,"VALLEY HEALTH SYSTEMS, INC.",3377 US St Rt 60,HUNTINGTON,WV,25705.0,621111.0,4/27/2020
657640,$2-5 million,WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION CHARLESTON DIVISION,"3110 MACCORKLE AVE, SE",CHARLESTON,WV,25304.0,621111.0,4/7/2020
657641,$2-5 million,WEST VIRGINIA WESLEYAN COLLEGE,59 College Avenue,BUCKHANNON,WV,26201.0,611310.0,4/11/2020
657642,$2-5 million,"WESTBROOK HEALTH SERVICES, INC.",2121 7th Street,PARKERSBURG,WV,26101.0,621420.0,4/14/2020
657643,$2-5 million,WHITE FOREST RESOURCES,1295 ASHFORD HILL RD,ASHFORD,WV,25009.0,541611.0,4/28/2020
657644,$2-5 million,WINCORE WINDOW COMPANY LLC,250 STAUNTON TPKE,PARKERSBURG,WV,26104.0,326199.0,4/15/2020
657645,$2-5 million,WMC PHYSICIAN PRACTICES LLC,651 Colliers Way Box 300,WEIRTON,WV,26062.0,622110.0,4/13/2020
657646,$2-5 million,WOMENCARE INC,97 GREAT TEAYS BLVD STE 6,SCOTT DEPOT,WV,25560.0,621111.0,4/29/2020
657647,$1-2 million,"4FLC PARTNERS, LP",116 Shannon Drive,MORGANTOWN,WV,26508.0,722513.0,4/6/2020
657648,$1-2 million,A. F. WENDLING INC.,100 Wendling Plaza Dr PO Box 661,BUCKHANNON,WV,26201.0,424490.0,4/9/2020
657649,$1-2 million,A.L.L. CONSTRUCTION INC,500 VIRGINIA ST,CHARLESTON,WV,25301.0,237310.0,4/10/2020
657650,$1-2 million,ABC HOLDING COMPANY,600 Prestige Drive B-1,HURRICANE,WV,25526.0,561110.0,4/11/2020
657651,$1-2 million,ADVANTAGE TECHNOLOGY LLC,950 Kanawha Blvd E Suite 100,CHARLESTON,WV,25301.0,541511.0,4/14/2020
657652,$1-2 million,ALDERSON BROADDUS UNIVERSITY,101 COLLEGE HILL DR BOX 2004,PHILIPPI,WV,26416.0,611310.0,4/16/2020
657653,$1-2 million,ALLIANCE CONSULTING INC.,124 Philpott Lane,BEAVER,WV,25813.0,541330.0,4/7/2020
657654,$1-2 million,AMERICAN BITUMINOUS POWER PARTNERS LP,228 ABPP DRIVE,GRANT TOWN,WV,26574.0,221118.0,4/28/2020
657655,$1-2 million,"AMTOWER AUTO SUPPLY, INC.",4766 Benedum Dr PO BOX 4639,BRIDGEPORT,WV,26330.0,441310.0,4/14/2020
657656,$1-2 million,APPALACHIAN TANK CAR SERVICES LLC,737 ELEANOR INDUSTRIAL PARK,ELEANOR,WV,25070.0,488210.0,4/30/2020
657657,$1-2 million,"APPALACHIAN TIMBER SERVICES, LLC",393 Edgar Given Parkway,SUTTON,WV,26601.0,423990.0,4/13/2020
657658,$1-2 million,APPLE VALLEY CHEVEROLET INC,650 FOXCROFT AVE,MARTINSBURG,WV,25401.0,441110.0,4/6/2020
657659,$1-2 million,"ASPEN BUILDERS, INC",2400 RITTER DR,DANIELS,WV,25832.0,561730.0,4/5/2020
657660,$1-2 million,"ASTORG AUTO OF CHARLESTON, INC.",5 Dudley Farms Lane,SOUTH CHARLESTON,WV,25309.0,441110.0,4/4/2020
657661,$1-2 million,"AUTISM SERVICES CENTER, INC.",10 6TH AVE,HUNTINGTON,WV,25701.0,621420.0,4/7/2020
657662,$1-2 million,"BEAR CONTRACTING, LLC",1 Columbia Blvd,CLARKSBURG,WV,26301.0,238910.0,4/6/2020
657663,$1-2 million,BECKLEY DERMATOLOGY INC,94 BROOKSHIRE LN,BECKLEY,WV,25801.0,621111.0,4/7/2020
657664,$1-2 million,BECKLEY WATER COMPANY,119 South Heber St.,BECKLEY,WV,25801.0,221310.0,4/9/2020
657665,$1-2 million,BETHANY COLLEGE,31 E CAMPUS DR #3,BETHANY,WV,26032.0,611310.0,4/8/2020
657666,$1-2 million,"BFS FAST FOODS, INC.",116 Shannon Drive,MORGANTOWN,WV,26508.0,447110.0,4/6/2020
657667,$1-2 million,BOB'S MARKET & GREENHOUSES INC,1168 2nd St,MASON,WV,25260.0,111421.0,4/7/2020
657668,$1-2 million,BRUCE ALLEN INCORPORATED,PO BOX 199,HARRISVILLE,WV,26362.0,237120.0,4/15/2020
657669,$1-2 million,CAPERTON FURNITUREWORKS LLC,500 VIRGINIA ST,CHARLESTON,WV,25301.0,337122.0,4/6/2020
657670,$1-2 million,CAPITAL CITY AUTO AUCTION IINC,5546 Benedum Dr,SHINNSTON,WV,26431.0,425120.0,4/7/2020
657671,$1-2 million,CAPITOL BEVERAGE COMPANY,60 PILSNER PL,CHARLESTON,WV,25312.0,424810.0,4/29/2020
657672,$1-2 million,"CASTO TECHNICAL SERVICES, INC.",540 LEON SULLIVAN WAY,CHARLESTON,WV,25301.0,811412.0,5/1/2020
657673,$1-2 million,"CATHOLIC CHARITIES WV, INC.",2000 MAIN STREET,WHEELING,WV,26003.0,813110.0,4/27/2020
657674,$1-2 million,CENTRAL CONTRACTING INC,501 6TH AVE,SAINT ALBANS,WV,25177.0,238910.0,4/10/2020
657675,$1-2 million,CENTURY MANAGEMENT LLC,1233 MAIN ST STE 1500,WHEELING,WV,26003.0,721110.0,4/9/2020
657676,$1-2 million,"CGP FOODS, INC.",PO BOX 845,BELINGTON,WV,26250.0,445110.0,4/28/2020
657677,$1-2 million,CITY OF SISTERSVILLE,314 S WELLS ST,SISTERSVILLE,WV,26175.0,921110.0,4/30/2020
657678,$1-2 million,"CITYNET, LLC",100 Citynet Drive,BRIDGEPORT,WV,26330.0,517311.0,4/9/2020
657679,$1-2 million,CLARKSBURG PUBLISHING COMPANY,PO Box 2000,CLARKSBURG,WV,26302.0,511130.0,4/6/2020
657680,$1-2 million,CN AUTOMOTIVE COMPANY LLC,10005 BIG LAUREL HWY,BLUEFIELD,WV,24701.0,441110.0,4/9/2020
657681,$1-2 million,COALFIELD MAC LLC,105 Country Corner Circle P O Box 1420,DANVILLE,WV,25053.0,722513.0,4/6/2020
657682,$1-2 million,"COMMUNITY ACTION OF SOUTH EASTERN WEST VIRGINIA, INC",355 BLUEFIELD AVE,BLUEFIELD,WV,24701.0,624190.0,4/10/2020
657683,$1-2 million,"CONSTRUCTION & RECLAMATION SERVICES, LLC",1051 MAIN STREET,MILTON,WV,25541.0,562910.0,4/28/2020
657684,$1-2 million,"CORNERSTONE INTERIORS, INC.",138 LABRADOR LN,RED HOUSE,WV,25168.0,236220.0,4/14/2020
657685,$1-2 million,CORTLAND ACRES ASSOCIATION INC,39 CORTLAND ACRES LN,THOMAS,WV,26292.0,623110.0,4/9/2020
657686,$1-2 million,"DALB, INC.",73 Industrial Blvd,KEARNEYSVILLE,WV,25430.0,323113.0,4/4/2020
657687,$1-2 million,DAVIS & ELKINS COLLEGE INC,100 Campus Dr,ELKINS,WV,26241.0,611310.0,4/8/2020
657688,$1-2 million,"DIGNITY FUNERAL SERVICES, INC.",117 EDGINGTON LN,WHEELING,WV,26003.0,812210.0,4/7/2020
657689,$1-2 million,DIVERSIFIED ASSESSMENT & THERAPY CENTER,1401 Chestnut Street,KENOVA,WV,25530.0,621330.0,4/6/2020
657690,$1-2 million,"DRS. KRAJEKIAN, BROCK,HENDERSON, & DI P RISCO, INC.",103 STATION PLACE WAY,HURRICANE,WV,25526.0,621210.0,4/10/2020
657691,$1-2 million,"E. A. HAWSE HEALTH CENTER, INC.",17978 STATE ROAD 55,BAKER,WV,26801.0,621498.0,4/9/2020
657692,$1-2 million,EAGLE RESEARCH CORPORATION,1076 State Route 34,HURRICANE,WV,25526.0,334118.0,4/10/2020
657693,$1-2 million,EASTERN PANHANDLE MENTAL HEALTH CENTER INC.,235 S. WATER ST,MARTINSBURG,WV,25401.0,621420.0,4/15/2020
657694,$1-2 million,"EDGEWOOD SUMMIT, INC.",500 VIRGINIA STREET EAST,CHARLESTON,WV,25301.0,623312.0,4/6/2020
657695,$1-2 million,ELDER CARE SERVICES LLC,1599 2nd Avenue,CHARLESTON,WV,25387.0,812199.0,4/10/2020
657696,$1-2 million,"ELK ENERGY SERVICES, LLC",PO BOX 130,ELKVIEW,WV,25071.0,213112.0,4/15/2020
657697,$1-2 million,"EMCO GLADE SPRINGS HOSPITALITY, LLC",255 Resort Drive,DANIELS,WV,25832.0,721110.0,4/3/2020
657698,$1-2 million,EMS INC.,100 Bell St,ELKINS,WV,26241.0,623220.0,4/8/2020
657699,$1-2 million,ENTEGRA ENERGY SOLUTIONS LLC,po box 1087,BRIDGEPORT,WV,26330.0,238990.0,4/4/2020
657700,$1-2 million,"FAIRMONT TOOL, INC.",283 VAN KIRK DR,FAIRMONT,WV,26554.0,332710.0,4/7/2020
657701,$1-2 million,"FAMCO, INC.",3450 16TH STREET RD,HUNTINGTON,WV,25701.0,238990.0,4/14/2020
657702,$1-2 million,FELMAN PRODUCTION LLC,4442 GRAHAM STATION RD,LETART,WV,25253.0,331110.0,4/28/2020
657703,$1-2 million,FIRST SETTLEMENT PHYSICAL THERAPY INC,329   8TH ST,PARKERSBURG,WV,26101.0,621399.0,4/8/2020
657704,$1-2 million,FMRS HEALTH SYSTEMS INC.,101 S Eisenhower Drive,BECKLEY,WV,25801.0,621420.0,4/12/2020
657705,$1-2 million,FOSTER FOUNDATION,1 BRADLEY FOSTER DR,HUNTINGTON,WV,25701.0,623311.0,4/5/2020
657706,$1-2 million,"GINO'S DISTRIBUTING, INC.",209 1ST AVE SOUTH,NITRO,WV,25143.0,722511.0,4/27/2020
657707,$1-2 million,GOODWILL INDUST KANAWHA VALLEY INC,215 VIRGINIA ST,CHARLESTON,WV,25302.0,453310.0,4/29/2020
657708,$1-2 million,GRAFTON CITY HOSPITAL,1 Hospital Plaza,GRAFTON,WV,26354.0,622110.0,4/14/2020
657709,$1-2 million,GRANT REHABILITATION CARE CENTER,127 EARLY AVE,PETERSBURG,WV,26847.0,624120.0,4/14/2020
657710,$1-2 million,HARRY GREEN CHEVROLET INC,1858 E PIKE ST,CLARKSBURG,WV,26301.0,441110.0,4/11/2020
657711,$1-2 million,HEALTHNET AEROMEDICAL SERVICES INC,110 WYOMING ST STE 101,CHARLESTON,WV,25302.0,621999.0,4/14/2020
657712,$1-2 million,HEALTHTEAM CRITICAL CARE TRANSPORT LLC,110 WYOMING ST STE 101,CHARLESTON,WV,25302.0,621910.0,4/14/2020
657713,$1-2 million,HEALTHWAYS INC,501 COLLIERS WAY,WEIRTON,WV,26062.0,621420.0,4/7/2020
657714,$1-2 million,HERMAN STRAUSS INC,PO BOX 6543,WHEELING,WV,26003.0,423930.0,4/8/2020
657715,$1-2 million,HG ENERGY LLC,5260 DUPONT RD,PARKERSBURG,WV,26101.0,211130.0,4/13/2020
657716,$1-2 million,"HIGH POINT CONSTRUCTION GROUP, LLC",643 Route 20 Road South,BUCKHANNON,WV,26201.0,236220.0,4/11/2020
657717,$1-2 million,"HOMETOWN PREOWNED VEHICLES, INC",117 Midtown Avenue,MOUNT HOPE,WV,25880.0,441110.0,4/4/2020
657718,$1-2 million,HONOR RESOURCES COMPANY,117 MULBERRY ST,RAVENSWOOD,WV,26164.0,213112.0,4/27/2020
657719,$1-2 million,HOSPICE CARE CORPORATION,519 G Road,ARTHURDALE,WV,26520.0,623110.0,4/8/2020
657720,$1-2 million,"HOSPICE OF THE PANHANDLE, INC.",330 Hospice Lane,KEARNEYSVILLE,WV,25430.0,621610.0,4/3/2020
657721,$1-2 million,I LEASE & RENTALS LLC,2763 BUCKHANNON PIKE,MOUNT CLARE,WV,26408.0,532490.0,4/7/2020
657722,$1-2 million,INTER-STATE HARDWOODS COMPANY,6954 Staunton Parkersburg Tnpk,BARTOW,WV,24920.0,321999.0,4/8/2020
657723,$1-2 million,"IVS GROUP, INC.",500 VIRGINIA ST,CHARLESTON,WV,25301.0,238910.0,4/6/2020
657724,$1-2 million,"JAN DILS ATTORNEY AT LAW, LC",963 MARKET ST,PARKERSBURG,WV,26101.0,541110.0,4/8/2020
657725,$1-2 million,"JARVIS, DOWNING & EMCH, INC.",200 G C AND P ROAD,WHEELING,WV,26003.0,236220.0,4/28/2020
657726,$1-2 million,"JOE HOLLAND CHEVROLET, INC.",210 Maccorkle Ave,SOUTH CHARLESTON,WV,25303.0,441110.0,4/13/2020
657727,$1-2 million,"KB FAST FOODS, L.L.C.",116 Shannon Drive,MORGANTOWN,WV,26508.0,722513.0,4/6/2020
657728,$1-2 million,KTC MANAGEMENT LLC,500 VIRGINIA ST EAST,CHARLESTON,WV,25301.0,238910.0,4/10/2020
657729,$1-2 million,KUREHA PGA LLC,901 W DUPONT AVE,BELLE,WV,25015.0,325211.0,4/30/2020
657730,$1-2 million,LAURITA EXCAVATING INC,3748 DENTS RUN BLVD STE A,MORGANTOWN,WV,26501.0,238910.0,4/9/2020
657731,$1-2 million,LEGAL AID OF WEST VIRGINIA INC.,922 QUARRIER ST,CHARLESTON,WV,25301.0,541199.0,4/30/2020
657732,$1-2 million,"LIFETREE THERAPY COMPANY, LLC",204 CAPITOL ST,CHARLESTON,WV,25301.0,623110.0,4/13/2020
657733,$1-2 million,"LIGHTNING ENERGY SERVICES, LLC",104 HELIPORT LOOP,BRIDGEPORT,WV,26330.0,213112.0,4/8/2020
657734,$1-2 million,LINSLY SCHOOL INCORPORATED,60 KNOX LN,WHEELING,WV,26003.0,611110.0,4/8/2020
657735,$1-2 million,LITMAN EXCAVATING,836 1st Street,NEW MARTINSVILLE,WV,26155.0,238990.0,4/7/2020
657736,$1-2 million,LOVED ONES IN HOME CARE LLC,144  7TH AVE,SOUTH CHARLESTON,WV,25303.0,621610.0,4/16/2020
