,LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,DateApproved
258100,$5-10 million,"RAMACO RESOURCES, INC.",250 West Main Street,LEXINGTON,KY,40507.0,212112.0,4/13/2020
258101,$5-10 million,"RESTAURANT SUPPLY CHAIN SOLUTIONS, LLC",950 BRECKENRIDGE LN Suite 300,LOUISVILLE,KY,40207.0,722513.0,4/16/2020
258102,$5-10 million,RHINO ENERGY LLC,424 LEWIS HARGETT CIR Ste 250,LEXINGTON,KY,40503.0,212112.0,4/15/2020
258103,$5-10 million,ROMAN CATHOLIC DIOCESE OF LEXINGTON,1310 W MAIN ST,LEXINGTON,KY,40508.0,813110.0,4/27/2020
258104,$5-10 million,RUDD EQUIPMENT COMPANY INC.,4344 Poplar Level Road 0.0,LOUISVILLE,KY,40213.0,423810.0,4/10/2020
258105,$5-10 million,"S&S FIRESTONE, INC",1475 Jingle Bell LN 0.0,LEXINGTON,KY,40509.0,441320.0,4/10/2020
258106,$5-10 million,"SCOTTY'S CONTRACTING & STONE, LLC",2300 BARREN RIVER ROAD,BOWLING GREEN,KY,42101.0,327991.0,4/27/2020
258107,$5-10 million,"SOUTHEASTERN LAND, LLC",81 ENTERPRISE DR,DEBORD,KY,41214.0,212111.0,4/6/2020
258108,$5-10 million,SUSSEX HOLDINGS LLC,740 Centre View Blvd,FT MITCHELL,KY,41017.0,721110.0,4/6/2020
258109,$5-10 million,THE BROADHURST GROUP INC,12710 Townepark Way Ste 1000,LOUISVILLE,KY,40243.0,623311.0,4/10/2020
258110,$5-10 million,"TOPY AMERICA, INC.",980 CHENAULT RD,FRANKFORT,KY,40601.0,336390.0,4/9/2020
258111,$5-10 million,"TRADITIONAL LOGISTICS & CARTHAGE, LLC",122 CITIZENS BLVD,SIMPSONVILLE,KY,40067.0,488510.0,4/15/2020
258112,$5-10 million,"TRILOGY MANAGEMENT SERVICES, LLC",303 N Hurstbourne Parkway,LOUISVILLE,KY,40222.0,541214.0,4/12/2020
258113,$5-10 million,UNITED RADIO INCORPORATED,3345 Pt Pleasant Rd 0.0,HEBRON,KY,41048.0,423430.0,4/9/2020
258114,$5-10 million,US WORLDMEDS LLC,4441 SPRINGDALE RD,LOUISVILLE,KY,40241.0,325412.0,4/7/2020
258115,$5-10 million,"V-SOFT CONSULTING GROUP, INC.",101 BULLITT LN Suite 205,LOUISVILLE,KY,40222.0,541519.0,4/13/2020
258116,$5-10 million,"W. FRANK HARSHAW & ASSOCIATES, INC",12700 Plantside Drive,LOUISVILLE,KY,40299.0,423730.0,5/3/2020
258117,$5-10 million,"WENDY'S OF BOWLING GREEN, INC.",2501 Crossing Blvd. Suite 300,BOWLING GREEN,KY,42104.0,722513.0,4/5/2020
258118,$5-10 million,"WILLIAM E. GROVES CONSTRUCTION, INC.",3135 GRAPEVINE RD PO BOX 1205,MADISONVILLE,KY,42431.0,238210.0,4/14/2020
258119,$5-10 million,"WRBM HOLDINGS, INC",2308 S.   4TH ST,PADUCAH,KY,42003.0,483211.0,4/7/2020
258120,$2-5 million,2JR PIZZA ENTERPRISES LLC,305 TOWNEPARK CIR Suite 101,LOUISVILLE,KY,40243.0,722513.0,4/5/2020
258121,$2-5 million,"ADDICTION RECOVERY CARE, LLC",125 S Main Cross St,LOUISA,KY,41230.0,623220.0,4/30/2020
258122,$2-5 million,"ADVANCED ELECTRICAL SYSTEMS, INC.",3312 GILMORE INDUSTRIAL BLVD,LOUISVILLE,KY,40213.0,238210.0,4/4/2020
258123,$2-5 million,"AIR HYDRO POWER, LLC",2550 BLANKENBAKER PKWY,LOUISVILLE,KY,40299.0,423830.0,4/8/2020
258124,$2-5 million,ALGOOD FOOD COMPANY,7401 Trade Port Drive 0.0,LOUISVILLE,KY,40258.0,311911.0,4/8/2020
258125,$2-5 million,AMERICAN ROOFING & METAL COMPANY INC,4610 ROOFING RD,LOUISVILLE,KY,40218.0,238160.0,4/3/2020
258126,$2-5 million,"APERTURE CREDENTIALING, LLC",10350 Ormsby Park Place Suite 104,LOUISVILLE,KY,40223.0,511210.0,4/11/2020
258127,$2-5 million,ARGI FINANCIAL GROUP LLC,2201 HIGH WICKHAM PL,LOUISVILLE,KY,40245.0,523930.0,4/5/2020
258128,$2-5 million,ARROW DENTAL PLLC,105 SPRUCE ST,LEXINGTON,KY,40507.0,621210.0,4/14/2020
258129,$2-5 million,"ARROW ELECTRIC CO.,INC.",4325 SHEPHERDSVILLE RD,LOUISVILLE,KY,40218.0,238210.0,4/4/2020
258130,$2-5 million,ART'S ELECTRIC INC,210 COMMERCE BLVD,FRANKFORT,KY,40601.0,238210.0,4/15/2020
258131,$2-5 million,ART'S RENTAL EQUIPMENT INC.,215 East 6TH ST,NEWPORT,KY,41071.0,532412.0,4/13/2020
258132,$2-5 million,ASBURY UNIVERSITY,1 Macklam Drive,WILMORE,KY,40390.0,611310.0,4/8/2020
258133,$2-5 million,ATKINS & PEARCE,1 BRAID WAY,FT MITCHELL,KY,41017.0,314999.0,4/11/2020
258134,$2-5 million,"ATLAS MACHINE AND SUPPLY, INC.",7000 Global Drive,LOUISVILLE,KY,40258.0,333249.0,4/4/2020
258135,$2-5 million,BACHMAN AUTO GROUP INC,9650 Bluegrass Parkway,LOUISVILLE,KY,40299.0,441110.0,4/10/2020
258136,$2-5 million,"BALL HOMES, LLC",3609 WALDEN DR,LEXINGTON,KY,40517.0,236115.0,4/6/2020
258137,$2-5 million,"BALLUFF, INC.",8125 Holton Drive,FLORENCE,KY,41042.0,334513.0,4/28/2020
258138,$2-5 million,"BAPTIST CONVALESCENT CENTER, INC.",1452 DONALDSON HWY,ERLANGER,KY,41018.0,623110.0,4/27/2020
258139,$2-5 million,"BB ST. LOUIS, LLC",3309 Collins Lane 0.0,LOUISVILLE,KY,40245.0,722513.0,4/9/2020
258140,$2-5 million,"BCI ENTERPRISES, INC.",2 ROSEWOOD DR,WILDER,KY,41076.0,237110.0,4/10/2020
258141,$2-5 million,"BELTLINE ELECTRIC COMPANY, INC",2701 WAYNE SULLIVAN DR,PADUCAH,KY,42003.0,238210.0,4/10/2020
258142,$2-5 million,BIG SANDY HEALTH CARE INC,1709 KY ROUTE 321,PRESTONSBURG,KY,41653.0,621111.0,4/11/2020
258143,$2-5 million,BINGHAM GREENEBAUM DOLL LLP,101 S 5TH ST 3500 PNC TOWER,LOUISVILLE,KY,40202.0,541110.0,4/11/2020
258144,$2-5 million,BLUE GRASS ENERGY COOPERATIVE CORPORATION,1201 Lexington Road,NICHOLASVILLE,KY,40340.0,221118.0,4/8/2020
258145,$2-5 million,"BLUEGRASS SUPPLY CHAIN SERVICES, LLC",350 Scotty%27s Way 0.0,BOWLING GREEN,KY,42101.0,541614.0,6/26/2020
258146,$2-5 million,"BOB SUMEREL TIRE CO., INC",1257 COX AVENUE,ERLANGER,KY,41018.0,441320.0,4/11/2020
258147,$2-5 million,"BOGE RUBBER & PLASTICS USA, LLC",1102 AVIATION BLVD,HEBRON,KY,41048.0,423120.0,4/30/2020
258148,$2-5 million,BONFIGLIOLI USA INC,3541 HARGRAVE CT,HEBRON,KY,41048.0,333613.0,4/15/2020
258149,$2-5 million,"BPM LUMBER, LLC",1256 Manchester Street,LEXINGTON,KY,40504.0,444110.0,4/5/2020
258150,$2-5 million,"BRIDGEMAN FOODS II, INC.",3309 COLLINS LN,LOUISVILLE,KY,40245.0,722513.0,4/10/2020
258151,$2-5 million,BROWN SPRINKLER CORP,4705 PINEWOOD RD,LOUISVILLE,KY,40218.0,238220.0,4/9/2020
258152,$2-5 million,BRYANT HEATING AND COOLING CO INC,4531 BISHOP LN,LOUISVILLE,KY,40218.0,238220.0,4/7/2020
258153,$2-5 million,"BUFFALO CONSTRUCTION, INC.",12700 OTTO KNOP DR,LOUISVILLE,KY,40299.0,238990.0,4/4/2020
258154,$2-5 million,"BUZICK CONSTRUCTION, INC.",703 Beechwood Ave,BARDSTOWN,KY,40004.0,236220.0,4/8/2020
258155,$2-5 million,CAMCO CHEMICAL COMPANY,8145 HOLTON DR,FLORENCE,KY,41042.0,325998.0,4/9/2020
258156,$2-5 million,"CANTEEN SERVICE CO. OF OWENSBORO, INC.",712 INDUSTRIAL DR,OWENSBORO,KY,42301.0,454210.0,4/13/2020
258157,$2-5 million,CARBIDE INDUSTRIES LLC,4400 Bells Lane,LOUISVILLE,KY,40211.0,325180.0,4/13/2020
258158,$2-5 million,CARDINAL ALUMINUM COMPANY,6910 PRESTON HWY,LOUISVILLE,KY,40219.0,332510.0,4/4/2020
258159,$2-5 million,CARLISLE & BRAY ENTERPRISES LLC,50 E RIVERCENTER BLVD,COVINGTON,KY,41011.0,483211.0,4/13/2020
258160,$2-5 million,"CARRIER VIBRATING EQUIPMENT, INC.",3400 Fern Valley Road,LOUISVILLE,KY,40213.0,333922.0,4/8/2020
258161,$2-5 million,CASEY COUNTY HOSPITAL DISTRICT,187 WOLFORD AVE,LIBERTY,KY,42539.0,622110.0,5/14/2020
258162,$2-5 million,"CC METALS AND ALLOYS, LLC",1542 North Main St,CALVERT CITY,KY,42029.0,331110.0,4/14/2020
258163,$2-5 million,"CEDAR LAKE WORKFORCE, LLC",9505 Williamsburg Plaza # 200,LOUISVILLE,KY,40222.0,623110.0,4/6/2020
258164,$2-5 million,"CHARLES DEWEESE CONSTRUCTION, INC.",765 Industrial By Pass North,FRANKLIN,KY,42134.0,237310.0,4/9/2020
258165,$2-5 million,CHEMGROUP INC,4569 Knopp Avenue,LOUISVILLE,KY,40213.0,424690.0,4/15/2020
258166,$2-5 million,CLARK MATERIAL HANDLING CO,700 Enterprise Dr,LEXINGTON,KY,40510.0,333924.0,4/27/2020
258167,$2-5 million,CLINTWOOD JOD LLC,15888 FERRELLS CREEK RD,BELCHER,KY,41513.0,212111.0,4/9/2020
258168,$2-5 million,COLUMBIA SUSSEX MANAGEMENT LLC,740 Centre View Blvd,FT MITCHELL,KY,41017.0,721110.0,4/10/2020
258169,$2-5 million,COMMONWEALTH PAIN ASSOCIATES PLLC,120 EXECUTIVE PARK,LOUISVILLE,KY,40207.0,621111.0,4/4/2020
258170,$2-5 million,COMMUNICARE SERVICES INC,107 CRANES ROOST CT,ELIZABETHTOWN,KY,42701.0,622210.0,6/4/2020
258171,$2-5 million,"COMMUNITY ACTION COUNCIL FOR LEXINGTON-FAYETTE, BOURBON, HARRISON, AND NICHOLAS",710 W HIGH ST,LEXINGTON,KY,40508.0,813410.0,4/10/2020
258172,$2-5 million,"COMPASS EMERGENCY PHYSICIANS, PSC",1 MEDICAL VILLAGE DR,EDGEWOOD,KY,41017.0,621111.0,4/14/2020
258173,$2-5 million,"CONSOLIDATED ROADHOUSE, LLC","9100 SHELBYVILLE RD, Suite 130",LOUISVILLE,KY,40222.0,722511.0,4/27/2020
258174,$2-5 million,COOLSOFT LLC,3240 OFFICE POINTE PL STE 200,LOUISVILLE,KY,40220.0,541511.0,4/15/2020
258175,$2-5 million,"CORPORATE CLEANING SYSTEMS, INC",3370 Turfway Rd,ERLANGER,KY,41018.0,561720.0,4/7/2020
258176,$2-5 million,COX INTERIOR INC,1751 Old Columbia Road,CAMPBELLSVILLE,KY,42718.0,321999.0,4/6/2020
258177,$2-5 million,CP CRESTVIEW LLC,740 Centre View,NEWPORT,KY,41071.0,721110.0,4/6/2020
258178,$2-5 million,"CPB FOODS, LLC",3309 COLLINS LN,LOUISVILLE,KY,40245.0,722511.0,4/8/2020
258179,$2-5 million,CREDIT BUREAU SYSTEMS,100 Fulton Court,PADUCAH,KY,42001.0,561450.0,4/7/2020
258180,$2-5 million,"CUMBERLAND RIVER BEHAVORIAL HEALTH, INC.",1203 American Greeting Card Rd,CORBIN,KY,40701.0,621420.0,4/27/2020
258181,$2-5 million,CWH HOLDING CORP,9200 SHELBYVILLE RD,LOUISVILLE,KY,40222.0,551112.0,4/14/2020
258182,$2-5 million,DAN CUMMINS CHEVROLET-BUICK INC,1020 MARTIN LUTHER KING JR BLVD,PARIS,KY,40361.0,441110.0,4/3/2020
258183,$2-5 million,DANT CLAYTON CORPORATION,1500 BERNHEIM LN,LOUISVILLE,KY,40210.0,236220.0,4/4/2020
258184,$2-5 million,DEAN DORTON ALLEN FORD PLLC,250 W MAIN ST Ste 1400,LEXINGTON,KY,40507.0,541211.0,4/7/2020
258185,$2-5 million,"DENHAM-BLYTHE COMPANY, INC.",100 TRADE ST,LEXINGTON,KY,40511.0,237990.0,4/8/2020
258186,$2-5 million,DERBY FABRICATING SOLUTIONS LLC,4500 Produce Road,LOUISVILLE,KY,40218.0,336360.0,4/15/2020
258187,$2-5 million,DIVERSIFIED AUTOMATION INC,1914 Stanley Gault Pkwy,LOUISVILLE,KY,40233.0,333517.0,4/6/2020
258188,$2-5 million,"DOE-ANDERSON, INC.",620 W MAIN ST Suite 200,LOUISVILLE,KY,40202.0,541810.0,4/3/2020
258189,$2-5 million,DON JACOBS IMPORTS INC,2689 Nicholasville Road,LEXINGTON,KY,40503.0,441110.0,4/6/2020
258190,$2-5 million,"DONAN ENGINEERING CO, INC.",12450 Lake Station Place,LOUISVILLE,KY,40299.0,541330.0,5/3/2020
258191,$2-5 million,"DR. SCHNEIDER AUTOMOTIVE SYSTEMS, INC.",223 PROGRESS DR,RUSSELL SPRINGS,KY,42642.0,325211.0,6/10/2020
258192,$2-5 million,E. D. BULLARD COMPANY,1898 Safety Way 0.0,CYNTHIANA,KY,41031.0,339113.0,4/9/2020
258193,$2-5 million,EAST AND WESTBROOK CONSTRUCTION COMPANY INC,4608 Old Lagrange Rd,BUCKNER,KY,40010.0,238110.0,4/4/2020
258194,$2-5 million,"EAST KENTUCKY NETWORK, LLC",101 TECHNOLOGY TRL,IVEL,KY,41642.0,517312.0,4/27/2020
258195,$2-5 million,"ELECTRONIC METROLOGY LABORATORY, LLC",1609 MAIN ST,HOPKINSVILLE,KY,42240.0,541380.0,4/14/2020
258196,$2-5 million,"ENOVAPREMIER, LLC","1630 LYNDON FARM CT, SUITE 100",LOUISVILLE,KY,40223.0,336390.0,4/15/2020
258197,$2-5 million,"EZ PACK REFUSE HAULINGS SOLUTIONS, LLC",200 LADISH RD,CYNTHIANA,KY,41031.0,336211.0,4/5/2020
258198,$2-5 million,"F. B. PURNELL SAUSAGE COMPANY, INC.",PO BOX 366,SIMPSONVILLE,KY,40067.0,311612.0,4/4/2020
258199,$2-5 million,FABRICATED METALS LLC,PO BOX 9535,LOUISVILLE,KY,40209.0,332312.0,4/13/2020
258200,$2-5 million,"FACILITIES MANAGEMENT SERVICES, PBC",1500 Lytle Street 0.0,LOUISVILLE,KY,40203.0,561720.0,4/10/2020
258201,$2-5 million,"FINISH LINE STAFFING, LLC",11341 Decimal Drive,LOUISVILLE,KY,40299.0,561330.0,4/13/2020
258202,$2-5 million,"FIRST CARE, LLC",1649 W HIGHWAY 192,LONDON,KY,40741.0,621111.0,4/7/2020
258203,$2-5 million,FISHBACH USA INC,900 Peterson Drive,ELIZABETHTOWN,KY,42701.0,326199.0,4/29/2020
258204,$2-5 million,"FLYNN BROTHERS CONTRACTING, INC.","4515 BISHOP LANE, SUITE A 0.0",LOUISVILLE,KY,40218.0,237990.0,4/10/2020
258205,$2-5 million,"FOXMAR, INC.",2422 Airway Dr,BOWLING GREEN,KY,42103.0,611430.0,4/13/2020
258206,$2-5 million,"FRANTZ BUILDING SERVICES, INC.",319 E. 2nd St.,OWENSBORO,KY,42303.0,561720.0,4/15/2020
258207,$2-5 million,FRITZ WINTER NORTH AMERICA LP,1 FRITZ WINTER DR,FRANKLIN,KY,42134.0,331511.0,4/28/2020
258208,$2-5 million,"FRONTIER NURSING UNIVERSITY, INC.",2050 LEXINGTON RD,VERSAILLES,KY,40383.0,611519.0,4/8/2020
258209,$2-5 million,GEORGETOWN COLLEGE,400 EAST COLLEGE ST,GEORGETOWN,KY,40324.0,611310.0,5/11/2020
258210,$2-5 million,"GLANTZ HOLDINGS, INC.",2501 CONSTANT COMMENT PL,LOUISVILLE,KY,40299.0,423840.0,4/8/2020
258211,$2-5 million,"GLENWOOD ELECTRIC, INC.",12250 Chandler Dr,WALTON,KY,41094.0,238210.0,4/8/2020
258212,$2-5 million,"GRACE COMMUNITY HEALTH CENTER, INC.","1019 cumberland falls, hwy ste B201",CORBIN,KY,40701.0,622110.0,4/6/2020
258213,$2-5 million,GRAYSON COUNTY HOSPITAL FOUNDATION,910 WALLACE AVE,LEITCHFIELD,KY,42754.0,622110.0,4/6/2020
258214,$2-5 million,"GREEN MECHANICAL CONSTRUCTION, INC.",322 West Main St,GLASGOW,KY,42141.0,236210.0,4/3/2020
258215,$2-5 million,GRW ENGINEERS INC,801 Corporate Drive,LEXINGTON,KY,40503.0,541330.0,4/14/2020
258216,$2-5 million,H & H SHEET METAL FABRICATORS INC,355 PEYTON ST,RUSSELLVILLE,KY,42276.0,332322.0,4/10/2020
258217,$2-5 million,HALTON COMPANY,101 Industrial Dr,SCOTTSVILLE,KY,42164.0,333413.0,4/28/2020
258218,$2-5 million,HAWKEYE CONTRACTING COMPANY LLC,PO BOX 1200,ROBINSON CREEK,KY,41560.0,213113.0,4/9/2020
258219,$2-5 million,"HEALTH HELP, INC",401 Highland Park Drive,RICHMOND,KY,40475.0,621111.0,4/9/2020
258220,$2-5 million,"HEALTHFIRST BLUEGRASS, INC.",450 SOUTHLAND DR STE E,LEXINGTON,KY,40503.0,621111.0,4/6/2020
258221,$2-5 million,"HEALTHTECH SOLUTIONS, L.L.C.",2030 HOOVER BLVD,FRANKFORT,KY,40601.0,541511.0,4/28/2020
258222,$2-5 million,"HENDERSON SERVICES, LLC",4502 POPLAR LEVEL RD,LOUISVILLE,KY,40213.0,238210.0,4/7/2020
258223,$2-5 million,"HERITAGE ASSETS, LLC",111 MIDLAND BLVD,SHELBYVILLE,KY,40065.0,722511.0,4/6/2020
258224,$2-5 million,"HIGH POWER TECHNICAL SERVICES, INC.",2230 AMPERE DR,LOUISVILLE,KY,40299.0,515210.0,4/5/2020
258225,$2-5 million,HINES PRECISION INC,5680 Old Highway 54,PHILPOT,KY,42366.0,332119.0,4/27/2020
258226,$2-5 million,"HMC SERVICE COMPANY, INC.",6909 Enterprise Drive,LOUISVILLE,KY,40214.0,238220.0,4/4/2020
258227,$2-5 million,HOMETOWN CONVENIENCE LLC,51 HIGHWAY 2034,WHITESBURG,KY,41858.0,447110.0,4/12/2020
258228,$2-5 million,HORIZONS HRS MANUFACTURING STAFFING II LLC,118 W Fifth ST STE 201,COVINGTON,KY,41011.0,561320.0,4/15/2020
258229,$2-5 million,"HRH CAPITAL, LLC",1172 Industrial Blvd,LOUISVILLE,KY,40219.0,332439.0,4/4/2020
258230,$2-5 million,"HUSSUNG MECHANICAL CONTRACTORS, INC",6913 Enterprise Drive,LOUISVILLE,KY,40214.0,238220.0,4/13/2020
258231,$2-5 million,"INPLAST INDUSTRIES USA, LLC",918 COMMERCE DR,LEITCHFIELD,KY,42754.0,336360.0,4/14/2020
258232,$2-5 million,"INTERTECH MECHANICAL SERVICES, INC.",5836 FERN VALLEY RD,LOUISVILLE,KY,40228.0,238220.0,4/4/2020
258233,$2-5 million,IPRO BOOKKEEPING,737 S 3RD ST,LOUISVILLE,KY,40202.0,541310.0,4/4/2020
258234,$2-5 million,IVAN WARE & SON INC,4005 PRODUCE RD,LOUISVILLE,KY,40218.0,532412.0,4/13/2020
258235,$2-5 million,J Y LEGNER ASSOCIATES INC,340 EVERGREEN RD,LOUISVILLE,KY,40243.0,541612.0,4/15/2020
258236,$2-5 million,J.R.S. RESTAURANT CORPORATION,1910 CUMBERLAND AVE,MIDDLESBORO,KY,40965.0,722513.0,4/8/2020
258237,$2-5 million,JAMES TRANSPORTATION LLC,4520 CLARKS RIVER RD,PADUCAH,KY,42003.0,483211.0,4/4/2020
258238,$2-5 million,"JANE TODD CRAWFORD MEMORIAL HOSPITAL, INC.",202 206 MILBY ST,GREENSBURG,KY,42743.0,622110.0,5/15/2020
258239,$2-5 million,JEWEL CRAFT INC,4122 OLYMPIC BLVD,ERLANGER,KY,41018.0,327999.0,4/8/2020
258240,$2-5 million,JIM SMITH CONTRACTING COMPANY LLC,1108 Dover Road,GRAND RIVERS,KY,42045.0,237310.0,4/15/2020
258241,$2-5 million,KATAYAMA AMERICAN COMPANY INC,6901 Midland Industrial Drive,SHELBYVILLE,KY,40065.0,336370.0,4/7/2020
258242,$2-5 million,KELLEY CONSTRUCTION INC,12550 LAKE STATION PL,LOUISVILLE,KY,40299.0,236220.0,4/7/2020
258243,$2-5 million,KENERGY CORP.,6402 OLD CORYDON RD,HENDERSON,KY,42420.0,221122.0,6/25/2020
258244,$2-5 million,"KENMARK OPTICAL, INC.",1800 Research Drive 0.0,LOUISVILLE,KY,40299.0,423460.0,4/8/2020
258245,$2-5 million,KENTON HOUSING INC,4250 GLENN AVE,COVINGTON,KY,41015.0,623110.0,4/10/2020
258246,$2-5 million,KENTUCKY BLOOD CENTER INC.,3121 BEAUMONT CENTRE CIR,LEXINGTON,KY,40513.0,621111.0,4/4/2020
258247,$2-5 million,"KENTUCKY EAGLE, INC.",2440 Innovation Drive,LEXINGTON,KY,40511.0,424810.0,4/8/2020
258248,$2-5 million,"KEYSTOPS, LLC",376 REASONOVER AVE,FRANKLIN,KY,42134.0,447110.0,4/27/2020
258249,$2-5 million,"LABOR WORKS INTERNATIONAL, LLC",2600 Preston Hwy,LOUISVILLE,KY,40217.0,561320.0,4/4/2020
258250,$2-5 million,LAUREL GROCERY COMPANY LLC,129 Barbourville Road,LONDON,KY,40744.0,424410.0,4/8/2020
258251,$2-5 million,"LEE MASONRY PRODUCTS, INC.",1005 N Vine Street,HOPKINSVILLE,KY,42240.0,238120.0,4/14/2020
258252,$2-5 million,"LESCO DESIGN AND MANUFACTURING COMPANY, INC",1120 FORT PICKENS RD,LA GRANGE,KY,40031.0,333923.0,4/5/2020
258253,$2-5 million,"LEWIS COUNTY PRIMARY CARE CENTER, INC.",211 KY HWY 59,VANCEBURG,KY,41179.0,621111.0,4/6/2020
258254,$2-5 million,"LIFESKILLS HEALTH SERVICES, INC.",330 EAST 10TH STREET,BOWLING GREEN,KY,42102.0,561311.0,4/27/2020
258255,$2-5 million,"LINDSEY WILSON COLLEGE, INC",210 LINDSEY WILSON STREET,COLUMBIA,KY,42728.0,611310.0,4/14/2020
258256,$2-5 million,"LJS OPCO ONE, LLC",10350 ORMSBY PARK PL STE 300,LOUISVILLE,KY,40223.0,722513.0,4/8/2020
258257,$2-5 million,"LJS OPCO TWO, LLC",10350 ORMSBY PARK PL,LOUISVILLE,KY,40223.0,722513.0,4/4/2020
258258,$2-5 million,LL FLEX LLC,1225 WEST BURNETT AVE,LOUISVILLE,KY,40210.0,322220.0,5/3/2020
258259,$2-5 million,"LOUISVILLE PAVING COMPANY, INC.",15415 SHELBYVILLE ROAD,LOUISVILLE,KY,40245.0,237310.0,4/4/2020
258260,$2-5 million,LOUISVILLE TILE DISTRIBUTORS INC,4520 BISHOP LN,LOUISVILLE,KY,40218.0,423320.0,4/14/2020
258261,$2-5 million,M & L ELECTRICAL,6060 Scottsville Road,BOWLING GREEN,KY,42104.0,238210.0,4/8/2020
